,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
394,4,4:44.0,B. Lopez makes 2-pt dunk at rim (assist by M. Brown),,80,88
395,4,4:31.0,,Offensive foul by H. Thompson (drawn by S. Kilpatrick),80,88
396,4,4:31.0,,Turnover by H. Thompson (offensive foul),80,88
397,4,4:31.0,W. Ellington enters the game for M. Brown,,80,88
398,4,4:16.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by T. Young),,83,88
399,4,3:56.0,,C. Landry makes 2-pt jump shot from 2 ft (assist by I. Smith),83,90
400,4,3:29.0,T. Young misses 3-pt jump shot from 27 ft,,83,90
401,4,3:28.0,Offensive rebound by B. Lopez,,83,90
402,4,3:25.0,Turnover by B. Lopez (lost ball; steal by N. Noel),,83,90
403,4,3:11.0,,I. Smith misses 2-pt jump shot from 3 ft (block by B. Lopez),83,90
404,4,3:11.0,,Offensive rebound by Team,83,90
405,4,3:07.0,,I. Canaan misses 3-pt jump shot from 24 ft,83,90
406,4,3:05.0,Defensive rebound by T. Young,,83,90
407,4,2:53.0,Shooting foul by H. Thompson (drawn by B. Lopez),,83,90
408,4,2:53.0,Brooklyn full timeout,,83,90
409,4,2:53.0,B. Lopez makes free throw 1 of 2,,84,90
410,4,2:53.0,B. Lopez misses free throw 2 of 2,,84,90
411,4,2:49.0,Offensive rebound by Team,,84,90
412,4,2:38.0,W. Ellington misses 3-pt jump shot from 23 ft,,84,90
413,4,2:36.0,,Defensive rebound by C. Landry,84,90
414,4,2:19.0,,C. Landry makes 2-pt dunk at rim (assist by H. Thompson),84,92
415,4,2:02.0,D. Sloan misses 2-pt layup from 2 ft,,84,92
416,4,2:00.0,,Defensive rebound by C. Landry,84,92
417,4,1:40.0,,N. Noel makes 2-pt layup from 1 ft (assist by I. Smith),84,94
418,4,1:40.0,,Shooting foul by S. Kilpatrick (drawn by N. Noel),84,94
419,4,1:40.0,Brooklyn full timeout,,84,94
420,4,1:40.0,,N. Noel misses free throw 1 of 1,84,94
421,4,1:39.0,Defensive rebound by S. Kilpatrick,,84,94
422,4,1:29.0,Shooting foul by I. Canaan (drawn by D. Sloan),,84,94
423,4,1:29.0,D. Sloan makes free throw 1 of 2,,85,94
424,4,1:29.0,D. Sloan makes free throw 2 of 2,,86,94
425,4,1:08.0,,I. Smith misses 2-pt jump shot from 15 ft,86,94
426,4,1:06.0,Defensive rebound by S. Kilpatrick,,86,94
427,4,0:57.0,W. Ellington misses 3-pt jump shot from 25 ft,,86,94
428,4,0:55.0,,Defensive rebound by H. Thompson,86,94
429,4,0:41.0,,Personal foul by D. Sloan,86,94
430,4,0:41.0,,I. Smith misses free throw 1 of 2,86,94
431,4,0:41.0,,Offensive rebound by Team,86,94
432,4,0:41.0,,I. Smith makes free throw 2 of 2,86,95
433,4,0:30.0,B. Lopez misses 3-pt jump shot from 26 ft,,86,95
434,4,0:28.0,,Defensive rebound by H. Thompson,86,95
435,4,0:04.0,,Turnover by Team (shot clock),86,95
436,4,0:00.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Sloan),,89,95
