,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
385,4,6:56.0,,K. Koufos makes 2-pt jump shot from 5 ft (assist by D. Collison),99,122
386,4,6:56.0,,Shooting foul by M. Teletović (drawn by K. Koufos),99,122
387,4,6:56.0,,K. Koufos makes free throw 1 of 1,99,123
388,4,6:48.0,M. Teletović makes 2-pt layup from 2 ft (assist by B. Knight),,101,123
389,4,6:31.0,,Turnover by K. Koufos (lost ball; steal by D. Booker),101,123
390,4,6:26.0,M. Teletović makes 2-pt layup from 2 ft (assist by D. Booker),,103,123
391,4,6:07.0,,R. Gay makes 2-pt jump shot from 10 ft,103,125
392,4,5:53.0,Turnover by S. Weems (bad pass),,103,125
393,4,5:53.0,,Sacramento full timeout,103,125
394,4,5:53.0,B. Cotton enters the game for B. Knight,,103,125
395,4,5:40.0,,Personal foul by S. Weems (drawn by R. Gay),103,125
396,4,5:40.0,,S. Curry enters the game for K. Koufos,103,125
397,4,5:34.0,,M. Belinelli makes 2-pt jump shot from 22 ft (assist by D. Collison),103,127
398,4,5:22.0,A. Goodwin makes 2-pt layup from 1 ft,,105,127
399,4,5:09.0,,R. Gay misses 3-pt jump shot from 24 ft,105,127
400,4,5:08.0,,Offensive rebound by S. Curry,105,127
401,4,5:00.0,,D. Collison makes 2-pt layup from 2 ft,105,129
402,4,4:50.0,Shooting foul by J. Anderson (drawn by D. Booker),,105,129
403,4,4:50.0,D. Booker makes free throw 1 of 2,,106,129
404,4,4:50.0,,W. Cauley-Stein enters the game for R. Gay,106,129
405,4,4:50.0,D. Booker makes free throw 2 of 2,,107,129
406,4,4:41.0,,W. Cauley-Stein makes 2-pt jump shot from 3 ft (assist by S. Curry),107,131
407,4,4:26.0,Shooting foul by D. Collison (drawn by D. Booker),,107,131
408,4,4:26.0,D. Booker makes free throw 1 of 2,,108,131
409,4,4:26.0,D. Booker makes free throw 2 of 2,,109,131
410,4,4:17.0,,Shooting foul by B. Cotton (drawn by D. Collison),109,131
411,4,4:17.0,,D. Collison misses free throw 1 of 2,109,131
412,4,4:17.0,,Offensive rebound by Team,109,131
413,4,4:17.0,,Q. Acy enters the game for M. Belinelli,109,131
414,4,4:17.0,,D. Collison makes free throw 2 of 2,109,132
415,4,4:02.0,M. Teletović makes 2-pt jump shot from 14 ft (assist by B. Cotton),,111,132
416,4,3:41.0,,D. Collison makes 2-pt jump shot from 8 ft,111,134
417,4,3:29.0,B. Cotton makes 2-pt jump shot from 5 ft (assist by M. Teletović),,113,134
418,4,3:15.0,,S. Curry makes 2-pt layup from 4 ft,113,136
419,4,3:06.0,M. Teletović misses 3-pt jump shot from 25 ft,,113,136
420,4,3:05.0,,Defensive rebound by W. Cauley-Stein,113,136
421,4,2:57.0,,S. Curry makes 2-pt jump shot from 19 ft,113,138
422,4,2:46.0,Personal take foul by D. Collison (drawn by A. Goodwin),,113,138
423,4,2:46.0,Phoenix full timeout,,113,138
424,4,2:46.0,,B. McLemore enters the game for D. Collison,113,138
425,4,2:36.0,M. Teletović makes 2-pt jump shot from 11 ft (assist by S. Weems),,115,138
426,4,2:18.0,,B. McLemore misses 2-pt jump shot from 5 ft,115,138
427,4,2:17.0,,Offensive rebound by W. Cauley-Stein,115,138
428,4,2:17.0,,W. Cauley-Stein makes 2-pt dunk at rim,115,140
429,4,2:01.0,M. Teletović misses 3-pt jump shot from 27 ft,,115,140
430,4,2:01.0,,Defensive rebound by W. Cauley-Stein,115,140
431,4,1:46.0,,Turnover by S. Curry (bad pass; steal by A. Goodwin),115,140
432,4,1:43.0,Shooting foul by Q. Acy (drawn by A. Goodwin),,115,140
433,4,1:43.0,A. Goodwin makes free throw 2 of 2,,116,140
434,4,1:43.0,A. Goodwin misses free throw 1 of 2,,116,140
435,4,1:43.0,Offensive rebound by Team,,116,140
436,4,1:17.0,,J. Anderson misses 3-pt jump shot from 26 ft,116,140
437,4,1:17.0,,Offensive rebound by W. Cauley-Stein,116,140
438,4,1:15.0,,B. McLemore misses 3-pt jump shot from 24 ft,116,140
439,4,1:14.0,Defensive rebound by Team,,116,140
440,4,1:04.0,Turnover by B. Cotton (bad pass; steal by Q. Acy),,116,140
441,4,1:01.0,,Q. Acy makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),116,142
442,4,0:54.0,Turnover by B. Cotton (lost ball),,116,142
443,4,0:40.0,,Q. Acy misses 2-pt jump shot from 20 ft,116,142
444,4,0:39.0,,Offensive rebound by W. Cauley-Stein,116,142
445,4,0:36.0,,W. Cauley-Stein misses 2-pt hook shot from 4 ft,116,142
446,4,0:35.0,Defensive rebound by A. Goodwin,,116,142
447,4,0:28.0,B. Cotton misses 3-pt jump shot from 25 ft,,116,142
448,4,0:27.0,Offensive rebound by M. Teletović,,116,142
449,4,0:23.0,S. Weems makes 3-pt jump shot from 25 ft (assist by A. Goodwin),,119,142
