,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MILWAUKEE_ACTION,BROOKLYN_SCORE,MILWAUKEE_SCORE
378,4,4:31.0,,J. O'Bryant makes 2-pt jump shot from 17 ft (assist by J. Bayless),70,83
379,4,4:09.0,T. Young makes 2-pt hook shot from 6 ft,,72,83
380,4,3:51.0,,J. O'Bryant makes 2-pt dunk at rim (assist by G. Monroe),72,85
381,4,3:33.0,J. Johnson misses 2-pt jump shot from 8 ft,,72,85
382,4,3:32.0,,Defensive rebound by K. Middleton,72,85
383,4,3:13.0,,Shooting foul by A. Bargnani (drawn by G. Monroe),72,85
384,4,3:13.0,,G. Monroe makes free throw 1 of 2,72,86
385,4,3:13.0,,G. Monroe makes free throw 2 of 2,72,87
386,4,3:00.0,J. Jack makes 3-pt jump shot from 24 ft (assist by J. Johnson),,75,87
387,4,2:36.0,,J. Bayless makes 3-pt jump shot from 23 ft (assist by G. Monroe),75,90
388,4,2:26.0,J. Jack misses 2-pt jump shot from 4 ft,,75,90
389,4,2:25.0,Offensive rebound by R. Hollis-Jefferson,,75,90
390,4,2:25.0,R. Hollis-Jefferson misses 2-pt layup from 2 ft,,75,90
391,4,2:24.0,Offensive rebound by T. Young,,75,90
392,4,2:24.0,T. Young misses 2-pt layup from 2 ft,,75,90
393,4,2:22.0,Offensive rebound by T. Young,,75,90
394,4,2:22.0,T. Young misses 2-pt layup from 2 ft,,75,90
395,4,2:20.0,Offensive rebound by R. Hollis-Jefferson,,75,90
396,4,2:15.0,J. Johnson misses 3-pt jump shot from 26 ft,,75,90
397,4,2:14.0,Offensive rebound by A. Bargnani,,75,90
398,4,2:14.0,A. Bargnani misses 2-pt layup from 1 ft,,75,90
399,4,2:11.0,,Defensive rebound by G. Antetokounmpo,75,90
400,4,1:52.0,,J. Bayless makes 2-pt layup at rim,75,92
401,4,1:44.0,J. Jack misses 2-pt layup from 2 ft (block by J. O'Bryant),,75,92
402,4,1:44.0,Offensive rebound by T. Young,,75,92
403,4,1:44.0,T. Young makes 2-pt layup at rim,,77,92
404,4,1:44.0,,Milwaukee full timeout,77,92
405,4,1:44.0,,M. Plumlee enters the game for G. Antetokounmpo,77,92
406,4,1:44.0,,D. Inglis enters the game for G. Monroe,77,92
407,4,1:44.0,,R. Vaughn enters the game for K. Middleton,77,92
408,4,1:44.0,,T. Ennis enters the game for J. O'Bryant,77,92
409,4,1:44.0,,C. Copeland enters the game for J. Bayless,77,92
410,4,1:44.0,S. Karasev enters the game for J. Johnson,,77,92
411,4,1:44.0,T. Robinson enters the game for T. Young,,77,92
412,4,1:44.0,B. Bogdanović enters the game for R. Hollis-Jefferson,,77,92
413,4,1:44.0,S. Larkin enters the game for J. Jack,,77,92
414,4,1:31.0,,T. Ennis misses 2-pt layup at rim,77,92
415,4,1:29.0,Defensive rebound by S. Karasev,,77,92
416,4,1:24.0,Personal foul by M. Plumlee (drawn by A. Bargnani),,77,92
417,4,1:18.0,B. Bogdanović misses 2-pt jump shot from 23 ft,,77,92
418,4,1:16.0,Offensive rebound by T. Robinson,,77,92
419,4,1:09.0,T. Robinson makes 2-pt layup from 1 ft (assist by B. Bogdanović),,79,92
420,4,0:57.0,,R. Vaughn makes 2-pt jump shot from 16 ft (assist by T. Ennis),79,94
421,4,0:50.0,Personal foul by R. Vaughn (drawn by S. Karasev),,79,94
422,4,0:50.0,S. Karasev makes free throw 1 of 2,,80,94
423,4,0:50.0,S. Karasev makes free throw 2 of 2,,81,94
424,4,0:39.0,,Turnover by R. Vaughn (step out of bounds),81,94
425,4,0:27.0,A. Bargnani makes 2-pt jump shot from 14 ft (assist by S. Larkin),,83,94
426,4,0:06.0,,Turnover by M. Plumlee (traveling),83,94
427,4,0:02.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by S. Larkin),,86,94
