,QUARTER,TIME_REMAINING,ATLANTA_ACTION,WASHINGTON_ACTION,ATLANTA_SCORE,WASHINGTON_SCORE
391,4,4:19.0,,M. Morris enters the game for J. Dudley,108,88
392,4,4:11.0,,M. Thornton makes 2-pt jump shot from 6 ft,108,90
393,4,4:02.0,Turnover by J. Teague (lost ball; steal by M. Thornton),,108,90
394,4,3:49.0,,M. Gortat misses 2-pt dunk at rim,108,90
395,4,3:47.0,,Offensive rebound by M. Morris,108,90
396,4,3:41.0,,M. Thornton misses 3-pt jump shot from 27 ft,108,90
397,4,3:40.0,,Offensive rebound by M. Gortat,108,90
398,4,3:23.0,,J. Wall misses 2-pt layup at rim (block by T. Sefolosha),108,90
399,4,3:23.0,,Offensive rebound by Team,108,90
400,4,3:23.0,D. Schröder enters the game for J. Teague,,108,90
401,4,3:23.0,,Technical foul by J. Wall,108,90
402,4,3:23.0,T. Hardaway makes technical free throw,,109,90
403,4,3:18.0,,J. Wall makes 2-pt layup at rim,109,92
404,4,3:01.0,D. Schröder makes 2-pt jump shot from 17 ft,,111,92
405,4,2:54.0,,Personal foul by T. Hardaway,111,92
406,4,2:54.0,Official timeout,,111,92
407,4,2:45.0,,J. Wall misses 2-pt dunk at rim,111,92
408,4,2:43.0,,Offensive rebound by M. Morris,111,92
409,4,2:41.0,,M. Morris misses 3-pt jump shot from 26 ft,111,92
410,4,2:40.0,,Offensive rebound by M. Thornton,111,92
411,4,2:37.0,,M. Thornton misses 2-pt jump shot from 21 ft,111,92
412,4,2:37.0,Defensive rebound by T. Sefolosha,,111,92
413,4,2:19.0,Shooting foul by M. Morris (drawn by D. Schröder),,111,92
414,4,2:19.0,D. Schröder makes free throw 1 of 2,,112,92
415,4,2:19.0,,J. Hickson enters the game for O. Porter,112,92
416,4,2:19.0,,K. Oubre enters the game for M. Morris,112,92
417,4,2:19.0,,R. Sessions enters the game for M. Gortat,112,92
418,4,2:19.0,,J. Dudley enters the game for J. Wall,112,92
419,4,2:19.0,M. Muscala enters the game for P. Millsap,,112,92
420,4,2:19.0,K. Hinrich enters the game for T. Sefolosha,,112,92
421,4,2:19.0,K. Humphries enters the game for T. Hardaway,,112,92
422,4,2:19.0,D. Schröder makes free throw 2 of 2,,113,92
423,4,2:04.0,,K. Oubre makes 3-pt jump shot from 24 ft (assist by J. Dudley),113,95
424,4,1:56.0,Atlanta full timeout,,113,95
425,4,1:56.0,T. Hardaway enters the game for D. Schröder,,113,95
426,4,1:48.0,T. Hardaway misses 3-pt jump shot from 26 ft,,113,95
427,4,1:47.0,,Defensive rebound by K. Oubre,113,95
428,4,1:41.0,,Turnover by K. Oubre (bad pass; steal by K. Humphries),113,95
429,4,1:38.0,K. Humphries makes 2-pt dunk at rim,,115,95
430,4,1:17.0,,M. Thornton makes 3-pt jump shot from 24 ft (assist by J. Hickson),115,98
431,4,1:13.0,T. Hardaway makes 2-pt layup from 2 ft (assist by K. Hinrich),,117,98
432,4,1:04.0,,R. Sessions misses 3-pt jump shot from 27 ft,117,98
433,4,1:02.0,,Offensive rebound by K. Oubre,117,98
434,4,0:59.0,,K. Oubre misses 2-pt jump shot from 3 ft (block by M. Muscala),117,98
435,4,0:59.0,,Offensive rebound by Team,117,98
436,4,0:56.0,,M. Thornton makes 2-pt layup from 1 ft (assist by K. Oubre),117,100
437,4,0:56.0,,Shooting foul by M. Muscala (drawn by M. Thornton),117,100
438,4,0:56.0,,M. Thornton makes free throw 1 of 1,117,101
439,4,0:47.0,T. Hardaway misses 3-pt jump shot from 27 ft,,117,101
440,4,0:46.0,Offensive rebound by Team,,117,101
441,4,0:46.0,,Loose ball foul by J. Hickson,117,101
442,4,0:46.0,K. Humphries makes free throw 1 of 2,,118,101
443,4,0:46.0,K. Humphries misses free throw 2 of 2,,118,101
444,4,0:45.0,Offensive rebound by M. Scott,,118,101
445,4,0:35.0,K. Humphries makes 2-pt dunk at rim (assist by K. Hinrich),,120,101
446,4,0:30.0,,M. Thornton misses 3-pt jump shot from 29 ft,120,101
447,4,0:28.0,Defensive rebound by K. Hinrich,,120,101
448,4,0:05.0,M. Muscala makes 2-pt jump shot from 3 ft (assist by T. Hardaway),,122,101
449,4,0:01.0,,K. Oubre misses 3-pt jump shot from 32 ft,122,101
450,4,0:00.0,,Offensive rebound by Team,122,101
