,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
388,4,7:46.0,K. Thompson makes free throw 1 of 2,,88,114
389,4,7:46.0,,N. Vonleh enters the game for G. Henderson,88,114
390,4,7:46.0,,C. McCollum enters the game for A. Crabbe,88,114
391,4,7:46.0,K. Thompson makes free throw 2 of 2,,89,114
392,4,7:33.0,I. Clark enters the game for K. Thompson,,89,114
393,4,7:26.0,,C. McCollum makes 3-pt jump shot from 23 ft,89,117
394,4,7:09.0,Turnover by S. Livingston (bad pass; steal by D. Lillard),,89,117
395,4,7:00.0,,D. Lillard makes 2-pt jump shot from 6 ft,89,119
396,4,6:44.0,Shooting foul by M. Plumlee (drawn by M. Speights),,89,119
397,4,6:44.0,M. Speights makes free throw 1 of 2,,90,119
398,4,6:44.0,L. Barbosa enters the game for S. Livingston,,90,119
399,4,6:44.0,M. Speights makes free throw 2 of 2,,91,119
400,4,6:21.0,,N. Vonleh misses 2-pt jump shot from 7 ft,91,119
401,4,6:21.0,Defensive rebound by Team,,91,119
402,4,6:21.0,,Loose ball foul by A. Aminu,91,119
403,4,6:21.0,J. Thompson enters the game for M. Speights,,91,119
404,4,6:21.0,B. Rush misses free throw 1 of 2,,91,119
405,4,6:21.0,Offensive rebound by Team,,91,119
406,4,6:21.0,B. Rush makes free throw 2 of 2,,92,119
407,4,6:07.0,,D. Lillard makes 3-pt jump shot from 25 ft,92,122
408,4,5:50.0,I. Clark misses 2-pt jump shot from 5 ft,,92,122
409,4,5:49.0,,Defensive rebound by C. McCollum,92,122
410,4,5:41.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by C. McCollum),92,125
411,4,5:26.0,B. Rush misses 3-pt jump shot from 24 ft,,92,125
412,4,5:23.0,Offensive rebound by I. Clark,,92,125
413,4,5:20.0,I. Clark misses 2-pt layup from 2 ft,,92,125
414,4,5:20.0,Offensive rebound by J. Thompson,,92,125
415,4,5:20.0,J. Thompson misses 2-pt layup at rim,,92,125
416,4,5:17.0,,Defensive rebound by N. Vonleh,92,125
417,4,5:10.0,,D. Lillard makes 3-pt jump shot from 29 ft,92,128
418,4,4:52.0,L. Barbosa misses 3-pt jump shot from 24 ft,,92,128
419,4,4:51.0,,Defensive rebound by C. McCollum,92,128
420,4,4:45.0,,Shooting foul by I. Clark (drawn by D. Lillard),92,128
421,4,4:45.0,,Portland full timeout,92,128
422,4,4:45.0,,C. Kaman enters the game for N. Vonleh,92,128
423,4,4:45.0,,B. Roberts enters the game for M. Plumlee,92,128
424,4,4:45.0,,M. Leonard enters the game for C. McCollum,92,128
425,4,4:45.0,,D. Lillard makes free throw 1 of 3,92,129
426,4,4:45.0,,D. Lillard misses free throw 2 of 3,92,129
427,4,4:45.0,,Offensive rebound by Team,92,129
428,4,4:45.0,,D. Lillard makes free throw 3 of 3,92,130
429,4,4:41.0,Personal take foul by D. Lillard,,92,130
430,4,4:41.0,L. Barbosa makes free throw 1 of 2,,93,130
431,4,4:41.0,,M. Harkless enters the game for A. Aminu,93,130
432,4,4:41.0,,A. Crabbe enters the game for D. Lillard,93,130
433,4,4:41.0,L. Barbosa makes free throw 2 of 2,,94,130
434,4,4:28.0,,Turnover by M. Leonard (3 sec),94,130
435,4,4:10.0,K. Looney misses 3-pt jump shot from 24 ft,,94,130
436,4,4:09.0,,Defensive rebound by A. Crabbe,94,130
437,4,4:00.0,,A. Crabbe misses 2-pt jump shot from 20 ft,94,130
438,4,3:59.0,,Offensive rebound by M. Leonard,94,130
439,4,3:57.0,,Turnover by M. Leonard (bad pass; steal by L. Barbosa),94,130
440,4,3:51.0,I. Clark misses 3-pt jump shot from 23 ft (block by A. Crabbe),,94,130
441,4,3:51.0,Offensive rebound by Team,,94,130
442,4,3:51.0,,P. Connaughton enters the game for A. Crabbe,94,130
443,4,3:46.0,Shooting foul by M. Leonard (drawn by L. Barbosa),,94,130
444,4,3:46.0,L. Barbosa makes free throw 1 of 2,,95,130
445,4,3:46.0,L. Barbosa misses free throw 2 of 2,,95,130
446,4,3:45.0,,Defensive rebound by M. Harkless,95,130
447,4,3:24.0,,C. Kaman misses 3-pt jump shot from 24 ft,95,130
448,4,3:22.0,Defensive rebound by J. Thompson,,95,130
449,4,3:09.0,B. Rush misses 3-pt jump shot from 23 ft,,95,130
450,4,3:08.0,Offensive rebound by K. Looney,,95,130
451,4,3:03.0,Shooting foul by C. Kaman (drawn by J. Thompson),,95,130
452,4,3:03.0,J. Thompson misses free throw 1 of 2,,95,130
453,4,3:03.0,Offensive rebound by Team,,95,130
454,4,3:03.0,J. Thompson misses free throw 2 of 2,,95,130
455,4,3:02.0,Offensive rebound by K. Looney,,95,130
456,4,2:59.0,B. Rush misses 3-pt jump shot from 25 ft,,95,130
457,4,2:58.0,,Defensive rebound by C. Kaman,95,130
458,4,2:47.0,,C. Kaman misses 3-pt jump shot from 25 ft,95,130
459,4,2:46.0,Defensive rebound by K. Looney,,95,130
460,4,2:39.0,I. Clark makes 3-pt jump shot from 24 ft (assist by B. Rush),,98,130
461,4,2:24.0,,Turnover by M. Leonard (bad pass; steal by J. Thompson),98,130
462,4,2:17.0,B. Rush misses 3-pt jump shot from 23 ft,,98,130
463,4,2:15.0,,Defensive rebound by M. Leonard,98,130
464,4,2:05.0,Golden State full timeout,,98,130
465,4,1:56.0,,B. Roberts makes 2-pt jump shot from 21 ft (assist by M. Leonard),98,132
466,4,1:40.0,Shooting foul by P. Connaughton (drawn by I. Clark),,98,132
467,4,1:40.0,I. Clark misses free throw 1 of 2,,98,132
468,4,1:40.0,Offensive rebound by Team,,98,132
469,4,1:40.0,I. Clark makes free throw 2 of 2,,99,132
470,4,1:32.0,,B. Roberts makes 2-pt layup at rim (assist by M. Leonard),99,134
471,4,1:26.0,I. Clark makes 2-pt jump shot from 8 ft,,101,134
472,4,1:15.0,,P. Connaughton misses 3-pt jump shot from 25 ft,101,134
473,4,1:14.0,Defensive rebound by K. Looney,,101,134
474,4,1:06.0,I. Clark makes 2-pt jump shot from 16 ft,,103,134
475,4,0:47.0,,B. Roberts makes 3-pt jump shot from 24 ft,103,137
476,4,0:40.0,I. Clark misses 2-pt jump shot from 6 ft,,103,137
477,4,0:39.0,,Defensive rebound by C. Kaman,103,137
478,4,0:34.0,,B. Roberts misses 2-pt jump shot from 16 ft,103,137
479,4,0:33.0,Defensive rebound by K. Looney,,103,137
480,4,0:14.0,Shooting foul by M. Leonard (drawn by J. Thompson),,103,137
481,4,0:14.0,J. Thompson makes free throw 1 of 2,,104,137
482,4,0:14.0,J. Thompson makes free throw 2 of 2,,105,137
