,QUARTER,TIME_REMAINING,DETROIT_ACTION,WASHINGTON_ACTION,DETROIT_SCORE,WASHINGTON_SCORE
391,4,5:33.0,,Defensive rebound by R. Sessions,71,110
392,4,5:16.0,,K. Oubre makes 2-pt layup at rim (assist by J. Hickson),71,112
393,4,5:16.0,,Shooting foul by S. Johnson (drawn by K. Oubre),71,112
394,4,5:16.0,,K. Oubre misses free throw 1 of 1,71,112
395,4,5:14.0,Defensive rebound by Team,,71,112
396,4,5:01.0,D. Hilliard makes 2-pt jump shot from 5 ft,,73,112
397,4,4:48.0,,R. Sessions makes 2-pt layup from 1 ft,73,114
398,4,4:38.0,Shooting foul by J. Dudley (drawn by D. Hilliard),,73,114
399,4,4:38.0,D. Hilliard makes free throw 1 of 2,,74,114
400,4,4:38.0,R. Bullock enters the game for A. Tolliver,,74,114
401,4,4:38.0,J. Anthony enters the game for A. Baynes,,74,114
402,4,4:38.0,D. Hilliard makes free throw 2 of 2,,75,114
403,4,4:21.0,,K. Oubre makes 2-pt dunk at rim,75,116
404,4,3:51.0,S. Johnson misses 3-pt jump shot from 23 ft,,75,116
405,4,3:50.0,Offensive rebound by R. Bullock,,75,116
406,4,3:33.0,Offensive foul by J. Anthony (drawn by J. Dudley),,75,116
407,4,3:33.0,Turnover by J. Anthony (offensive foul),,75,116
408,4,3:19.0,,Shooting foul by J. Anthony (drawn by J. Hickson),75,116
409,4,3:19.0,,J. Hickson misses free throw 1 of 2,75,116
410,4,3:19.0,,Offensive rebound by Team,75,116
411,4,3:19.0,,J. Hickson makes free throw 2 of 2,75,117
412,4,3:01.0,J. Anthony makes 2-pt jump shot from 13 ft (assist by R. Bullock),,77,117
413,4,2:43.0,,J. Hickson makes 2-pt hook shot from 7 ft,77,119
414,4,2:33.0,Turnover by S. Blake (bad pass; steal by K. Oubre),,77,119
415,4,2:25.0,,K. Oubre misses 2-pt layup from 2 ft (block by S. Johnson),77,119
416,4,2:23.0,Defensive rebound by Team,,77,119
417,4,2:22.0,,Washington full timeout,77,119
418,4,2:05.0,R. Bullock misses 3-pt jump shot from 25 ft,,77,119
419,4,2:04.0,,Defensive rebound by K. Oubre,77,119
420,4,1:42.0,,M. Thornton misses 2-pt jump shot from 8 ft,77,119
421,4,1:41.0,,Offensive rebound by M. Thornton,77,119
422,4,1:40.0,,M. Thornton makes 2-pt jump shot from 7 ft,77,121
423,4,1:30.0,R. Bullock makes 2-pt layup from 1 ft (assist by S. Blake),,79,121
424,4,1:13.0,,Turnover by J. Hickson (bad pass; steal by S. Johnson),79,121
425,4,1:09.0,Turnover by S. Johnson (bad pass; steal by J. Hickson),,79,121
426,4,0:51.0,,Turnover by R. Sessions (bad pass),79,121
427,4,0:39.0,Shooting foul by M. Thornton (drawn by D. Hilliard),,79,121
428,4,0:39.0,D. Hilliard makes free throw 1 of 2,,80,121
429,4,0:39.0,D. Hilliard makes free throw 2 of 2,,81,121
430,4,0:19.0,,M. Thornton makes 3-pt jump shot from 25 ft,81,124
