,QUARTER,TIME_REMAINING,DALLAS_ACTION,NEW ORLEANS_ACTION,DALLAS_SCORE,NEW ORLEANS_SCORE
387,4,8:18.0,Turnover by C. Villanueva (lost ball; steal by J. Holiday),,82,106
388,4,8:11.0,,T. Douglas makes 3-pt jump shot from 25 ft (assist by E. Gordon),82,109
389,4,7:50.0,Shooting block foul by R. Anderson (drawn by R. Felton),,82,109
390,4,7:50.0,R. Felton makes free throw 1 of 2,,83,109
391,4,7:50.0,,I. Smith enters the game for J. Holiday,83,109
392,4,7:50.0,R. Felton makes free throw 2 of 2,,84,109
393,4,7:36.0,,R. Anderson makes 3-pt jump shot from 23 ft (assist by I. Smith),84,112
394,4,7:24.0,C. Villanueva misses 3-pt jump shot from 25 ft,,84,112
395,4,7:23.0,,Defensive rebound by L. Babbitt,84,112
396,4,7:09.0,,R. Anderson misses 2-pt jump shot from 18 ft,84,112
397,4,7:09.0,Defensive rebound by R. Felton,,84,112
398,4,6:53.0,C. Villanueva makes 2-pt jump shot from 8 ft (assist by J. Anderson),,86,112
399,4,6:42.0,,E. Gordon misses 2-pt layup from 2 ft (block by S. Mejri),86,112
400,4,6:40.0,Defensive rebound by C. Villanueva,,86,112
401,4,6:36.0,J. Anderson makes 2-pt layup from 1 ft (assist by C. Villanueva),,88,112
402,4,6:24.0,,E. Gordon misses 3-pt jump shot from 24 ft,88,112
403,4,6:23.0,Defensive rebound by R. Felton,,88,112
404,4,6:12.0,R. Felton misses 2-pt layup from 1 ft,,88,112
405,4,6:12.0,Offensive rebound by Team,,88,112
406,4,6:12.0,,Loose ball foul by T. Douglas (drawn by S. Mejri),88,112
407,4,6:12.0,J. Barea enters the game for R. Felton,,88,112
408,4,6:06.0,C. Villanueva misses 2-pt layup from 2 ft,,88,112
409,4,6:05.0,,Defensive rebound by I. Smith,88,112
410,4,5:51.0,,E. Gordon misses 3-pt jump shot from 25 ft,88,112
411,4,5:50.0,,Offensive rebound by E. Gordon,88,112
412,4,5:47.0,,E. Gordon misses 2-pt layup from 1 ft (block by C. Villanueva),88,112
413,4,5:45.0,Defensive rebound by C. Villanueva,,88,112
414,4,5:41.0,J. Barea misses 2-pt layup from 1 ft,,88,112
415,4,5:40.0,,Defensive rebound by L. Babbitt,88,112
416,4,5:27.0,,R. Anderson makes 3-pt jump shot from 28 ft (assist by I. Smith),88,115
417,4,5:26.0,Dallas full timeout,,88,115
418,4,5:26.0,,J. Fredette enters the game for E. Gordon,88,115
419,4,5:26.0,,A. Ajinça enters the game for L. Babbitt,88,115
420,4,5:13.0,Personal foul by A. Ajinça (drawn by S. Mejri),,88,115
421,4,5:07.0,J. Evans makes 2-pt layup from 2 ft (assist by J. Barea),,90,115
422,4,4:46.0,,T. Douglas makes 3-pt jump shot from 26 ft (assist by R. Anderson),90,118
423,4,4:36.0,C. Villanueva misses 2-pt layup from 2 ft (block by A. Ajinça),,90,118
424,4,4:35.0,,Defensive rebound by R. Anderson,90,118
425,4,4:27.0,,J. Fredette misses 3-pt jump shot from 25 ft,90,118
426,4,4:27.0,Defensive rebound by J. Barea,,90,118
427,4,4:12.0,Shooting foul by J. Fredette (drawn by J. Anderson),,90,118
428,4,4:12.0,J. Anderson makes free throw 1 of 2,,91,118
429,4,4:12.0,,A. Gee enters the game for R. Anderson,91,118
430,4,4:12.0,J. Anderson makes free throw 2 of 2,,92,118
431,4,4:00.0,,T. Douglas misses 3-pt jump shot from 25 ft,92,118
432,4,4:00.0,Defensive rebound by C. Villanueva,,92,118
433,4,3:51.0,Shooting foul by A. Gee (drawn by C. Villanueva),,92,118
434,4,3:51.0,,D. Cunningham enters the game for A. Gee,92,118
435,4,3:51.0,C. Villanueva makes free throw 1 of 2,,93,118
436,4,3:51.0,C. Villanueva makes free throw 2 of 2,,94,118
437,4,3:33.0,,A. Ajinça misses 2-pt jump shot from 14 ft,94,118
438,4,3:32.0,Defensive rebound by J. Barea,,94,118
439,4,3:22.0,J. Evans makes 2-pt layup from 1 ft (assist by C. Villanueva),,96,118
440,4,2:56.0,,D. Cunningham misses 3-pt jump shot from 25 ft,96,118
441,4,2:56.0,Defensive rebound by C. Villanueva,,96,118
442,4,2:54.0,Turnover by J. Barea (bad pass),,96,118
443,4,2:54.0,Official timeout,,96,118
444,4,2:33.0,,T. Douglas misses 3-pt jump shot from 24 ft,96,118
445,4,2:32.0,Defensive rebound by S. Mejri,,96,118
446,4,2:22.0,Shooting foul by I. Smith (drawn by J. Evans),,96,118
447,4,2:22.0,,Violation by A. Ajinça (def goaltending),96,118
448,4,2:22.0,J. Evans makes 2-pt jump shot from 9 ft,,98,118
449,4,2:22.0,J. Evans misses free throw 1 of 1,,98,118
450,4,2:21.0,,Defensive rebound by A. Ajinça,98,118
451,4,2:04.0,,T. Douglas misses 2-pt layup from 1 ft,98,118
452,4,2:03.0,,Offensive rebound by D. Cunningham,98,118
453,4,2:00.0,,D. Cunningham misses 2-pt jump shot from 12 ft,98,118
454,4,1:59.0,Defensive rebound by C. Villanueva,,98,118
455,4,1:57.0,J. Anderson makes 3-pt jump shot from 24 ft,,101,118
456,4,1:41.0,,Turnover by T. Douglas (bad pass),101,118
457,4,1:29.0,J. Anderson makes 2-pt dunk at rim (assist by J. Barea),,103,118
458,4,1:06.0,,Turnover by I. Smith (bad pass),103,118
459,4,0:57.0,C. Villanueva makes 2-pt jump shot from 6 ft,,105,118
460,4,0:30.0,,J. Fredette misses 2-pt jump shot from 9 ft,105,118
461,4,0:29.0,Defensive rebound by J. Barea,,105,118
462,4,0:20.0,Turnover by J. Evans (bad pass; steal by A. Ajinça),,105,118
463,4,0:17.0,,J. Fredette makes 2-pt layup from 2 ft (assist by A. Ajinça),105,120
464,4,0:09.0,Turnover by S. Mejri (lost ball; steal by J. Fredette),,105,120
