,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHICAGO_ACTION,ORLANDO_SCORE,CHICAGO_SCORE
390,4,4:44.0,J. Smith misses 2-pt jump shot from 20 ft,,76,83
391,4,4:43.0,Offensive rebound by A. Gordon,,76,83
392,4,4:43.0,A. Gordon makes 2-pt layup from 3 ft,,78,83
393,4,4:24.0,Offensive charge foul by D. Rose (drawn by V. Oladipo),,78,83
394,4,4:24.0,,Turnover by D. Rose (offensive foul),78,83
395,4,4:12.0,V. Oladipo makes 2-pt dunk at rim,,80,83
396,4,3:52.0,,J. Butler misses 3-pt jump shot from 25 ft,80,83
397,4,3:51.0,Defensive rebound by A. Gordon,,80,83
398,4,3:36.0,S. Napier makes 2-pt jump shot from 11 ft,,82,83
399,4,3:17.0,,Shooting foul by S. Napier (drawn by N. Mirotić),82,83
400,4,3:17.0,,N. Mirotić misses free throw 1 of 2,82,83
401,4,3:17.0,,Offensive rebound by Team,82,83
402,4,3:17.0,,N. Mirotić makes free throw 2 of 2,82,84
403,4,3:04.0,V. Oladipo misses 3-pt jump shot from 26 ft,,82,84
404,4,3:04.0,,Defensive rebound by N. Mirotić,82,84
405,4,3:04.0,,Personal foul by A. Gordon (drawn by N. Mirotić),82,84
406,4,2:51.0,,P. Gasol makes 2-pt jump shot from 15 ft (assist by D. Rose),82,86
407,4,2:34.0,J. Smith misses 3-pt jump shot from 25 ft,,82,86
408,4,2:33.0,,Defensive rebound by J. Butler,82,86
409,4,2:22.0,,N. Mirotić misses 3-pt jump shot from 23 ft,82,86
410,4,2:21.0,Defensive rebound by A. Gordon,,82,86
411,4,2:17.0,Turnover by A. Gordon (bad pass; steal by J. Butler),,82,86
412,4,2:04.0,,T. Snell misses 3-pt jump shot from 23 ft,82,86
413,4,2:03.0,,Offensive rebound by P. Gasol,82,86
414,4,1:56.0,,J. Butler misses 2-pt layup from 1 ft,82,86
415,4,1:55.0,,Offensive rebound by N. Mirotić,82,86
416,4,1:55.0,,N. Mirotić misses 2-pt layup from 1 ft,82,86
417,4,1:54.0,Defensive rebound by A. Nicholson,,82,86
418,4,1:54.0,Turnover by A. Nicholson (lost ball; steal by J. Butler),,82,86
419,4,1:54.0,,Personal foul by A. Nicholson (drawn by J. Butler),82,86
420,4,1:54.0,Orlando full timeout,,82,86
421,4,1:54.0,N. Vučević enters the game for A. Nicholson,,82,86
422,4,1:54.0,E. Fournier enters the game for A. Gordon,,82,86
423,4,1:39.0,,P. Gasol misses 2-pt layup from 2 ft (block by N. Vučević),82,86
424,4,1:39.0,Defensive rebound by Team,,82,86
425,4,1:29.0,N. Vučević misses 2-pt hook shot from 7 ft,,82,86
426,4,1:29.0,,Defensive rebound by Team,82,86
427,4,1:29.0,Loose ball foul by J. Smith (drawn by N. Mirotić),,82,86
428,4,1:29.0,,N. Mirotić makes free throw 1 of 2,82,87
429,4,1:29.0,,J. Noah enters the game for P. Gasol,82,87
430,4,1:29.0,,N. Mirotić makes free throw 2 of 2,82,88
431,4,1:20.0,J. Smith misses 2-pt jump shot from 19 ft,,82,88
432,4,1:19.0,,Defensive rebound by T. Snell,82,88
433,4,1:05.0,,Turnover by D. Rose (bad pass),82,88
434,4,0:54.0,V. Oladipo misses 2-pt layup from 2 ft,,82,88
435,4,0:53.0,,Defensive rebound by J. Noah,82,88
436,4,0:37.0,,J. Noah misses 2-pt layup from 1 ft,82,88
437,4,0:36.0,,Offensive rebound by J. Noah,82,88
438,4,0:23.0,,N. Mirotić misses 2-pt layup at rim (block by N. Vučević),82,88
439,4,0:21.0,Defensive rebound by J. Smith,,82,88
440,4,0:18.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by J. Smith),,85,88
441,4,0:17.0,,Chicago full timeout,85,88
442,4,0:17.0,,D. McDermott enters the game for T. Snell,85,88
443,4,0:17.0,,P. Gasol enters the game for J. Noah,85,88
444,4,0:17.0,A. Gordon enters the game for N. Vučević,,85,88
445,4,0:17.0,E. Payton enters the game for J. Smith,,85,88
446,4,0:15.0,,Personal foul by S. Napier (drawn by J. Butler),85,88
447,4,0:15.0,,J. Butler makes free throw 1 of 2,85,89
448,4,0:15.0,N. Vučević enters the game for S. Napier,,85,89
449,4,0:15.0,,J. Noah enters the game for P. Gasol,85,89
450,4,0:15.0,,T. Gibson enters the game for N. Mirotić,85,89
451,4,0:15.0,,T. Snell enters the game for D. McDermott,85,89
452,4,0:15.0,,J. Butler makes free throw 2 of 2,85,90
453,4,0:15.0,Orlando full timeout,,85,90
454,4,0:13.0,E. Fournier makes 2-pt layup from 1 ft (assist by V. Oladipo),,87,90
455,4,0:12.0,,Chicago full timeout,87,90
456,4,0:12.0,,P. Gasol enters the game for T. Snell,87,90
457,4,0:12.0,,N. Mirotić enters the game for J. Noah,87,90
458,4,0:12.0,,D. McDermott enters the game for T. Gibson,87,90
459,4,0:12.0,S. Napier enters the game for N. Vučević,,87,90
460,4,0:10.0,,Personal foul by E. Payton (drawn by D. Rose),87,90
461,4,0:10.0,,D. Rose makes free throw 1 of 2,87,91
462,4,0:10.0,,T. Snell enters the game for N. Mirotić,87,91
463,4,0:10.0,,J. Noah enters the game for P. Gasol,87,91
464,4,0:10.0,,T. Gibson enters the game for D. McDermott,87,91
465,4,0:10.0,N. Vučević enters the game for S. Napier,,87,91
466,4,0:10.0,,D. Rose makes free throw 2 of 2,87,92
467,4,0:10.0,Orlando full timeout,,87,92
468,4,0:10.0,S. Napier enters the game for E. Payton,,87,92
469,4,0:05.0,N. Vučević misses 2-pt jump shot from 5 ft,,87,92
470,4,0:03.0,Offensive rebound by A. Gordon,,87,92
471,4,0:03.0,A. Gordon misses 2-pt layup from 3 ft,,87,92
472,4,0:02.0,Offensive rebound by Team,,87,92
473,4,0:01.0,V. Oladipo misses 3-pt jump shot from 22 ft (block by J. Butler),,87,92
474,4,0:00.0,Offensive rebound by Team,,87,92
