,QUARTER,TIME_REMAINING,PORTLAND_ACTION,CLEVELAND_ACTION,PORTLAND_SCORE,CLEVELAND_SCORE
118,2,6:18.0,E. Davis makes 2-pt layup at rim (assist by C. McCollum),,42,29
119,2,5:54.0,,R. Jefferson misses 3-pt jump shot from 24 ft,42,29
120,2,5:53.0,Defensive rebound by M. Harkless,,42,29
121,2,5:29.0,E. Davis makes 2-pt layup from 1 ft,,44,29
122,2,5:15.0,,M. Dellavedova misses 2-pt jump shot from 6 ft,44,29
123,2,5:13.0,Defensive rebound by C. McCollum,,44,29
124,2,5:09.0,Turnover by C. McCollum (lost ball),,44,29
125,2,5:09.0,Official timeout,,44,29
126,2,5:09.0,M. Plumlee enters the game for C. McCollum,,44,29
127,2,5:09.0,D. Lillard enters the game for E. Davis,,44,29
128,2,5:09.0,,J. Smith enters the game for R. Jefferson,44,29
129,2,4:58.0,A. Aminu enters the game for M. Leonard,,44,29
130,2,4:52.0,,M. Dellavedova misses 2-pt jump shot from 7 ft,44,29
131,2,4:50.0,Defensive rebound by M. Plumlee,,44,29
132,2,4:41.0,A. Crabbe makes 2-pt layup from 1 ft (assist by M. Plumlee),,46,29
133,2,4:41.0,Shooting foul by J. Cunningham (drawn by A. Crabbe),,46,29
134,2,4:41.0,A. Crabbe makes free throw 1 of 1,,47,29
135,2,4:29.0,,Personal block foul by M. Plumlee (drawn by K. Love),47,29
136,2,4:21.0,,K. Love makes 2-pt dunk at rim (assist by L. James),47,31
137,2,3:55.0,M. Plumlee misses 2-pt jump shot from 6 ft,,47,31
138,2,3:55.0,Offensive rebound by Team,,47,31
139,2,3:55.0,Turnover by Team (shot clock),,47,31
140,2,3:35.0,,L. James makes 2-pt layup at rim (assist by K. Love),47,33
141,2,3:25.0,Shooting foul by L. James (drawn by M. Plumlee),,47,33
142,2,3:25.0,M. Plumlee misses free throw 1 of 2,,47,33
143,2,3:25.0,Offensive rebound by Team,,47,33
144,2,3:25.0,M. Plumlee makes free throw 2 of 2,,48,33
145,2,3:09.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,48,33
146,2,3:08.0,Defensive rebound by M. Harkless,,48,33
147,2,2:59.0,D. Lillard makes 2-pt layup from 1 ft,,50,33
148,2,2:49.0,,Cleveland full timeout,50,33
149,2,2:49.0,Portland full timeout,,50,33
150,2,2:49.0,,T. Thompson enters the game for K. Love,50,33
151,2,2:49.0,,R. Jefferson enters the game for M. Dellavedova,50,33
152,2,2:32.0,,J. Cunningham makes 3-pt jump shot from 24 ft (assist by L. James),50,36
153,2,2:20.0,Personal foul by R. Jefferson (drawn by A. Aminu),,50,36
154,2,2:13.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,52,36
155,2,1:57.0,,L. James makes 2-pt layup from 1 ft,52,38
156,2,1:49.0,Turnover by D. Lillard (lost ball; steal by J. Cunningham),,52,38
157,2,1:45.0,,Shooting foul by M. Harkless (drawn by J. Cunningham),52,38
158,2,1:45.0,,J. Cunningham misses free throw 1 of 2,52,38
159,2,1:45.0,,Offensive rebound by Team,52,38
160,2,1:45.0,C. McCollum enters the game for A. Crabbe,,52,38
161,2,1:45.0,,J. Cunningham makes free throw 2 of 2,52,39
162,2,1:36.0,D. Lillard misses 2-pt layup from 1 ft,,52,39
163,2,1:35.0,Offensive rebound by D. Lillard,,52,39
164,2,1:34.0,D. Lillard misses 2-pt layup from 1 ft,,52,39
165,2,1:33.0,,Defensive rebound by T. Thompson,52,39
166,2,1:28.0,,Shooting foul by A. Aminu (drawn by L. James),52,39
167,2,1:28.0,,L. James makes 2-pt layup from 1 ft,52,41
168,2,1:28.0,,L. James makes free throw 1 of 1,52,42
169,2,1:03.0,D. Lillard misses 2-pt layup from 1 ft (block by L. James),,52,42
170,2,1:02.0,,Defensive rebound by L. James,52,42
171,2,0:58.0,,R. Jefferson misses 2-pt layup from 1 ft,52,42
172,2,0:58.0,Defensive rebound by Team,,52,42
173,2,0:58.0,,Loose ball foul by T. Thompson (drawn by A. Aminu),52,42
174,2,0:58.0,A. Aminu makes free throw 1 of 2,,53,42
175,2,0:58.0,,M. Dellavedova enters the game for J. Cunningham,53,42
176,2,0:58.0,A. Aminu misses free throw 2 of 2,,53,42
177,2,0:57.0,,Defensive rebound by J. Smith,53,42
178,2,0:41.0,,J. Smith makes 3-pt jump shot from 24 ft (assist by R. Jefferson),53,45
179,2,0:30.0,C. McCollum makes 3-pt jump shot from 28 ft,,56,45
180,2,0:15.0,,Shooting block foul by M. Plumlee (drawn by L. James),56,45
181,2,0:15.0,,L. James makes free throw 1 of 2,56,46
182,2,0:15.0,E. Davis enters the game for M. Plumlee,,56,46
183,2,0:15.0,,L. James makes free throw 2 of 2,56,47
184,2,0:15.0,Portland full timeout,,56,47
185,2,0:15.0,A. Crabbe enters the game for A. Aminu,,56,47
186,2,0:15.0,M. Leonard enters the game for M. Harkless,,56,47
187,2,0:02.0,E. Davis misses 2-pt jump shot from 6 ft,,56,47
188,2,0:01.0,Offensive rebound by A. Crabbe,,56,47
189,2,0:01.0,A. Crabbe misses 2-pt layup from 2 ft,,56,47
190,2,0:00.0,Offensive rebound by Team,,56,47
191,3,11:48.0,Personal foul by J. Cunningham (drawn by C. McCollum),,56,47
192,3,11:43.0,Turnover by C. McCollum (bad pass; steal by K. Love),,56,47
193,3,11:30.0,,J. Smith misses 3-pt jump shot from 25 ft,56,47
194,3,11:29.0,Defensive rebound by C. McCollum,,56,47
195,3,11:23.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,58,47
196,3,11:07.0,,Personal foul by M. Plumlee (drawn by K. Love),58,47
197,3,10:55.0,,L. James misses 3-pt jump shot from 24 ft,58,47
198,3,10:54.0,,Offensive rebound by J. Smith,58,47
199,3,10:49.0,,L. James makes 2-pt dunk at rim (assist by J. Smith),58,49
200,3,10:38.0,Turnover by M. Plumlee (lost ball; steal by M. Dellavedova),,58,49
201,3,10:29.0,,K. Love misses 3-pt jump shot from 24 ft,58,49
202,3,10:28.0,Defensive rebound by N. Vonleh,,58,49
203,3,10:12.0,M. Plumlee misses 2-pt hook shot from 12 ft,,58,49
204,3,10:12.0,,Defensive rebound by Team,58,49
205,3,10:12.0,Loose ball foul by N. Vonleh (drawn by M. Dellavedova),,58,49
206,3,9:50.0,,K. Love makes 2-pt hook shot from 7 ft,58,51
207,3,9:32.0,Turnover by D. Lillard (bad pass; steal by L. James),,58,51
208,3,9:27.0,,Turnover by L. James (bad pass; steal by C. McCollum),58,51
209,3,9:19.0,C. McCollum misses 2-pt jump shot from 6 ft,,58,51
210,3,9:18.0,Offensive rebound by Team,,58,51
211,3,9:18.0,A. Crabbe enters the game for M. Plumlee,,58,51
212,3,9:07.0,A. Crabbe misses 2-pt jump shot from 10 ft (block by L. James),,58,51
213,3,9:07.0,Offensive rebound by Team,,58,51
214,3,9:06.0,Turnover by A. Crabbe (bad pass; steal by K. Love),,58,51
215,3,8:54.0,,K. Love misses 2-pt jump shot from 8 ft,58,51
216,3,8:53.0,,Offensive rebound by K. Love,58,51
217,3,8:53.0,,Personal foul by N. Vonleh (drawn by K. Love),58,51
218,3,8:37.0,,L. James misses 2-pt layup from 1 ft (block by A. Aminu),58,51
219,3,8:36.0,,Offensive rebound by L. James,58,51
220,3,8:35.0,,L. James makes 2-pt layup from 1 ft,58,53
221,3,8:25.0,Turnover by C. McCollum (bad pass; steal by J. Smith),,58,53
222,3,8:22.0,E. Davis enters the game for N. Vonleh,,58,53
223,3,8:10.0,,J. Smith misses 2-pt jump shot from 22 ft,58,53
224,3,8:09.0,Defensive rebound by Team,,58,53
225,3,7:51.0,D. Lillard makes 2-pt layup at rim,,60,53
226,3,7:41.0,,J. Smith makes 3-pt jump shot from 22 ft (assist by M. Dellavedova),60,56
227,3,7:22.0,A. Crabbe misses 3-pt jump shot from 25 ft,,60,56
228,3,7:22.0,Offensive rebound by A. Aminu,,60,56
229,3,7:16.0,Turnover by E. Davis (back court),,60,56
230,3,7:16.0,,Cleveland full timeout,60,56
231,3,7:03.0,,J. Smith misses 2-pt jump shot from 12 ft,60,56
232,3,7:02.0,Defensive rebound by C. McCollum,,60,56
233,3,6:49.0,C. McCollum misses 2-pt jump shot from 17 ft,,60,56
234,3,6:49.0,Offensive rebound by Team,,60,56
235,3,6:49.0,,Loose ball foul by J. Smith (drawn by E. Davis),60,56
236,3,6:42.0,Turnover by D. Lillard (lost ball),,60,56
237,3,6:23.0,,Shooting foul by E. Davis (drawn by K. Love),60,56
238,3,6:23.0,,K. Love makes free throw 1 of 2,60,57
239,3,6:23.0,,K. Love makes free throw 2 of 2,60,58
240,3,6:09.0,Personal foul by J. Smith (drawn by D. Lillard),,60,58
241,3,6:03.0,D. Lillard misses 2-pt jump shot from 16 ft,,60,58
242,3,6:02.0,,Defensive rebound by L. James,60,58
243,3,5:48.0,,Personal foul by D. Lillard (drawn by K. Love),60,58
244,3,5:48.0,,K. Love misses free throw 1 of 2,60,58
245,3,5:48.0,,Offensive rebound by Team,60,58
246,3,5:48.0,,K. Love makes free throw 2 of 2,60,59
247,3,5:33.0,C. McCollum makes 3-pt jump shot from 23 ft,,63,59
248,3,5:12.0,,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by K. Love),63,62
249,3,4:46.0,C. McCollum misses 3-pt jump shot from 29 ft,,63,62
250,3,4:46.0,,Defensive rebound by L. James,63,62
251,3,4:39.0,,R. Jefferson enters the game for L. James,63,62
252,3,4:39.0,M. Leonard enters the game for A. Aminu,,63,62
253,3,4:32.0,,R. Jefferson makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),63,65
254,3,4:29.0,Portland full timeout,,63,65
255,3,4:08.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Lillard),,66,65
256,3,3:43.0,,K. Love misses 2-pt jump shot from 5 ft,66,65
257,3,3:43.0,Defensive rebound by E. Davis,,66,65
258,3,3:24.0,C. McCollum makes 2-pt layup from 2 ft,,68,65
259,3,3:18.0,,Shooting foul by E. Davis (drawn by K. Love),68,65
260,3,3:18.0,,K. Love makes free throw 1 of 2,68,66
261,3,3:18.0,M. Harkless enters the game for C. McCollum,,68,66
262,3,3:18.0,,M. Williams enters the game for M. Dellavedova,68,66
263,3,3:18.0,,K. Love makes free throw 2 of 2,68,67
264,3,2:58.0,D. Lillard makes 2-pt layup at rim,,70,67
265,3,2:58.0,Shooting foul by R. Jefferson (drawn by D. Lillard),,70,67
266,3,2:58.0,D. Lillard makes free throw 1 of 1,,71,67
267,3,2:35.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by J. Smith),71,70
268,3,2:31.0,Turnover by D. Lillard (bad pass; steal by J. Smith),,71,70
269,3,2:18.0,,Shooting foul by M. Leonard (drawn by K. Love),71,70
270,3,2:18.0,,K. Love misses free throw 1 of 2,71,70
271,3,2:18.0,,Offensive rebound by Team,71,70
272,3,2:18.0,,L. James enters the game for J. Smith,71,70
273,3,2:18.0,,K. Love makes free throw 2 of 2,71,71
274,3,2:05.0,D. Lillard misses 3-pt jump shot from 28 ft,,71,71
275,3,2:04.0,,Defensive rebound by L. James,71,71
276,3,1:58.0,,J. Cunningham makes 2-pt layup from 1 ft (assist by R. Jefferson),71,73
277,3,1:48.0,Turnover by M. Harkless (bad pass; steal by K. Love),,71,73
278,3,1:43.0,,K. Love makes 2-pt dunk at rim,71,75
279,3,1:20.0,D. Lillard makes 2-pt jump shot from 10 ft,,73,75
280,3,0:57.0,,R. Jefferson makes 2-pt layup from 2 ft (assist by K. Love),73,77
281,3,0:34.0,A. Crabbe makes 2-pt jump shot from 15 ft (assist by D. Lillard),,75,77
282,3,0:13.0,,J. Cunningham misses 3-pt jump shot from 24 ft,75,77
283,3,0:12.0,Defensive rebound by D. Lillard,,75,77
284,3,0:00.0,M. Leonard misses 3-pt jump shot from 26 ft,,75,77
285,3,0:00.0,Offensive rebound by Team,,75,77
286,4,11:46.0,,T. Thompson misses 2-pt layup from 1 ft,75,77
287,4,11:45.0,Defensive rebound by M. Harkless,,75,77
288,4,11:29.0,C. McCollum misses 2-pt jump shot from 18 ft,,75,77
289,4,11:28.0,,Defensive rebound by M. Williams,75,77
290,4,11:17.0,,M. Williams makes 2-pt jump shot from 9 ft,75,79
291,4,10:55.0,Personal foul by M. Williams (drawn by T. Frazier),,75,79
292,4,10:43.0,T. Frazier misses 3-pt jump shot from 28 ft,,75,79
293,4,10:43.0,,Defensive rebound by L. James,75,79
294,4,10:33.0,,L. James makes 2-pt jump shot from 22 ft,75,81
295,4,10:09.0,C. McCollum misses 3-pt jump shot from 25 ft,,75,81
296,4,10:08.0,,Defensive rebound by L. James,75,81
297,4,10:02.0,,L. James misses 3-pt jump shot from 24 ft,75,81
298,4,10:01.0,Defensive rebound by Team,,75,81
299,4,10:01.0,D. Lillard enters the game for A. Crabbe,,75,81
300,4,10:01.0,A. Aminu enters the game for M. Harkless,,75,81
301,4,9:47.0,D. Lillard misses 3-pt jump shot from 23 ft,,75,81
302,4,9:46.0,,Defensive rebound by M. Dellavedova,75,81
303,4,9:45.0,,Personal foul by D. Lillard (drawn by M. Dellavedova),75,81
304,4,9:45.0,M. Plumlee enters the game for E. Davis,,75,81
305,4,9:45.0,,J. Cunningham enters the game for R. Jefferson,75,81
306,4,9:36.0,,M. Williams makes 2-pt jump shot from 19 ft,75,83
307,4,9:36.0,Portland full timeout,,75,83
308,4,9:16.0,A. Aminu misses 2-pt jump shot from 12 ft,,75,83
309,4,9:16.0,,Defensive rebound by T. Thompson,75,83
310,4,9:05.0,,M. Williams misses 2-pt jump shot from 11 ft,75,83
311,4,9:05.0,Defensive rebound by D. Lillard,,75,83
312,4,8:57.0,Turnover by T. Frazier (lost ball; steal by L. James),,75,83
313,4,8:54.0,,Offensive foul by L. James (drawn by C. McCollum),75,83
314,4,8:54.0,,Turnover by L. James (offensive foul),75,83
315,4,8:30.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by T. Frazier),,78,83
316,4,8:14.0,,L. James makes 2-pt dunk at rim (assist by M. Williams),78,85
317,4,8:02.0,D. Lillard misses 2-pt layup from 2 ft,,78,85
318,4,8:00.0,,Defensive rebound by T. Thompson,78,85
319,4,7:54.0,,M. Williams misses 2-pt jump shot from 16 ft,78,85
320,4,7:53.0,,Offensive rebound by T. Thompson,78,85
321,4,7:49.0,,Personal foul by A. Aminu (drawn by L. James),78,85
322,4,7:42.0,,M. Dellavedova makes 2-pt jump shot from 8 ft,78,87
323,4,7:32.0,Shooting foul by T. Thompson (drawn by M. Plumlee),,78,87
324,4,7:32.0,M. Plumlee misses free throw 1 of 2,,78,87
325,4,7:32.0,Offensive rebound by Team,,78,87
326,4,7:32.0,M. Plumlee misses free throw 2 of 2,,78,87
327,4,7:31.0,,Defensive rebound by L. James,78,87
328,4,7:16.0,,T. Thompson makes 2-pt dunk at rim (assist by M. Williams),78,89
329,4,7:16.0,Portland full timeout,,78,89
330,4,7:16.0,A. Crabbe enters the game for T. Frazier,,78,89
331,4,7:01.0,Shooting foul by L. James (drawn by M. Plumlee),,78,89
332,4,7:01.0,M. Plumlee makes free throw 1 of 2,,79,89
333,4,7:01.0,M. Plumlee makes free throw 2 of 2,,80,89
334,4,6:39.0,,L. James misses 2-pt jump shot from 12 ft,80,89
335,4,6:38.0,,Offensive rebound by Team,80,89
336,4,6:37.0,,Turnover by M. Williams (bad pass),80,89
337,4,6:23.0,C. McCollum makes 2-pt jump shot from 18 ft,,82,89
338,4,5:55.0,,M. Dellavedova misses 2-pt jump shot from 9 ft,82,89
339,4,5:53.0,Defensive rebound by A. Aminu,,82,89
340,4,5:46.0,C. McCollum misses 2-pt jump shot from 17 ft,,82,89
341,4,5:45.0,Offensive rebound by M. Plumlee,,82,89
342,4,5:45.0,Personal foul by M. Dellavedova (drawn by M. Plumlee),,82,89
343,4,5:37.0,D. Lillard misses 2-pt jump shot from 15 ft,,82,89
344,4,5:37.0,,Defensive rebound by L. James,82,89
345,4,5:13.0,,L. James makes 2-pt jump shot from 7 ft,82,91
346,4,5:07.0,,Violation by T. Thompson (def goaltending),82,91
347,4,5:07.0,D. Lillard makes 2-pt layup at rim,,84,91
348,4,5:07.0,,Cleveland full timeout,84,91
349,4,4:45.0,,L. James makes 2-pt layup from 1 ft,84,93
350,4,4:32.0,D. Lillard makes 2-pt layup at rim (assist by M. Plumlee),,86,93
351,4,4:06.0,,L. James misses 2-pt jump shot from 16 ft,86,93
352,4,4:06.0,,Offensive rebound by Team,86,93
353,4,4:06.0,Loose ball foul by M. Plumlee (drawn by T. Thompson),,86,93
354,4,4:06.0,,K. Love enters the game for T. Thompson,86,93
355,4,3:54.0,,Turnover by K. Love (traveling),86,93
356,4,3:31.0,D. Lillard misses 2-pt jump shot from 16 ft,,86,93
357,4,3:30.0,Offensive rebound by M. Plumlee,,86,93
358,4,3:30.0,Flagrant foul type 1 by M. Dellavedova (drawn by M. Plumlee),,86,93
359,4,3:30.0,M. Plumlee makes flagrant free throw 1 of 2,,87,93
360,4,3:30.0,M. Plumlee makes flagrant free throw 2 of 2,,88,93
361,4,3:22.0,D. Lillard makes 2-pt jump shot from 14 ft (assist by M. Plumlee),,90,93
362,4,2:53.0,,L. James makes 3-pt jump shot from 26 ft,90,96
363,4,2:38.0,,Offensive charge foul by M. Plumlee (drawn by L. James),90,96
364,4,2:38.0,Turnover by M. Plumlee (offensive foul),,90,96
365,4,2:38.0,E. Davis enters the game for M. Plumlee,,90,96
366,4,2:25.0,,Personal foul by A. Crabbe (drawn by L. James),90,96
367,4,2:20.0,,M. Williams misses 3-pt jump shot from 25 ft,90,96
368,4,2:19.0,Defensive rebound by A. Crabbe,,90,96
369,4,2:09.0,A. Aminu misses 3-pt jump shot from 24 ft,,90,96
370,4,2:09.0,Offensive rebound by E. Davis,,90,96
371,4,2:09.0,Personal foul by M. Dellavedova (drawn by E. Davis),,90,96
372,4,2:09.0,E. Davis misses free throw 1 of 2,,90,96
373,4,2:09.0,Offensive rebound by Team,,90,96
374,4,2:09.0,E. Davis misses free throw 2 of 2,,90,96
375,4,2:08.0,,Defensive rebound by M. Dellavedova,90,96
376,4,1:55.0,,M. Dellavedova makes 3-pt jump shot from 25 ft,90,99
377,4,1:45.0,D. Lillard makes 3-pt jump shot from 24 ft,,93,99
378,4,1:31.0,,M. Dellavedova misses 3-pt jump shot from 25 ft,93,99
379,4,1:31.0,Defensive rebound by D. Lillard,,93,99
380,4,1:22.0,D. Lillard misses 3-pt jump shot from 29 ft,,93,99
381,4,1:22.0,,Defensive rebound by M. Williams,93,99
382,4,1:03.0,,L. James makes 2-pt jump shot from 4 ft,93,101
383,4,1:03.0,,Shooting foul by A. Aminu (drawn by L. James),93,101
384,4,1:03.0,,T. Thompson enters the game for K. Love,93,101
385,4,1:03.0,,L. James makes free throw 1 of 1,93,102
386,4,0:53.0,C. McCollum misses 3-pt jump shot from 26 ft,,93,102
387,4,0:53.0,Offensive rebound by E. Davis,,93,102
388,4,0:48.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum),,96,102
389,4,0:25.0,,L. James misses 2-pt layup from 3 ft,96,102
