,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
379,4,10:46.0,,J. Henson misses 2-pt dunk at rim,95,73
380,4,10:46.0,,Offensive rebound by Team,95,73
381,4,10:46.0,,J. O'Bryant enters the game for C. Copeland,95,73
382,4,10:35.0,,G. Vásquez makes 2-pt jump shot from 10 ft,95,75
383,4,10:12.0,L. Galloway misses 2-pt jump shot from 19 ft,,95,75
384,4,10:11.0,Offensive rebound by K. O'Quinn,,95,75
385,4,10:09.0,K. O'Quinn misses 2-pt layup from 2 ft (block by J. Henson),,95,75
386,4,10:06.0,,Defensive rebound by G. Vásquez,95,75
387,4,10:01.0,,Shooting foul by K. O'Quinn (drawn by G. Vásquez),95,75
388,4,10:01.0,,G. Vásquez makes free throw 1 of 2,95,76
389,4,10:01.0,,G. Vásquez makes free throw 2 of 2,95,77
390,4,9:47.0,D. Williams misses 2-pt jump shot from 16 ft,,95,77
391,4,9:45.0,Offensive rebound by K. O'Quinn,,95,77
392,4,9:44.0,Personal foul by J. O'Bryant (drawn by D. Williams),,95,77
393,4,9:39.0,K. O'Quinn misses 2-pt layup from 1 ft,,95,77
394,4,9:37.0,,Defensive rebound by J. Bayless,95,77
395,4,9:32.0,,G. Vásquez misses 3-pt jump shot from 22 ft,95,77
396,4,9:31.0,,Offensive rebound by R. Vaughn,95,77
397,4,9:29.0,,R. Vaughn makes 2-pt layup from 2 ft,95,79
398,4,9:02.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by J. Grant),,98,79
399,4,8:52.0,,J. Henson misses 2-pt layup from 2 ft (block by D. Williams),98,79
400,4,8:49.0,Defensive rebound by D. Williams,,98,79
401,4,8:48.0,Shooting foul by G. Vásquez (drawn by J. Grant),,98,79
402,4,8:48.0,Official timeout,,98,79
403,4,8:48.0,J. Grant makes free throw 1 of 2,,99,79
404,4,8:48.0,J. Grant makes free throw 2 of 2,,100,79
405,4,8:35.0,,J. Henson makes 2-pt layup at rim (assist by G. Vásquez),100,81
406,4,8:08.0,J. Grant misses 3-pt jump shot from 27 ft,,100,81
407,4,8:06.0,,Defensive rebound by R. Vaughn,100,81
408,4,8:03.0,,Shooting foul by L. Thomas (drawn by J. Bayless),100,81
409,4,8:03.0,,J. Bayless makes free throw 1 of 2,100,82
410,4,8:03.0,,J. Bayless makes free throw 2 of 2,100,83
411,4,7:48.0,L. Galloway misses 3-pt jump shot from 26 ft,,100,83
412,4,7:47.0,,Defensive rebound by J. O'Bryant,100,83
413,4,7:36.0,,R. Vaughn makes 2-pt layup from 1 ft (assist by J. Henson),100,85
414,4,7:24.0,Personal foul by J. Bayless (drawn by L. Thomas),,100,85
415,4,7:24.0,C. Anthony enters the game for K. O'Quinn,,100,85
416,4,7:24.0,K. Porziņģis enters the game for J. Grant,,100,85
417,4,7:24.0,S. Vujačić enters the game for L. Thomas,,100,85
418,4,7:13.0,C. Anthony misses 2-pt jump shot from 20 ft,,100,85
419,4,7:11.0,Offensive rebound by L. Galloway,,100,85
420,4,6:59.0,K. Porziņģis misses 2-pt jump shot from 20 ft,,100,85
421,4,6:57.0,Offensive rebound by D. Williams,,100,85
422,4,6:46.0,D. Williams makes 3-pt jump shot from 23 ft (assist by L. Galloway),,103,85
423,4,6:36.0,C. Early enters the game for D. Williams,,103,85
424,4,6:23.0,,G. Vásquez misses 2-pt jump shot from 4 ft,103,85
425,4,6:22.0,,Offensive rebound by J. O'Bryant,103,85
426,4,6:17.0,,G. Vásquez makes 3-pt jump shot from 25 ft (assist by J. Bayless),103,88
427,4,5:59.0,Turnover by K. Porziņģis (lost ball; steal by J. Bayless),,103,88
428,4,5:59.0,,Personal foul by L. Galloway (drawn by G. Vásquez),103,88
429,4,5:59.0,,Milwaukee full timeout,103,88
430,4,5:59.0,,K. Middleton enters the game for J. Henson,103,88
431,4,5:59.0,,G. Monroe enters the game for R. Vaughn,103,88
432,4,5:59.0,J. Calderón enters the game for L. Galloway,,103,88
433,4,5:42.0,,G. Monroe misses 2-pt layup at rim,103,88
434,4,5:42.0,Defensive rebound by Team,,103,88
435,4,5:42.0,,Loose ball foul by J. O'Bryant (drawn by K. Porziņģis),103,88
436,4,5:42.0,K. Porziņģis makes free throw 1 of 2,,104,88
437,4,5:42.0,K. Porziņģis misses free throw 2 of 2,,104,88
438,4,5:40.0,,Defensive rebound by G. Monroe,104,88
439,4,5:21.0,,Turnover by J. Bayless (lost ball; steal by C. Early),104,88
440,4,5:16.0,S. Vujačić makes 2-pt layup from 1 ft (assist by C. Early),,106,88
441,4,5:06.0,,Personal foul by C. Anthony (drawn by G. Vásquez),106,88
442,4,5:00.0,,J. Bayless misses 2-pt jump shot from 21 ft,106,88
443,4,4:58.0,Defensive rebound by S. Vujačić,,106,88
444,4,4:51.0,J. Calderón misses 3-pt jump shot from 25 ft,,106,88
445,4,4:49.0,,Defensive rebound by J. Bayless,106,88
446,4,4:41.0,,Shooting foul by J. Calderón (drawn by G. Vásquez),106,88
447,4,4:41.0,,G. Vásquez makes free throw 1 of 2,106,89
448,4,4:41.0,,M. Carter-Williams enters the game for J. Bayless,106,89
449,4,4:41.0,,G. Vásquez makes free throw 2 of 2,106,90
450,4,4:28.0,Shooting foul by G. Monroe (drawn by C. Anthony),,106,90
451,4,4:28.0,C. Anthony makes 2-pt layup from 3 ft (assist by S. Vujačić),,108,90
452,4,4:28.0,C. Anthony makes free throw 1 of 1,,109,90
453,4,4:13.0,,G. Monroe misses 2-pt jump shot from 3 ft,109,90
454,4,4:11.0,Defensive rebound by J. Calderón,,109,90
455,4,4:05.0,C. Anthony misses 2-pt jump shot from 10 ft,,109,90
456,4,4:04.0,,Defensive rebound by M. Carter-Williams,109,90
457,4,3:47.0,,Shooting block foul by K. Porziņģis (drawn by M. Carter-Williams),109,90
458,4,3:47.0,,M. Carter-Williams makes free throw 1 of 2,109,91
459,4,3:47.0,,M. Carter-Williams makes free throw 2 of 2,109,92
460,4,3:31.0,K. Porziņģis misses 3-pt jump shot from 28 ft,,109,92
461,4,3:30.0,,Defensive rebound by J. O'Bryant,109,92
462,4,3:18.0,,K. Middleton misses 3-pt jump shot from 25 ft,109,92
463,4,3:17.0,Defensive rebound by C. Early,,109,92
464,4,3:02.0,Shooting foul by K. Middleton (drawn by K. Porziņģis),,109,92
465,4,3:02.0,K. Porziņģis misses free throw 1 of 2,,109,92
466,4,3:02.0,Offensive rebound by Team,,109,92
467,4,3:02.0,L. Thomas enters the game for C. Anthony,,109,92
468,4,3:02.0,J. Grant enters the game for S. Vujačić,,109,92
469,4,3:02.0,L. Galloway enters the game for J. Calderón,,109,92
470,4,3:02.0,K. Porziņģis makes free throw 2 of 2,,110,92
471,4,2:45.0,,Shooting foul by C. Early (drawn by G. Monroe),110,92
472,4,2:45.0,New York full timeout,,110,92
473,4,2:45.0,K. O'Quinn enters the game for K. Porziņģis,,110,92
474,4,2:45.0,,D. Inglis enters the game for K. Middleton,110,92
475,4,2:45.0,,R. Vaughn enters the game for G. Vásquez,110,92
476,4,2:45.0,,G. Monroe misses free throw 1 of 2,110,92
477,4,2:45.0,,Offensive rebound by Team,110,92
478,4,2:45.0,,G. Monroe makes free throw 2 of 2,110,93
479,4,2:23.0,L. Thomas makes 2-pt jump shot from 8 ft,,112,93
480,4,2:23.0,Shooting foul by J. O'Bryant (drawn by L. Thomas),,112,93
481,4,2:23.0,,M. Plumlee enters the game for G. Monroe,112,93
482,4,2:23.0,L. Thomas makes free throw 1 of 1,,113,93
483,4,2:13.0,,Offensive foul by M. Plumlee (drawn by J. Grant),113,93
484,4,2:13.0,,Turnover by M. Plumlee (offensive foul),113,93
485,4,1:59.0,L. Thomas makes 2-pt layup from 2 ft (assist by K. O'Quinn),,115,93
486,4,1:59.0,Shooting foul by M. Carter-Williams (drawn by L. Thomas),,115,93
487,4,1:59.0,L. Thomas makes free throw 1 of 1,,116,93
488,4,1:41.0,,M. Carter-Williams misses 2-pt layup from 1 ft,116,93
489,4,1:41.0,,Offensive rebound by M. Plumlee,116,93
490,4,1:41.0,,M. Plumlee misses 2-pt layup at rim,116,93
491,4,1:40.0,,Offensive rebound by M. Carter-Williams,116,93
492,4,1:40.0,,M. Carter-Williams makes 2-pt layup from 1 ft,116,95
493,4,1:21.0,L. Thomas makes 2-pt jump shot from 12 ft,,118,95
494,4,1:09.0,,R. Vaughn misses 2-pt layup from 1 ft,118,95
495,4,1:07.0,Defensive rebound by L. Galloway,,118,95
496,4,0:49.0,K. O'Quinn misses 2-pt layup from 1 ft,,118,95
497,4,0:48.0,,Defensive rebound by M. Carter-Williams,118,95
498,4,0:48.0,,Personal foul by K. O'Quinn (drawn by M. Carter-Williams),118,95
499,4,0:48.0,,M. Carter-Williams makes free throw 1 of 2,118,96
500,4,0:48.0,,M. Carter-Williams makes free throw 2 of 2,118,97
501,4,0:34.0,J. Grant makes 2-pt layup at rim (assist by K. O'Quinn),,120,97
502,4,0:21.0,,Turnover by R. Vaughn (bad pass; steal by K. O'Quinn),120,97
503,4,0:17.0,C. Early makes 2-pt layup at rim (assist by L. Galloway),,122,97
