,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
387,4,7:05.0,M. Belinelli misses 3-pt jump shot from 24 ft,,87,95
388,4,7:04.0,,Defensive rebound by R. Rubio,87,95
389,4,7:02.0,,Shooting foul by M. Belinelli (drawn by G. Smith),87,95
390,4,7:02.0,,G. Smith misses free throw 1 of 2,87,95
391,4,7:02.0,,Offensive rebound by Team,87,95
392,4,7:02.0,R. Gay enters the game for Q. Acy,,87,95
393,4,7:02.0,,Turnover by Z. LaVine (lane violation.),87,95
394,4,6:46.0,R. Gay misses 2-pt jump shot from 6 ft,,87,95
395,4,6:46.0,,Defensive rebound by G. Smith,87,95
396,4,6:34.0,,T. Prince enters the game for G. Smith,87,95
397,4,6:28.0,,A. Wiggins misses 2-pt jump shot from 3 ft (block by O. Casspi),87,95
398,4,6:28.0,Defensive rebound by Team,,87,95
399,4,6:14.0,R. Gay misses 2-pt jump shot from 12 ft,,87,95
400,4,6:13.0,Offensive rebound by K. Koufos,,87,95
401,4,6:07.0,R. Rondo makes 2-pt jump shot from 20 ft,,89,95
402,4,5:54.0,,Turnover by Z. LaVine (step out of bounds),89,95
403,4,5:54.0,Sacramento full timeout,,89,95
404,4,5:54.0,D. Collison enters the game for M. Belinelli,,89,95
405,4,5:46.0,O. Casspi misses 2-pt dunk at rim,,89,95
406,4,5:45.0,,Defensive rebound by K. Towns,89,95
407,4,5:40.0,,Z. LaVine makes 2-pt dunk at rim (assist by R. Rubio),89,97
408,4,5:15.0,K. Koufos misses 2-pt hook shot from 5 ft,,89,97
409,4,5:11.0,Offensive rebound by D. Collison,,89,97
410,4,5:05.0,O. Casspi misses 2-pt jump shot from 5 ft,,89,97
411,4,5:04.0,Offensive rebound by K. Koufos,,89,97
412,4,5:03.0,K. Koufos makes 2-pt layup from 2 ft,,91,97
413,4,4:47.0,,K. Towns misses 2-pt jump shot from 15 ft,91,97
414,4,4:45.0,Defensive rebound by O. Casspi,,91,97
415,4,4:39.0,Shooting foul by K. Towns (drawn by K. Koufos),,91,97
416,4,4:39.0,K. Koufos misses free throw 1 of 2,,91,97
417,4,4:39.0,Offensive rebound by Team,,91,97
418,4,4:39.0,,G. Dieng enters the game for K. Towns,91,97
419,4,4:39.0,K. Koufos misses free throw 2 of 2,,91,97
420,4,4:39.0,,Defensive rebound by G. Dieng,91,97
421,4,4:16.0,,G. Dieng makes 2-pt jump shot from 6 ft,91,99
422,4,4:02.0,O. Casspi misses 2-pt jump shot from 3 ft,,91,99
423,4,4:01.0,Offensive rebound by K. Koufos,,91,99
424,4,4:01.0,K. Koufos makes 2-pt layup at rim,,93,99
425,4,3:40.0,,R. Rubio misses 2-pt jump shot from 14 ft,93,99
426,4,3:39.0,Defensive rebound by R. Rondo,,93,99
427,4,3:21.0,R. Gay misses 2-pt jump shot from 10 ft,,93,99
428,4,3:20.0,,Defensive rebound by G. Dieng,93,99
429,4,3:11.0,,Z. LaVine makes 3-pt jump shot from 24 ft,93,102
430,4,2:52.0,R. Gay misses 3-pt jump shot from 24 ft,,93,102
431,4,2:51.0,,Defensive rebound by G. Dieng,93,102
432,4,2:40.0,Sacramento full timeout,,93,102
433,4,2:38.0,,Shooting foul by R. Rondo (drawn by Z. LaVine),93,102
434,4,2:38.0,,Z. LaVine makes free throw 1 of 2,93,103
435,4,2:38.0,,Z. LaVine makes free throw 2 of 2,93,104
436,4,2:27.0,Turnover by R. Rondo (bad pass),,93,104
437,4,2:16.0,,Shooting foul by K. Koufos (drawn by Z. LaVine),93,104
438,4,2:16.0,,Z. LaVine misses free throw 1 of 2,93,104
439,4,2:16.0,,Offensive rebound by Team,93,104
440,4,2:16.0,,Z. LaVine makes free throw 2 of 2,93,105
441,4,2:08.0,R. Rondo makes 2-pt layup from 2 ft,,95,105
442,4,1:49.0,,G. Dieng makes 2-pt jump shot from 10 ft (assist by R. Rubio),95,107
443,4,1:37.0,D. Collison misses 2-pt jump shot from 9 ft,,95,107
444,4,1:36.0,,Defensive rebound by G. Dieng,95,107
445,4,1:35.0,,Personal foul by R. Gay,95,107
446,4,1:35.0,,G. Dieng misses free throw 1 of 2,95,107
447,4,1:35.0,,Offensive rebound by Team,95,107
448,4,1:35.0,,G. Dieng makes free throw 2 of 2,95,108
449,4,1:26.0,K. Koufos makes 2-pt layup at rim (assist by R. Rondo),,97,108
450,4,1:09.0,,Personal foul by K. Koufos,97,108
451,4,1:09.0,,R. Rubio makes free throw 1 of 2,97,109
452,4,1:09.0,,R. Rubio makes free throw 2 of 2,97,110
453,4,1:00.0,K. Koufos makes 2-pt hook shot from 4 ft (assist by R. Rondo),,99,110
454,4,0:53.0,,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),99,112
455,4,0:37.0,R. Gay makes 3-pt jump shot from 23 ft (assist by R. Rondo),,102,112
456,4,0:19.0,,Turnover by R. Rubio (bad pass; steal by R. Rondo),102,112
457,4,0:15.0,D. Collison makes 2-pt layup from 1 ft (assist by R. Rondo),,104,112
458,4,0:12.0,,Personal foul by R. Rondo,104,112
459,4,0:12.0,,Z. LaVine misses free throw 1 of 2,104,112
460,4,0:12.0,,Offensive rebound by Team,104,112
461,4,0:12.0,,Z. LaVine makes free throw 2 of 2,104,113
462,4,0:02.0,D. Collison misses 3-pt jump shot from 23 ft,,104,113
463,4,0:01.0,,Defensive rebound by R. Rubio,104,113
