,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,WASHINGTON_ACTION,PHILADELPHIA_SCORE,WASHINGTON_SCORE
395,4,7:43.0,,B. Beal misses 3-pt jump shot from 25 ft,93,89
396,4,7:42.0,,Offensive rebound by M. Gortat,93,89
397,4,7:42.0,,M. Gortat makes 2-pt layup at rim,93,91
398,4,7:42.0,,Shooting foul by R. Covington (drawn by M. Gortat),93,91
399,4,7:42.0,,G. Temple enters the game for B. Beal,93,91
400,4,7:42.0,,O. Porter enters the game for R. Sessions,93,91
401,4,7:42.0,I. Canaan enters the game for N. Stauskas,,93,91
402,4,7:42.0,I. Smith enters the game for T. McConnell,,93,91
403,4,7:42.0,,M. Gortat makes free throw 1 of 1,93,92
404,4,7:42.0,Philadelphia full timeout,,93,92
405,4,7:19.0,J. Grant misses 2-pt jump shot from 9 ft (block by M. Morris),,93,92
406,4,7:18.0,Offensive rebound by Team,,93,92
407,4,7:18.0,Turnover by Team (shot clock),,93,92
408,4,7:05.0,,J. Wall misses 2-pt jump shot from 20 ft,93,92
409,4,7:04.0,,Offensive rebound by M. Gortat,93,92
410,4,7:01.0,,J. Wall makes 2-pt layup at rim (assist by M. Gortat),93,94
411,4,7:01.0,,Shooting foul by R. Covington (drawn by J. Wall),93,94
412,4,7:01.0,,J. Wall makes free throw 1 of 1,93,95
413,4,6:43.0,Turnover by N. Noel (lost ball; steal by G. Temple),,93,95
414,4,6:38.0,,J. Wall makes 2-pt layup at rim,93,97
415,4,6:19.0,R. Covington misses 3-pt jump shot from 30 ft,,93,97
416,4,6:17.0,,Defensive rebound by J. Wall,93,97
417,4,6:11.0,,G. Temple misses 3-pt jump shot from 25 ft,93,97
418,4,6:10.0,,Offensive rebound by O. Porter,93,97
419,4,6:04.0,,M. Gortat makes 2-pt layup at rim (assist by O. Porter),93,99
420,4,6:04.0,,Shooting foul by N. Noel (drawn by M. Gortat),93,99
421,4,6:04.0,C. Landry enters the game for J. Grant,,93,99
422,4,6:04.0,,M. Gortat makes free throw 1 of 1,93,100
423,4,5:49.0,I. Canaan misses 2-pt jump shot from 7 ft,,93,100
424,4,5:48.0,,Defensive rebound by M. Gortat,93,100
425,4,5:43.0,,Shooting foul by R. Covington (drawn by M. Morris),93,100
426,4,5:43.0,N. Stauskas enters the game for R. Covington,,93,100
427,4,5:43.0,,M. Morris makes free throw 1 of 2,93,101
428,4,5:43.0,,M. Morris makes free throw 2 of 2,93,102
429,4,5:43.0,Philadelphia full timeout,,93,102
430,4,5:32.0,N. Stauskas makes 2-pt layup at rim (assist by I. Smith),,95,102
431,4,5:32.0,Shooting foul by M. Morris (drawn by N. Stauskas),,95,102
432,4,5:32.0,N. Stauskas makes free throw 1 of 1,,96,102
433,4,5:16.0,,J. Wall misses 2-pt jump shot from 16 ft,96,102
434,4,5:15.0,Defensive rebound by N. Stauskas,,96,102
435,4,5:01.0,N. Stauskas misses 2-pt layup from 2 ft (block by O. Porter),,96,102
436,4,5:01.0,Offensive rebound by Team,,96,102
437,4,4:52.0,N. Stauskas misses 2-pt jump shot from 19 ft,,96,102
438,4,4:50.0,,Defensive rebound by M. Gortat,96,102
439,4,4:44.0,,J. Wall makes 2-pt dunk at rim,96,104
440,4,4:35.0,I. Smith makes 2-pt layup from 1 ft,,98,104
441,4,4:14.0,,M. Gortat makes 2-pt layup at rim (assist by M. Morris),98,106
442,4,4:01.0,I. Canaan misses 3-pt jump shot from 24 ft,,98,106
443,4,4:00.0,,Defensive rebound by M. Morris,98,106
444,4,3:54.0,,B. Beal enters the game for O. Porter,98,106
445,4,3:40.0,,J. Wall misses 2-pt jump shot from 21 ft,98,106
446,4,3:39.0,Defensive rebound by N. Noel,,98,106
447,4,3:33.0,I. Smith makes 2-pt jump shot from 8 ft,,100,106
448,4,3:15.0,,B. Beal misses 2-pt layup from 2 ft,100,106
449,4,3:14.0,Defensive rebound by C. Landry,,100,106
450,4,3:08.0,I. Smith misses 2-pt layup at rim,,100,106
451,4,3:06.0,,Defensive rebound by B. Beal,100,106
452,4,2:52.0,,M. Gortat makes 2-pt layup from 2 ft (assist by J. Wall),100,108
453,4,2:51.0,Philadelphia full timeout,,100,108
454,4,2:51.0,J. Grant enters the game for C. Landry,,100,108
455,4,2:51.0,,Violation by Team (delay of game),100,108
456,4,2:38.0,Turnover by I. Smith (bad pass; steal by J. Wall),,100,108
457,4,2:15.0,,M. Gortat makes 2-pt layup from 1 ft (assist by B. Beal),100,110
458,4,2:07.0,J. Grant makes 2-pt layup at rim (assist by I. Smith),,102,110
459,4,1:49.0,,Turnover by B. Beal (bad pass; steal by N. Noel),102,110
460,4,1:46.0,N. Noel makes 2-pt dunk from 1 ft,,104,110
461,4,1:25.0,,Turnover by J. Wall (bad pass),104,110
462,4,1:09.0,I. Smith makes 3-pt jump shot from 26 ft (assist by I. Canaan),,107,110
463,4,0:51.0,,M. Morris makes 2-pt jump shot from 19 ft (assist by J. Wall),107,112
464,4,0:50.0,Philadelphia full timeout,,107,112
465,4,0:50.0,Violation by Team (delay of game),,107,112
466,4,0:44.0,N. Stauskas misses 3-pt jump shot from 28 ft,,107,112
467,4,0:43.0,,Defensive rebound by J. Wall,107,112
468,4,0:23.0,,J. Wall makes 2-pt jump shot from 16 ft,107,114
469,4,0:20.0,Shooting foul by G. Temple (drawn by I. Smith),,107,114
470,4,0:20.0,I. Smith misses free throw 1 of 2,,107,114
471,4,0:20.0,Offensive rebound by Team,,107,114
472,4,0:20.0,T. McConnell enters the game for N. Stauskas,,107,114
473,4,0:20.0,I. Smith makes free throw 2 of 2,,108,114
474,4,0:16.0,,Personal take foul by N. Noel (drawn by B. Beal),108,114
475,4,0:16.0,,B. Beal makes free throw 1 of 2,108,115
476,4,0:16.0,N. Stauskas enters the game for T. McConnell,,108,115
477,4,0:16.0,,B. Beal makes free throw 2 of 2,108,116
478,4,0:11.0,I. Canaan misses 3-pt jump shot from 25 ft,,108,116
479,4,0:10.0,,Defensive rebound by M. Morris,108,116
