,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHICAGO_ACTION,CLEVELAND_SCORE,CHICAGO_SCORE
397,4,3:39.0,M. Dellavedova makes 3-pt jump shot from 25 ft (assist by K. Irving),,88,97
398,4,3:11.0,,J. Holiday misses 3-pt jump shot from 25 ft,88,97
399,4,3:10.0,,Offensive rebound by B. Portis,88,97
400,4,2:58.0,,D. Rose makes 2-pt jump shot from 18 ft,88,99
401,4,2:33.0,L. James makes 2-pt jump shot from 16 ft (assist by K. Love),,90,99
402,4,2:05.0,,D. Rose misses 3-pt jump shot from 26 ft,90,99
403,4,2:04.0,Defensive rebound by L. James,,90,99
404,4,1:57.0,J. Smith makes 3-pt jump shot from 25 ft (assist by K. Irving),,93,99
405,4,1:57.0,,Chicago full timeout,93,99
406,4,1:57.0,,M. Dunleavy enters the game for B. Portis,93,99
407,4,1:42.0,,J. Butler makes 2-pt layup at rim,93,101
408,4,1:42.0,,Shooting foul by K. Love (drawn by J. Butler),93,101
409,4,1:42.0,,J. Butler makes free throw 1 of 1,93,102
410,4,1:31.0,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Irving),,96,102
411,4,1:15.0,,C. Felício makes 2-pt jump shot from 3 ft (assist by J. Butler),96,104
412,4,1:15.0,Cleveland full timeout,,96,104
413,4,1:03.0,Personal foul by C. Felício,,96,104
414,4,0:59.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,96,104
415,4,0:59.0,Offensive rebound by Team,,96,104
416,4,0:58.0,K. Love makes 3-pt jump shot from 23 ft (assist by K. Irving),,99,104
417,4,0:39.0,,Chicago full timeout,99,104
418,4,0:36.0,,J. Butler misses 3-pt jump shot from 22 ft,99,104
419,4,0:36.0,Defensive rebound by Team,,99,104
420,4,0:31.0,L. James makes 2-pt layup from 1 ft,,101,104
421,4,0:09.0,,J. Butler misses 2-pt jump shot from 16 ft,101,104
422,4,0:09.0,Defensive rebound by J. Smith,,101,104
423,4,0:09.0,,Loose ball foul by C. Felício,101,104
424,4,0:09.0,J. Smith makes free throw 1 of 2,,102,104
425,4,0:09.0,,P. Gasol enters the game for J. Holiday,102,104
426,4,0:09.0,T. Thompson enters the game for K. Irving,,102,104
427,4,0:09.0,J. Smith misses free throw 2 of 2,,102,104
428,4,0:05.0,Offensive rebound by J. Smith,,102,104
429,4,0:03.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,102,104
430,4,0:03.0,,Defensive rebound by P. Gasol,102,104
431,4,0:03.0,,N. Mirotić enters the game for C. Felício,102,104
432,4,0:03.0,K. Irving enters the game for K. Love,,102,104
433,4,0:03.0,,Chicago full timeout,102,104
434,4,0:02.0,,Personal foul by T. Thompson,102,104
435,4,0:02.0,,P. Gasol misses free throw 1 of 2,102,104
436,4,0:02.0,,Offensive rebound by Team,102,104
437,4,0:02.0,K. Love enters the game for T. Thompson,,102,104
438,4,0:02.0,,P. Gasol makes free throw 2 of 2,102,105
439,4,0:02.0,Cleveland full timeout,,102,105
440,4,0:02.0,,J. Holiday enters the game for N. Mirotić,102,105
441,4,0:00.0,J. Smith misses 3-pt jump shot from 25 ft (block by J. Holiday),,102,105
442,4,0:00.0,Offensive rebound by Team,,102,105
