,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
386,4,7:12.0,,Loose ball foul by J. Sullinger (drawn by M. Muscala),80,86
387,4,7:12.0,M. Muscala makes free throw 1 of 2,,81,86
388,4,7:12.0,K. Korver enters the game for J. Holiday,,81,86
389,4,7:12.0,M. Muscala makes free throw 2 of 2,,82,86
390,4,6:57.0,,Turnover by I. Thomas (lost ball; steal by T. Sefolosha),82,86
391,4,6:44.0,Personal foul by I. Thomas (drawn by M. Muscala),,82,86
392,4,6:44.0,M. Muscala makes free throw 1 of 2,,83,86
393,4,6:44.0,K. Bazemore enters the game for T. Sefolosha,,83,86
394,4,6:44.0,M. Muscala misses free throw 2 of 2,,83,86
395,4,6:43.0,,Defensive rebound by E. Turner,83,86
396,4,6:28.0,,E. Turner misses 2-pt jump shot from 15 ft,83,86
397,4,6:27.0,,Offensive rebound by Team,83,86
398,4,6:27.0,Loose ball foul by P. Millsap (drawn by J. Sullinger),,83,86
399,4,6:20.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by J. Sullinger),83,89
400,4,6:03.0,K. Bazemore makes 2-pt layup from 2 ft (assist by M. Muscala),,85,89
401,4,5:45.0,,I. Thomas makes 3-pt jump shot from 23 ft (assist by A. Johnson),85,92
402,4,5:22.0,D. Schröder makes 2-pt layup from 1 ft,,87,92
403,4,5:07.0,,J. Sullinger makes 2-pt hook shot from 3 ft,87,94
404,4,4:49.0,K. Korver misses 3-pt jump shot from 23 ft,,87,94
405,4,4:48.0,,Defensive rebound by A. Johnson,87,94
406,4,4:39.0,,J. Crowder misses 3-pt jump shot from 24 ft,87,94
407,4,4:38.0,Defensive rebound by Team,,87,94
408,4,4:38.0,Official timeout,,87,94
409,4,4:38.0,J. Teague enters the game for D. Schröder,,87,94
410,4,4:38.0,A. Horford enters the game for M. Muscala,,87,94
411,4,4:30.0,A. Horford makes 2-pt jump shot from 22 ft,,89,94
412,4,4:12.0,,E. Turner misses 2-pt jump shot from 18 ft,89,94
413,4,4:09.0,,Offensive rebound by Team,89,94
414,4,4:01.0,,E. Turner makes 2-pt jump shot from 18 ft (assist by I. Thomas),89,96
415,4,3:42.0,P. Millsap makes 2-pt jump shot from 3 ft (assist by A. Horford),,91,96
416,4,3:23.0,,I. Thomas misses 3-pt jump shot from 24 ft,91,96
417,4,3:21.0,Defensive rebound by J. Teague,,91,96
418,4,3:13.0,Atlanta full timeout,,91,96
419,4,3:13.0,,M. Smart enters the game for I. Thomas,91,96
420,4,3:01.0,K. Bazemore makes 2-pt layup from 2 ft (assist by A. Horford),,93,96
421,4,2:44.0,,Boston full timeout,93,96
422,4,2:44.0,,I. Thomas enters the game for M. Smart,93,96
423,4,2:37.0,,A. Johnson makes 2-pt layup from 2 ft (assist by J. Crowder),93,98
424,4,2:24.0,A. Horford misses 3-pt jump shot from 24 ft,,93,98
425,4,2:24.0,,Defensive rebound by I. Thomas,93,98
426,4,2:11.0,,E. Turner makes 2-pt layup at rim (assist by I. Thomas),93,100
427,4,2:11.0,,Shooting foul by A. Horford (drawn by E. Turner),93,100
428,4,2:11.0,,E. Turner makes free throw 1 of 1,93,101
429,4,2:02.0,J. Teague misses 2-pt layup from 2 ft,,93,101
430,4,2:01.0,,Defensive rebound by I. Thomas,93,101
431,4,1:42.0,,J. Crowder makes 3-pt jump shot from 24 ft (assist by I. Thomas),93,104
432,4,1:28.0,P. Millsap misses 3-pt jump shot from 24 ft,,93,104
433,4,1:27.0,,Defensive rebound by J. Sullinger,93,104
434,4,1:05.0,,A. Johnson makes 2-pt jump shot from 15 ft (assist by I. Thomas),93,106
435,4,1:05.0,Atlanta full timeout,,93,106
436,4,1:05.0,,J. Jerebko enters the game for J. Sullinger,93,106
437,4,0:58.0,J. Teague misses 2-pt jump shot from 7 ft,,93,106
438,4,0:57.0,,Defensive rebound by Team,93,106
439,4,0:57.0,Loose ball foul by A. Horford (drawn by A. Johnson),,93,106
440,4,0:35.0,,J. Jerebko misses 2-pt jump shot from 5 ft,93,106
441,4,0:34.0,Defensive rebound by Team,,93,106
442,4,0:34.0,M. Muscala enters the game for P. Millsap,,93,106
443,4,0:34.0,S. Mack enters the game for A. Horford,,93,106
444,4,0:34.0,J. Holiday enters the game for K. Korver,,93,106
445,4,0:34.0,M. Scott enters the game for J. Teague,,93,106
446,4,0:23.0,Turnover by K. Bazemore (lost ball; steal by I. Thomas),,93,106
