,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
393,4,2:38.0,K. Walker misses 2-pt layup from 2 ft (block by J. Richardson),,85,86
394,4,2:37.0,,Defensive rebound by H. Whiteside,85,86
395,4,2:27.0,,D. Wade makes 2-pt jump shot from 16 ft,85,88
396,4,2:06.0,J. Lin makes 2-pt jump shot from 22 ft,,87,88
397,4,1:39.0,,J. Richardson misses 3-pt jump shot from 24 ft,87,88
398,4,1:38.0,Defensive rebound by J. Lin,,87,88
399,4,1:30.0,J. Lin misses 3-pt jump shot from 25 ft,,87,88
400,4,1:29.0,,Defensive rebound by L. Deng,87,88
401,4,1:09.0,,Turnover by L. Deng (bad pass; steal by K. Walker),87,88
402,4,1:04.0,C. Lee misses 2-pt layup from 2 ft,,87,88
403,4,1:03.0,,Defensive rebound by J. Johnson,87,88
404,4,1:00.0,,Miami full timeout,87,88
405,4,0:44.0,,J. Richardson misses 3-pt jump shot from 27 ft,87,88
406,4,0:43.0,Defensive rebound by Team,,87,88
407,4,0:30.0,K. Walker misses 2-pt jump shot from 16 ft,,87,88
408,4,0:29.0,Offensive rebound by C. Lee,,87,88
409,4,0:25.0,C. Lee makes 3-pt jump shot from 25 ft (assist by J. Lin),,90,88
410,4,0:25.0,,Miami full timeout,90,88
411,4,0:25.0,N. Batum enters the game for J. Lin,,90,88
412,4,0:25.0,,G. Dragić enters the game for J. Richardson,90,88
413,4,0:08.0,,G. Dragić misses 3-pt jump shot from 23 ft (block by K. Walker),90,88
414,4,0:07.0,,Offensive rebound by D. Wade,90,88
415,4,0:05.0,,D. Wade misses 2-pt layup from 2 ft (block by C. Lee),90,88
416,4,0:04.0,Defensive rebound by K. Walker,,90,88
417,4,0:03.0,Personal foul by G. Dragić,,90,88
418,4,0:03.0,Charlotte full timeout,,90,88
419,4,0:03.0,S. Hawes enters the game for M. Williams,,90,88
420,4,0:03.0,,J. Winslow enters the game for H. Whiteside,90,88
421,4,0:03.0,,J. Richardson enters the game for G. Dragić,90,88
