,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,BROOKLYN_ACTION,OKLAHOMA CITY_SCORE,BROOKLYN_SCORE
383,4,6:09.0,,Personal foul by K. Durant (drawn by J. Johnson),93,98
384,4,5:55.0,,J. Johnson misses 2-pt jump shot from 19 ft,93,98
385,4,5:54.0,Defensive rebound by S. Ibaka,,93,98
386,4,5:34.0,S. Ibaka misses 2-pt jump shot from 19 ft,,93,98
387,4,5:33.0,,Defensive rebound by T. Young,93,98
388,4,5:14.0,,T. Young misses 2-pt hook shot from 6 ft,93,98
389,4,5:13.0,,Offensive rebound by T. Young,93,98
390,4,5:12.0,,T. Young makes 2-pt layup from 1 ft,93,100
391,4,5:02.0,Offensive foul by E. Freedom (drawn by B. Lopez),,93,100
392,4,5:02.0,Turnover by E. Freedom (offensive foul),,93,100
393,4,4:47.0,,B. Lopez makes 2-pt jump shot from 8 ft,93,102
394,4,4:46.0,Oklahoma City full timeout,,93,102
395,4,4:36.0,K. Durant misses 3-pt jump shot from 25 ft,,93,102
396,4,4:35.0,,Defensive rebound by T. Young,93,102
397,4,4:10.0,,T. Young makes 2-pt jump shot from 10 ft,93,104
398,4,3:47.0,R. Westbrook misses 3-pt jump shot from 24 ft,,93,104
399,4,3:46.0,Offensive rebound by E. Freedom,,93,104
400,4,3:45.0,E. Freedom misses 2-pt layup from 1 ft,,93,104
401,4,3:44.0,Offensive rebound by E. Freedom,,93,104
402,4,3:43.0,S. Ibaka makes 2-pt layup from 1 ft,,95,104
403,4,3:25.0,,B. Bogdanović makes 2-pt jump shot from 21 ft (assist by J. Johnson),95,106
404,4,3:08.0,K. Durant makes 2-pt layup from 1 ft,,97,106
405,4,2:47.0,,Shooting foul by S. Ibaka (drawn by D. Sloan),97,106
406,4,2:47.0,,D. Sloan makes free throw 1 of 2,97,107
407,4,2:47.0,,D. Sloan misses free throw 2 of 2,97,107
408,4,2:46.0,Defensive rebound by K. Durant,,97,107
409,4,2:40.0,R. Westbrook makes 2-pt layup from 2 ft (assist by K. Durant),,99,107
410,4,2:40.0,Shooting foul by B. Lopez (drawn by R. Westbrook),,99,107
411,4,2:40.0,R. Westbrook misses free throw 1 of 1,,99,107
412,4,2:39.0,,Defensive rebound by T. Young,99,107
413,4,2:24.0,,Personal foul by K. Durant (drawn by B. Lopez),99,107
414,4,2:24.0,,B. Lopez makes free throw 1 of 2,99,108
415,4,2:24.0,,B. Lopez makes free throw 2 of 2,99,109
416,4,2:15.0,K. Durant misses 3-pt jump shot from 24 ft,,99,109
417,4,2:14.0,Offensive rebound by S. Ibaka,,99,109
418,4,2:07.0,D. Waiters misses 3-pt jump shot from 23 ft,,99,109
419,4,2:06.0,,Defensive rebound by B. Lopez,99,109
420,4,1:48.0,,Shooting foul by E. Freedom (drawn by B. Lopez),99,109
421,4,1:48.0,Oklahoma City full timeout,,99,109
422,4,1:48.0,,B. Lopez misses free throw 1 of 2,99,109
423,4,1:48.0,,Offensive rebound by Team,99,109
424,4,1:48.0,,B. Lopez makes free throw 2 of 2,99,110
425,4,1:37.0,K. Durant misses 2-pt layup from 2 ft,,99,110
426,4,1:36.0,,Defensive rebound by D. Sloan,99,110
427,4,1:21.0,,J. Johnson misses 2-pt jump shot from 5 ft,99,110
428,4,1:20.0,Defensive rebound by E. Freedom,,99,110
429,4,1:15.0,Personal block foul by D. Sloan (drawn by R. Westbrook),,99,110
430,4,1:11.0,R. Westbrook makes 3-pt jump shot from 25 ft,,102,110
431,4,0:52.0,,J. Johnson makes 3-pt jump shot from 27 ft (assist by B. Bogdanović),102,113
432,4,0:47.0,R. Westbrook makes 2-pt layup from 1 ft,,104,113
433,4,0:30.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by B. Lopez),104,116
434,4,0:22.0,Shooting foul by B. Lopez (drawn by K. Durant),,104,116
435,4,0:22.0,K. Durant makes free throw 1 of 2,,105,116
436,4,0:22.0,,S. Larkin enters the game for B. Bogdanović,105,116
437,4,0:22.0,K. Durant makes free throw 2 of 2,,106,116
438,4,0:21.0,,Personal take foul by R. Westbrook (drawn by D. Sloan),106,116
439,4,0:21.0,,D. Sloan misses free throw 1 of 2,106,116
440,4,0:21.0,,Offensive rebound by Team,106,116
441,4,0:21.0,,B. Bogdanović enters the game for B. Lopez,106,116
442,4,0:21.0,,D. Sloan misses free throw 2 of 2,106,116
443,4,0:21.0,Defensive rebound by S. Ibaka,,106,116
444,4,0:14.0,D. Waiters misses 2-pt layup from 2 ft,,106,116
445,4,0:12.0,Offensive rebound by E. Freedom,,106,116
446,4,0:10.0,E. Freedom misses 2-pt layup from 1 ft,,106,116
447,4,0:09.0,Offensive rebound by R. Westbrook,,106,116
448,4,0:08.0,R. Westbrook misses 2-pt layup from 1 ft,,106,116
449,4,0:07.0,,Defensive rebound by T. Young,106,116
