,QUARTER,TIME_REMAINING,INDIANA_ACTION,ORLANDO_ACTION,INDIANA_SCORE,ORLANDO_SCORE
389,4,2:02.0,,E. Fournier makes 3-pt jump shot from 25 ft (assist by A. Nicholson),89,81
390,4,1:48.0,Offensive foul by M. Ellis (drawn by E. Fournier),,89,81
391,4,1:48.0,Turnover by M. Ellis (offensive foul),,89,81
392,4,1:31.0,,V. Oladipo makes 3-pt jump shot from 25 ft,89,84
393,4,1:11.0,M. Ellis misses 2-pt jump shot from 19 ft,,89,84
394,4,1:10.0,,Defensive rebound by A. Nicholson,89,84
395,4,0:58.0,,Personal block foul by G. Hill (drawn by V. Oladipo),89,84
396,4,0:58.0,,V. Oladipo makes free throw 1 of 2,89,85
397,4,0:58.0,I. Mahinmi enters the game for J. Hill,,89,85
398,4,0:58.0,,V. Oladipo makes free throw 2 of 2,89,86
399,4,0:58.0,Indiana full timeout,,89,86
400,4,0:58.0,C. Miles enters the game for L. Allen,,89,86
401,4,0:50.0,Shooting foul by E. Fournier (drawn by M. Ellis),,89,86
402,4,0:50.0,M. Ellis makes free throw 1 of 2,,90,86
403,4,0:50.0,L. Allen enters the game for C. Miles,,90,86
404,4,0:50.0,M. Ellis makes free throw 2 of 2,,91,86
405,4,0:50.0,,Orlando full timeout,91,86
406,4,0:41.0,,V. Oladipo misses 2-pt jump shot from 4 ft,91,86
407,4,0:39.0,,Offensive rebound by A. Nicholson,91,86
408,4,0:27.0,,A. Nicholson misses 3-pt jump shot from 22 ft,91,86
409,4,0:26.0,Defensive rebound by I. Mahinmi,,91,86
410,4,0:25.0,Personal take foul by E. Fournier (drawn by M. Ellis),,91,86
411,4,0:25.0,,M. Hezonja enters the game for E. Fournier,91,86
412,4,0:25.0,M. Ellis makes free throw 1 of 2,,92,86
413,4,0:25.0,M. Ellis makes free throw 2 of 2,,93,86
414,4,0:25.0,,Orlando full timeout,93,86
415,4,0:20.0,,T. Harris misses 3-pt jump shot from 22 ft,93,86
416,4,0:19.0,Defensive rebound by I. Mahinmi,,93,86
417,4,0:16.0,Personal foul by M. Hezonja (drawn by M. Ellis),,93,86
418,4,0:16.0,M. Ellis makes free throw 1 of 2,,94,86
419,4,0:16.0,M. Ellis makes free throw 2 of 2,,95,86
420,4,0:08.0,,A. Nicholson misses 3-pt jump shot from 26 ft,95,86
421,4,0:06.0,Defensive rebound by I. Mahinmi,,95,86
