,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MINNESOTA_ACTION,NEW YORK_SCORE,MINNESOTA_SCORE
382,4,2:42.0,Shooting foul by A. Wiggins (drawn by C. Anthony),,97,86
383,4,2:42.0,New York full timeout,,97,86
384,4,2:42.0,C. Anthony makes free throw 1 of 2,,98,86
385,4,2:42.0,C. Anthony makes free throw 2 of 2,,99,86
386,4,2:33.0,,Z. LaVine misses 3-pt jump shot from 26 ft,99,86
387,4,2:32.0,Defensive rebound by C. Anthony,,99,86
388,4,2:09.0,R. Lopez makes 2-pt hook shot from 9 ft,,101,86
389,4,1:57.0,,Shooting foul by R. Lopez (drawn by A. Wiggins),101,86
390,4,1:57.0,,A. Wiggins makes free throw 1 of 2,101,87
391,4,1:57.0,,A. Wiggins makes free throw 2 of 2,101,88
392,4,1:35.0,A. Afflalo misses 2-pt layup at rim,,101,88
393,4,1:34.0,Offensive rebound by R. Lopez,,101,88
394,4,1:34.0,R. Lopez makes 2-pt layup at rim,,103,88
395,4,1:23.0,,S. Muhammad makes 2-pt hook shot from 6 ft,103,90
396,4,1:12.0,Turnover by R. Lopez (lost ball; steal by R. Rubio),,103,90
397,4,1:11.0,,Personal foul by R. Lopez (drawn by R. Rubio),103,90
398,4,1:11.0,,R. Rubio makes free throw 1 of 2,103,91
399,4,1:11.0,,R. Rubio misses free throw 2 of 2,103,91
400,4,1:10.0,Defensive rebound by L. Thomas,,103,91
401,4,0:53.0,L. Thomas misses 3-pt jump shot from 23 ft,,103,91
402,4,0:52.0,,Defensive rebound by Z. LaVine,103,91
403,4,0:46.0,,Z. LaVine makes 2-pt layup at rim,103,93
404,4,0:25.0,Turnover by C. Anthony (lost ball; steal by A. Wiggins),,103,93
405,4,0:21.0,,S. Muhammad makes 2-pt dunk at rim (assist by R. Rubio),103,95
