,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,NEW YORK_ACTION,WASHINGTON_SCORE,NEW YORK_SCORE
380,4,0:44.0,,Offensive foul by A. Afflalo (drawn by B. Beal),106,101
381,4,0:44.0,,Turnover by A. Afflalo (offensive foul),106,101
382,4,0:44.0,,L. Thomas enters the game for K. Porziņģis,106,101
383,4,0:44.0,Washington full timeout,,106,101
384,4,0:39.0,Personal foul by C. Anthony (drawn by B. Beal),,106,101
385,4,0:39.0,B. Beal misses free throw 1 of 2,,106,101
386,4,0:39.0,Offensive rebound by Team,,106,101
387,4,0:39.0,B. Beal makes free throw 2 of 2,,107,101
388,4,0:39.0,,New York full timeout,107,101
389,4,0:39.0,,K. Porziņģis enters the game for L. Thomas,107,101
390,4,0:34.0,,C. Anthony makes 2-pt layup from 2 ft,107,103
391,4,0:34.0,Washington full timeout,,107,103
392,4,0:34.0,,L. Thomas enters the game for K. Porziņģis,107,103
393,4,0:25.0,Turnover by B. Beal (lost ball; steal by C. Anthony),,107,103
394,4,0:15.0,,Turnover by L. Galloway (bad pass; steal by B. Beal),107,103
395,4,0:12.0,Shooting foul by L. Galloway (drawn by B. Beal),,107,103
396,4,0:12.0,B. Beal misses free throw 1 of 2,,107,103
397,4,0:12.0,Offensive rebound by Team,,107,103
398,4,0:12.0,,K. Porziņģis enters the game for L. Thomas,107,103
399,4,0:12.0,B. Beal misses free throw 2 of 2,,107,103
400,4,0:12.0,,Defensive rebound by K. Porziņģis,107,103
401,4,0:12.0,,New York full timeout,107,103
402,4,0:09.0,,L. Galloway makes 3-pt jump shot from 25 ft (assist by K. Porziņģis),107,106
403,4,0:09.0,Washington full timeout,,107,106
404,4,0:09.0,,L. Thomas enters the game for J. Calderón,107,106
405,4,0:07.0,Personal take foul by L. Thomas (drawn by J. Wall),,107,106
406,4,0:07.0,J. Wall makes free throw 1 of 2,,108,106
407,4,0:07.0,,J. Calderón enters the game for L. Thomas,108,106
408,4,0:07.0,J. Wall makes free throw 2 of 2,,109,106
409,4,0:05.0,,Personal foul by G. Temple (drawn by C. Anthony),109,106
410,4,0:05.0,,C. Anthony makes free throw 1 of 2,109,107
411,4,0:05.0,,L. Thomas enters the game for J. Calderón,109,107
412,4,0:05.0,M. Gortat enters the game for G. Temple,,109,107
413,4,0:05.0,,C. Anthony makes free throw 2 of 2,109,108
414,4,0:04.0,Personal take foul by L. Galloway (drawn by J. Wall),,109,108
415,4,0:04.0,J. Wall makes free throw 1 of 2,,110,108
416,4,0:04.0,G. Temple enters the game for M. Gortat,,110,108
417,4,0:04.0,,J. Calderón enters the game for L. Thomas,110,108
418,4,0:04.0,J. Wall makes free throw 2 of 2,,111,108
419,4,0:00.0,,L. Galloway misses 3-pt jump shot from 24 ft,111,108
420,4,0:00.0,,Offensive rebound by Team,111,108
