,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PHILADELPHIA_ACTION,PHOENIX_SCORE,PHILADELPHIA_SCORE
391,4,8:57.0,M. Morris makes 2-pt layup at rim (assist by A. Goodwin),,79,92
392,4,8:50.0,,Philadelphia full timeout,79,92
393,4,8:35.0,,Personal foul by M. Morris (drawn by J. Grant),79,92
394,4,8:26.0,,T. McConnell makes 2-pt jump shot from 14 ft,79,94
395,4,7:59.0,M. Morris misses 2-pt jump shot from 18 ft,,79,94
396,4,7:58.0,Offensive rebound by A. Len,,79,94
397,4,7:52.0,A. Goodwin makes 2-pt layup from 1 ft (assist by D. Booker),,81,94
398,4,7:43.0,,Turnover by J. Grant (lost ball; steal by M. Morris),81,94
399,4,7:36.0,D. Booker makes 3-pt jump shot from 25 ft (assist by A. Goodwin),,84,94
400,4,7:16.0,,T. McConnell misses 3-pt jump shot from 25 ft,84,94
401,4,7:15.0,Defensive rebound by M. Morris,,84,94
402,4,7:07.0,A. Goodwin makes 2-pt jump shot from 17 ft,,86,94
403,4,7:06.0,,Philadelphia full timeout,86,94
404,4,7:06.0,,I. Smith enters the game for T. McConnell,86,94
405,4,7:06.0,,R. Covington enters the game for J. Grant,86,94
406,4,7:06.0,S. Weems enters the game for T. Warren,,86,94
407,4,7:06.0,,N. Noel enters the game for R. Holmes,86,94
408,4,6:48.0,,I. Smith misses 2-pt jump shot from 9 ft,86,94
409,4,6:47.0,Defensive rebound by A. Goodwin,,86,94
410,4,6:41.0,Personal foul by R. Covington (drawn by S. Weems),,86,94
411,4,6:31.0,M. Morris misses 2-pt jump shot from 5 ft,,86,94
412,4,6:29.0,,Defensive rebound by R. Covington,86,94
413,4,6:20.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by R. Covington),86,97
414,4,5:55.0,A. Goodwin makes 3-pt jump shot from 25 ft,,89,97
415,4,5:44.0,,Shooting foul by A. Len (drawn by N. Noel),89,97
416,4,5:44.0,,N. Noel makes free throw 1 of 2,89,98
417,4,5:44.0,,N. Noel makes free throw 2 of 2,89,99
418,4,5:27.0,A. Goodwin makes 2-pt jump shot from 21 ft,,91,99
419,4,5:27.0,Shooting foul by I. Smith (drawn by A. Goodwin),,91,99
420,4,5:27.0,A. Goodwin makes free throw 1 of 1,,92,99
421,4,5:12.0,,I. Smith makes 2-pt layup at rim,92,101
422,4,4:52.0,D. Booker misses 2-pt layup from 1 ft,,92,101
423,4,4:50.0,Offensive rebound by A. Len,,92,101
424,4,4:50.0,A. Len misses 2-pt dunk at rim,,92,101
425,4,4:49.0,,Defensive rebound by N. Stauskas,92,101
426,4,4:34.0,,R. Covington misses 3-pt jump shot from 25 ft,92,101
427,4,4:32.0,Defensive rebound by D. Booker,,92,101
428,4,4:20.0,A. Len misses 2-pt hook shot from 6 ft,,92,101
429,4,4:17.0,,Defensive rebound by H. Thompson,92,101
430,4,3:59.0,,H. Thompson misses 2-pt jump shot from 7 ft (block by A. Len),92,101
431,4,3:59.0,,Offensive rebound by Team,92,101
432,4,3:57.0,,Turnover by I. Smith (bad pass; steal by A. Goodwin),92,101
433,4,3:52.0,A. Goodwin makes 2-pt dunk at rim,,94,101
434,4,3:26.0,,N. Noel makes 2-pt jump shot from 15 ft (assist by I. Smith),94,103
435,4,3:25.0,Phoenix full timeout,,94,103
436,4,3:05.0,M. Morris misses 2-pt jump shot from 15 ft,,94,103
437,4,3:03.0,,Defensive rebound by R. Covington,94,103
438,4,2:44.0,,H. Thompson misses 3-pt jump shot from 24 ft,94,103
439,4,2:42.0,,Offensive rebound by I. Smith,94,103
440,4,2:25.0,,I. Smith makes 2-pt layup from 1 ft,94,105
441,4,2:13.0,A. Len misses 2-pt jump shot from 15 ft,,94,105
442,4,2:11.0,,Defensive rebound by R. Covington,94,105
443,4,1:46.0,,I. Smith misses 2-pt jump shot from 19 ft,94,105
444,4,1:44.0,Defensive rebound by M. Morris,,94,105
445,4,1:37.0,S. Weems makes 3-pt jump shot from 25 ft (assist by D. Booker),,97,105
446,4,1:26.0,,I. Smith makes 2-pt layup at rim,97,107
447,4,1:14.0,S. Weems misses 3-pt jump shot from 25 ft,,97,107
448,4,1:13.0,,Defensive rebound by I. Smith,97,107
449,4,1:11.0,,Personal foul by D. Booker (drawn by I. Smith),97,107
450,4,1:11.0,,I. Smith makes free throw 1 of 2,97,108
451,4,1:11.0,,J. Grant enters the game for N. Stauskas,97,108
452,4,1:11.0,,I. Smith makes free throw 2 of 2,97,109
453,4,1:11.0,Phoenix full timeout,,97,109
454,4,1:11.0,P. Tucker enters the game for A. Len,,97,109
455,4,1:11.0,T. Warren enters the game for M. Morris,,97,109
456,4,1:00.0,A. Goodwin makes 2-pt layup at rim,,99,109
457,4,0:52.0,,H. Thompson makes 2-pt jump shot from 21 ft (assist by J. Grant),99,111
458,4,0:47.0,P. Tucker misses 2-pt jump shot from 21 ft,,99,111
459,4,0:43.0,Offensive rebound by S. Weems,,99,111
460,4,0:40.0,T. Warren misses 3-pt jump shot from 23 ft,,99,111
461,4,0:38.0,Offensive rebound by P. Tucker,,99,111
462,4,0:35.0,T. Warren makes 2-pt jump shot from 6 ft (assist by P. Tucker),,101,111
463,4,0:27.0,,Shooting foul by D. Booker (drawn by J. Grant),101,111
464,4,0:27.0,,J. Grant misses free throw 1 of 2,101,111
465,4,0:27.0,,Offensive rebound by Team,101,111
466,4,0:27.0,,J. Grant misses free throw 2 of 2,101,111
467,4,0:27.0,Defensive rebound by A. Goodwin,,101,111
468,4,0:27.0,Phoenix full timeout,,101,111
469,4,0:24.0,T. Warren misses 3-pt jump shot from 23 ft,,101,111
470,4,0:22.0,,Defensive rebound by I. Smith,101,111
471,4,0:20.0,,Personal foul by T. Warren (drawn by I. Smith),101,111
472,4,0:20.0,,I. Smith makes free throw 1 of 2,101,112
473,4,0:20.0,,T. McConnell enters the game for N. Noel,101,112
474,4,0:20.0,,I. Smith makes free throw 2 of 2,101,113
475,4,0:01.0,A. Goodwin makes 2-pt layup from 2 ft,,103,113
