,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
392,4,10:01.0,,O. Casspi misses 2-pt jump shot from 6 ft,69,91
393,4,10:00.0,Defensive rebound by A. Goodwin,,69,91
394,4,9:54.0,A. Goodwin misses 2-pt layup from 3 ft (block by R. Rondo),,69,91
395,4,9:53.0,Offensive rebound by A. Goodwin,,69,91
396,4,9:51.0,M. Teletović makes 2-pt jump shot from 5 ft (assist by A. Goodwin),,71,91
397,4,9:48.0,,Shooting foul by M. Teletović (drawn by W. Cauley-Stein),71,91
398,4,9:48.0,,W. Cauley-Stein misses free throw 1 of 2,71,91
399,4,9:48.0,,Offensive rebound by Team,71,91
400,4,9:48.0,,S. Curry enters the game for R. Rondo,71,91
401,4,9:48.0,D. Booker enters the game for M. Teletović,,71,91
402,4,9:48.0,,W. Cauley-Stein makes free throw 2 of 2,71,92
403,4,9:31.0,D. Booker makes 2-pt jump shot from 9 ft,,73,92
404,4,9:12.0,,O. Casspi misses 2-pt layup from 4 ft,73,92
405,4,9:12.0,Defensive rebound by A. Goodwin,,73,92
406,4,9:06.0,A. Goodwin misses 2-pt layup from 1 ft,,73,92
407,4,9:05.0,,Defensive rebound by O. Casspi,73,92
408,4,9:01.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by J. Anderson),73,94
409,4,8:55.0,Turnover by A. Goodwin (lost ball),,73,94
410,4,8:55.0,Official timeout,,73,94
411,4,8:40.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Collison),73,97
412,4,8:28.0,D. Booker misses 3-pt jump shot from 25 ft,,73,97
413,4,8:27.0,,Defensive rebound by D. Collison,73,97
414,4,8:13.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by D. Collison),73,99
415,4,7:59.0,D. Booker makes 3-pt jump shot from 28 ft,,76,99
416,4,7:33.0,,S. Curry misses 3-pt jump shot from 25 ft,76,99
417,4,7:33.0,Defensive rebound by A. Goodwin,,76,99
418,4,7:23.0,Personal foul by S. Curry,,76,99
419,4,7:19.0,D. Booker makes 2-pt jump shot from 14 ft (assist by A. Goodwin),,78,99
420,4,7:05.0,,W. Cauley-Stein makes 2-pt hook shot from 5 ft,78,101
421,4,6:56.0,D. Booker makes 2-pt jump shot from 17 ft,,80,101
422,4,6:51.0,,Personal foul by D. Booker,80,101
423,4,6:51.0,A. Williams enters the game for J. Leuer,,80,101
424,4,6:43.0,,D. Collison misses 2-pt jump shot from 17 ft,80,101
425,4,6:42.0,Defensive rebound by A. Williams,,80,101
426,4,6:36.0,C. Budinger misses 2-pt jump shot from 9 ft,,80,101
427,4,6:35.0,,Defensive rebound by W. Cauley-Stein,80,101
428,4,6:13.0,,W. Cauley-Stein misses 2-pt jump shot from 16 ft,80,101
429,4,6:13.0,Defensive rebound by D. Booker,,80,101
430,4,6:05.0,C. Budinger misses 3-pt jump shot from 25 ft,,80,101
431,4,6:05.0,,Defensive rebound by Team,80,101
432,4,5:51.0,,Shooting foul by A. Williams (drawn by S. Curry),80,101
433,4,5:51.0,,Sacramento full timeout,80,101
434,4,5:51.0,A. Len enters the game for J. Jenkins,,80,101
435,4,5:51.0,,S. Curry makes free throw 1 of 2,80,102
436,4,5:51.0,,S. Curry makes free throw 2 of 2,80,103
437,4,5:43.0,Personal foul by W. Cauley-Stein,,80,103
438,4,5:37.0,A. Goodwin misses 3-pt jump shot from 25 ft,,80,103
439,4,5:36.0,Offensive rebound by A. Len,,80,103
440,4,5:34.0,Personal foul by J. Anderson,,80,103
441,4,5:30.0,Shooting foul by W. Cauley-Stein (drawn by C. Budinger),,80,103
442,4,5:30.0,C. Budinger makes free throw 1 of 2,,81,103
443,4,5:30.0,C. Budinger makes free throw 2 of 2,,82,103
444,4,5:13.0,,O. Casspi misses 3-pt jump shot from 25 ft,82,103
445,4,5:11.0,,Offensive rebound by J. Anderson,82,103
446,4,5:03.0,,W. Cauley-Stein misses 2-pt jump shot from 19 ft,82,103
447,4,5:02.0,Defensive rebound by A. Williams,,82,103
448,4,4:58.0,Shooting foul by J. Anderson (drawn by D. Booker),,82,103
449,4,4:58.0,D. Booker misses free throw 1 of 2,,82,103
450,4,4:58.0,Offensive rebound by Team,,82,103
451,4,4:58.0,,Q. Acy enters the game for D. Collison,82,103
452,4,4:58.0,D. Booker makes free throw 2 of 2,,83,103
453,4,4:48.0,,Turnover by W. Cauley-Stein (traveling),83,103
454,4,4:39.0,Shooting foul by W. Cauley-Stein (drawn by A. Len),,83,103
455,4,4:39.0,A. Len makes free throw 1 of 2,,84,103
456,4,4:39.0,A. Len makes free throw 2 of 2,,85,103
457,4,4:34.0,,Turnover by Q. Acy (bad pass; steal by D. Booker),85,103
458,4,4:32.0,D. Booker makes 2-pt jump shot from 5 ft,,87,103
459,4,4:08.0,,Shooting foul by A. Goodwin (drawn by Q. Acy),87,103
460,4,4:08.0,,Q. Acy makes free throw 1 of 2,87,104
461,4,4:08.0,,Q. Acy makes free throw 2 of 2,87,105
462,4,3:50.0,A. Goodwin misses 3-pt jump shot from 25 ft,,87,105
463,4,3:49.0,,Defensive rebound by W. Cauley-Stein,87,105
464,4,3:44.0,,J. Anderson misses 2-pt layup from 1 ft,87,105
465,4,3:43.0,,Offensive rebound by O. Casspi,87,105
466,4,3:43.0,,O. Casspi makes 2-pt layup from 3 ft,87,107
467,4,3:37.0,Shooting foul by Q. Acy (drawn by A. Williams),,87,107
468,4,3:37.0,A. Williams misses free throw 1 of 2,,87,107
469,4,3:37.0,Offensive rebound by Team,,87,107
470,4,3:37.0,A. Williams misses free throw 2 of 2,,87,107
471,4,3:34.0,Offensive rebound by A. Len,,87,107
472,4,3:34.0,A. Len misses 2-pt layup from 2 ft,,87,107
473,4,3:33.0,,Defensive rebound by Q. Acy,87,107
474,4,3:19.0,,Turnover by O. Casspi (bad pass; steal by A. Williams),87,107
475,4,3:12.0,D. Booker makes 2-pt jump shot from 15 ft,,89,107
476,4,2:56.0,,W. Cauley-Stein makes 2-pt dunk at rim (assist by S. Curry),89,109
477,4,2:44.0,Shooting foul by Q. Acy (drawn by A. Len),,89,109
478,4,2:44.0,Phoenix full timeout,,89,109
479,4,2:44.0,J. Jenkins enters the game for D. Booker,,89,109
480,4,2:44.0,A. Len makes free throw 1 of 2,,90,109
481,4,2:44.0,A. Len misses free throw 2 of 2,,90,109
482,4,2:41.0,,Defensive rebound by Q. Acy,90,109
483,4,2:28.0,,W. Cauley-Stein makes 2-pt jump shot from 5 ft,90,111
484,4,2:09.0,Shooting foul by O. Casspi (drawn by A. Williams),,90,111
485,4,2:09.0,A. Williams makes free throw 1 of 2,,91,111
486,4,2:09.0,A. Williams makes free throw 2 of 2,,92,111
487,4,1:56.0,,Q. Acy makes 3-pt jump shot from 25 ft (assist by O. Casspi),92,114
488,4,1:42.0,A. Len misses 2-pt hook shot from 4 ft,,92,114
489,4,1:41.0,Offensive rebound by A. Williams,,92,114
490,4,1:41.0,A. Williams misses 2-pt layup from 1 ft,,92,114
491,4,1:39.0,Offensive rebound by A. Williams,,92,114
492,4,1:39.0,A. Williams makes 2-pt layup from 2 ft,,94,114
493,4,1:21.0,,Q. Acy misses 3-pt jump shot from 25 ft,94,114
494,4,1:21.0,Defensive rebound by J. Jenkins,,94,114
495,4,1:17.0,Turnover by J. Jenkins (dbl dribble),,94,114
496,4,1:05.0,,W. Cauley-Stein misses 3-pt jump shot from 22 ft,94,114
497,4,1:05.0,,Offensive rebound by J. Anderson,94,114
498,4,1:05.0,,Turnover by J. Anderson (lost ball),94,114
499,4,0:55.0,A. Goodwin misses 3-pt jump shot from 25 ft,,94,114
500,4,0:55.0,,Defensive rebound by Q. Acy,94,114
501,4,0:40.0,,W. Cauley-Stein misses 2-pt jump shot from 12 ft,94,114
502,4,0:39.0,,Offensive rebound by O. Casspi,94,114
503,4,0:35.0,,Q. Acy makes 2-pt layup from 4 ft (assist by O. Casspi),94,116
504,4,0:27.0,Turnover by A. Goodwin (bad pass; steal by W. Cauley-Stein),,94,116
505,4,0:05.0,,W. Cauley-Stein misses 3-pt jump shot from 22 ft,94,116
506,4,0:04.0,Defensive rebound by A. Williams,,94,116
