,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DENVER_ACTION,PHOENIX_SCORE,DENVER_SCORE
398,4,9:32.0,J. Leuer enters the game for T. Chandler,,78,85
399,4,9:32.0,R. Price enters the game for B. Knight,,78,85
400,4,9:32.0,,N. Jokić enters the game for J. Lauvergne,78,85
401,4,9:32.0,,A. Toupane makes free throw 2 of 2,78,86
402,4,9:21.0,Turnover by A. Len (3 sec),,78,86
403,4,9:11.0,,Shooting foul by R. Price (drawn by N. Jokić),78,86
404,4,9:11.0,,N. Jokić makes free throw 1 of 2,78,87
405,4,9:11.0,,N. Jokić makes free throw 2 of 2,78,88
406,4,8:59.0,Official timeout,,78,88
407,4,8:59.0,M. Teletović enters the game for A. Len,,78,88
408,4,8:51.0,M. Teletović misses 3-pt jump shot from 25 ft,,78,88
409,4,8:50.0,,Defensive rebound by W. Barton,78,88
410,4,8:43.0,,W. Barton misses 2-pt jump shot from 16 ft,78,88
411,4,8:42.0,Defensive rebound by A. Goodwin,,78,88
412,4,8:37.0,,Technical foul by W. Barton,78,88
413,4,8:37.0,Technical foul by M. Teletović,,78,88
414,4,8:19.0,D. Booker makes 3-pt jump shot from 23 ft,,81,88
415,4,8:14.0,,N. Jokić makes 2-pt layup from 2 ft (assist by A. Toupane),81,90
416,4,8:10.0,Personal block foul by A. Toupane,,81,90
417,4,8:10.0,Turnover by D. Booker (traveling),,81,90
418,4,7:52.0,,A. Toupane misses 3-pt jump shot from 24 ft,81,90
419,4,7:51.0,,Offensive rebound by N. Jokić,81,90
420,4,7:48.0,,N. Jokić makes 2-pt hook shot from 4 ft,81,92
421,4,7:33.0,A. Goodwin makes 2-pt layup from 1 ft (assist by R. Price),,83,92
422,4,7:14.0,,D. Arthur misses 3-pt jump shot from 24 ft,83,92
423,4,7:14.0,Defensive rebound by J. Leuer,,83,92
424,4,7:04.0,D. Booker makes 2-pt layup from 1 ft,,85,92
425,4,6:50.0,,E. Mudiay makes 2-pt jump shot from 8 ft,85,94
426,4,6:50.0,,Shooting foul by A. Goodwin (drawn by E. Mudiay),85,94
427,4,6:50.0,,G. Harris enters the game for A. Toupane,85,94
428,4,6:50.0,,E. Mudiay misses free throw 1 of 1,85,94
429,4,6:49.0,Defensive rebound by A. Goodwin,,85,94
430,4,6:29.0,A. Goodwin makes 2-pt layup from 2 ft (assist by D. Booker),,87,94
431,4,6:10.0,,E. Mudiay makes 2-pt layup from 1 ft,87,96
432,4,5:58.0,J. Leuer makes 2-pt layup from 1 ft (assist by D. Booker),,89,96
433,4,5:35.0,,G. Harris misses 3-pt jump shot from 26 ft,89,96
434,4,5:35.0,Defensive rebound by M. Teletović,,89,96
435,4,5:23.0,J. Leuer misses 3-pt jump shot from 27 ft,,89,96
436,4,5:23.0,,Defensive rebound by Team,89,96
437,4,5:23.0,,Denver full timeout,89,96
438,4,5:23.0,A. Len enters the game for J. Leuer,,89,96
439,4,5:09.0,,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),89,98
440,4,4:55.0,Personal foul by G. Harris,,89,98
441,4,4:39.0,R. Price misses 3-pt jump shot from 26 ft,,89,98
442,4,4:39.0,,Defensive rebound by W. Barton,89,98
443,4,4:24.0,,D. Arthur makes 2-pt layup from 2 ft (assist by N. Jokić),89,100
444,4,4:05.0,D. Booker makes 2-pt jump shot from 18 ft,,91,100
445,4,3:48.0,,Turnover by E. Mudiay (step out of bounds),91,100
446,4,3:41.0,Personal foul by W. Barton,,91,100
447,4,3:34.0,D. Booker misses 3-pt jump shot from 26 ft,,91,100
448,4,3:33.0,,Defensive rebound by N. Jokić,91,100
449,4,3:16.0,,E. Mudiay makes 2-pt layup from 2 ft (assist by D. Arthur),91,102
450,4,3:10.0,Phoenix full timeout,,91,102
451,4,3:10.0,B. Knight enters the game for A. Goodwin,,91,102
452,4,3:10.0,,D. Augustin enters the game for W. Barton,91,102
453,4,3:07.0,Turnover by D. Booker (lost ball),,91,102
454,4,2:48.0,,N. Jokić makes 2-pt layup from 2 ft (assist by D. Arthur),91,104
455,4,2:34.0,M. Teletović misses 2-pt jump shot from 15 ft,,91,104
456,4,2:33.0,,Defensive rebound by D. Augustin,91,104
457,4,2:17.0,,Shooting foul by A. Len (drawn by N. Jokić),91,104
458,4,2:17.0,,N. Jokić makes 2-pt layup from 2 ft (assist by D. Augustin),91,106
459,4,2:17.0,P. Tucker enters the game for M. Teletović,,91,106
460,4,2:17.0,,N. Jokić makes free throw 1 of 1,91,107
461,4,2:13.0,Personal block foul by E. Mudiay,,91,107
462,4,2:13.0,B. Knight makes free throw 1 of 2,,92,107
463,4,2:13.0,B. Knight makes free throw 2 of 2,,93,107
464,4,1:58.0,,E. Mudiay makes 2-pt layup from 1 ft,93,109
465,4,1:44.0,B. Knight misses 3-pt jump shot from 24 ft,,93,109
466,4,1:44.0,,Defensive rebound by D. Arthur,93,109
467,4,1:24.0,,N. Jokić makes 2-pt dunk at rim (assist by E. Mudiay),93,111
468,4,1:24.0,Phoenix full timeout,,93,111
469,4,1:24.0,M. Teletović enters the game for P. Tucker,,93,111
470,4,1:24.0,J. Leuer enters the game for A. Len,,93,111
471,4,1:24.0,,A. Toupane enters the game for D. Arthur,93,111
472,4,1:17.0,M. Teletović misses 3-pt jump shot from 26 ft,,93,111
473,4,1:16.0,,Defensive rebound by N. Jokić,93,111
474,4,0:53.0,,E. Mudiay makes 3-pt jump shot from 25 ft,93,114
475,4,0:47.0,J. Leuer makes 2-pt dunk at rim (assist by B. Knight),,95,114
476,4,0:47.0,Shooting foul by N. Jokić (drawn by J. Leuer),,95,114
477,4,0:47.0,J. Leuer makes free throw 1 of 1,,96,114
478,4,0:27.0,,A. Toupane makes 2-pt jump shot from 20 ft (assist by N. Jokić),96,116
479,4,0:17.0,J. Leuer makes 2-pt dunk at rim (assist by M. Teletović),,98,116
