,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
387,3,0:30.0,,W. Johnson enters the game for C. Paul,76,83
388,3,0:30.0,D. Collison enters the game for R. Rondo,,76,83
389,3,0:30.0,O. Casspi misses free throw 2 of 2,,76,83
390,3,0:29.0,,Defensive rebound by P. Pierce,76,83
391,3,0:09.0,,J. Crawford misses 2-pt jump shot from 13 ft,76,83
392,3,0:08.0,Defensive rebound by W. Cauley-Stein,,76,83
393,3,0:03.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by D. Collison),,79,83
394,3,0:01.0,,J. Crawford misses 3-pt jump shot from 47 ft,79,83
395,3,0:00.0,,Offensive rebound by Team,79,83
396,4,11:44.0,,Turnover by P. Pierce (lost ball),79,83
397,4,11:43.0,,Loose ball foul by P. Pierce (drawn by W. Cauley-Stein),79,83
398,4,11:31.0,M. Belinelli misses 2-pt jump shot from 20 ft,,79,83
399,4,11:31.0,,Defensive rebound by Team,79,83
400,4,11:31.0,Loose ball foul by W. Cauley-Stein (drawn by J. Smith),,79,83
401,4,11:18.0,,Turnover by A. Rivers (traveling),79,83
402,4,11:07.0,D. Collison makes 2-pt jump shot from 7 ft,,81,83
403,4,11:00.0,,Shooting foul by C. Butler (drawn by J. Crawford),81,83
404,4,11:00.0,,J. Crawford makes free throw 1 of 2,81,84
405,4,11:00.0,,J. Crawford makes free throw 2 of 2,81,85
406,4,10:35.0,C. Butler makes 2-pt jump shot from 10 ft (assist by D. Collison),,83,85
407,4,10:19.0,,J. Crawford misses 2-pt jump shot from 20 ft,83,85
408,4,10:18.0,Defensive rebound by D. Collison,,83,85
409,4,10:03.0,Personal foul by A. Rivers (drawn by C. Butler),,83,85
410,4,9:56.0,,Offensive charge foul by O. Casspi (drawn by J. Crawford),83,85
411,4,9:56.0,Turnover by O. Casspi (offensive foul),,83,85
412,4,9:42.0,,J. Smith makes 2-pt dunk at rim,83,87
413,4,9:21.0,C. Butler makes 2-pt jump shot from 19 ft (assist by M. Belinelli),,85,87
414,4,9:01.0,,Shooting block foul by W. Cauley-Stein (drawn by J. Crawford),85,87
415,4,9:01.0,,J. Crawford makes free throw 1 of 2,85,88
416,4,9:01.0,,D. Jordan enters the game for J. Smith,85,88
417,4,9:01.0,K. Koufos enters the game for W. Cauley-Stein,,85,88
418,4,9:01.0,R. Gay enters the game for O. Casspi,,85,88
419,4,9:01.0,,J. Crawford makes free throw 2 of 2,85,89
420,4,8:54.0,Shooting foul by W. Johnson (drawn by D. Collison),,85,89
421,4,8:54.0,Official timeout,,85,89
422,4,8:54.0,,C. Paul enters the game for A. Rivers,85,89
423,4,8:54.0,D. Collison makes free throw 1 of 2,,86,89
424,4,8:54.0,D. Collison makes free throw 2 of 2,,87,89
425,4,8:43.0,,J. Crawford misses 2-pt jump shot from 3 ft (block by K. Koufos),87,89
426,4,8:43.0,,Offensive rebound by Team,87,89
427,4,8:43.0,,B. Griffin enters the game for P. Pierce,87,89
428,4,8:36.0,,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),87,91
429,4,8:25.0,D. Collison misses 2-pt jump shot from 3 ft (block by D. Jordan),,87,91
430,4,8:23.0,,Defensive rebound by C. Paul,87,91
431,4,8:18.0,,Personal foul by R. Gay (drawn by B. Griffin),87,91
432,4,8:09.0,,C. Paul misses 2-pt jump shot from 7 ft,87,91
433,4,8:09.0,,Offensive rebound by B. Griffin,87,91
434,4,8:05.0,,B. Griffin makes 2-pt layup from 1 ft,87,93
435,4,7:43.0,C. Butler misses 3-pt jump shot from 24 ft,,87,93
436,4,7:43.0,,Defensive rebound by D. Jordan,87,93
437,4,7:33.0,,J. Crawford makes 2-pt jump shot from 16 ft,87,95
438,4,7:26.0,Personal foul by W. Johnson (drawn by R. Gay),,87,95
439,4,7:26.0,R. Rondo enters the game for C. Butler,,87,95
440,4,7:22.0,Shooting foul by J. Crawford (drawn by M. Belinelli),,87,95
441,4,7:22.0,M. Belinelli makes free throw 1 of 2,,88,95
442,4,7:22.0,,J. Redick enters the game for W. Johnson,88,95
443,4,7:22.0,M. Belinelli makes free throw 2 of 2,,89,95
444,4,7:15.0,,Turnover by C. Paul (bad pass; steal by R. Rondo),89,95
445,4,7:00.0,D. Collison makes 2-pt jump shot from 17 ft,,91,95
446,4,6:44.0,,Turnover by B. Griffin (lost ball; steal by R. Gay),91,95
447,4,6:34.0,R. Gay makes 3-pt jump shot from 25 ft (assist by R. Rondo),,94,95
448,4,6:18.0,,B. Griffin misses 2-pt jump shot from 17 ft,94,95
449,4,6:17.0,Defensive rebound by K. Koufos,,94,95
450,4,6:13.0,Shooting foul by J. Redick (drawn by R. Gay),,94,95
451,4,6:13.0,R. Gay makes free throw 1 of 2,,95,95
452,4,6:13.0,R. Gay makes free throw 2 of 2,,96,95
453,4,5:59.0,,B. Griffin makes 2-pt layup from 1 ft (assist by J. Redick),96,97
454,4,5:42.0,R. Gay misses 2-pt jump shot from 22 ft,,96,97
455,4,5:41.0,,Defensive rebound by J. Crawford,96,97
456,4,5:26.0,,C. Paul makes 2-pt layup from 1 ft,96,99
457,4,5:26.0,Sacramento full timeout,,96,99
458,4,5:06.0,R. Gay misses 2-pt jump shot from 18 ft,,96,99
459,4,5:06.0,,Defensive rebound by Team,96,99
460,4,5:06.0,Loose ball foul by K. Koufos (drawn by B. Griffin),,96,99
461,4,5:06.0,,B. Griffin makes free throw 1 of 2,96,100
462,4,5:06.0,,B. Griffin makes free throw 2 of 2,96,101
463,4,4:51.0,M. Belinelli misses 2-pt jump shot from 18 ft,,96,101
464,4,4:51.0,,Defensive rebound by B. Griffin,96,101
465,4,4:39.0,,C. Paul misses 2-pt jump shot from 16 ft,96,101
466,4,4:38.0,,Offensive rebound by D. Jordan,96,101
467,4,4:26.0,,B. Griffin makes 2-pt jump shot from 8 ft,96,103
468,4,4:09.0,R. Rondo misses 3-pt jump shot from 22 ft,,96,103
469,4,4:09.0,Offensive rebound by R. Gay,,96,103
470,4,4:05.0,R. Gay misses 2-pt hook shot from 5 ft,,96,103
471,4,4:02.0,,Defensive rebound by D. Jordan,96,103
472,4,3:50.0,,Turnover by C. Paul (bad pass),96,103
473,4,3:31.0,R. Gay makes 2-pt jump shot from 7 ft (assist by R. Rondo),,98,103
474,4,3:03.0,,B. Griffin makes 2-pt jump shot from 6 ft,98,105
475,4,2:53.0,R. Rondo makes 2-pt jump shot from 15 ft,,100,105
476,4,2:46.0,,Personal take foul by K. Koufos (drawn by D. Jordan),100,105
477,4,2:46.0,,LA Clippers full timeout,100,105
478,4,2:46.0,,D. Jordan misses free throw 1 of 2,100,105
479,4,2:46.0,,Offensive rebound by Team,100,105
480,4,2:46.0,,D. Jordan makes free throw 2 of 2,100,106
481,4,2:19.0,D. Collison makes 3-pt jump shot from 25 ft,,103,106
482,4,2:13.0,,Personal take foul by R. Rondo (drawn by D. Jordan),103,106
483,4,2:13.0,,D. Jordan misses free throw 1 of 2,103,106
484,4,2:13.0,,Offensive rebound by Team,103,106
485,4,2:13.0,,D. Jordan makes free throw 2 of 2,103,107
486,4,1:52.0,D. Collison misses 2-pt layup from 2 ft (block by D. Jordan),,103,107
487,4,1:52.0,Offensive rebound by R. Gay,,103,107
488,4,1:49.0,R. Gay misses 2-pt jump shot from 15 ft,,103,107
489,4,1:49.0,Offensive rebound by K. Koufos,,103,107
490,4,1:46.0,K. Koufos makes 2-pt layup at rim,,105,107
491,4,1:46.0,,Personal take foul by D. Collison (drawn by D. Jordan),105,107
492,4,1:46.0,Technical foul by D. Collison,,105,107
493,4,1:46.0,,J. Redick makes technical free throw,105,108
494,4,1:46.0,,LA Clippers full timeout,105,108
495,4,1:36.0,,Personal block foul by D. Collison (drawn by C. Paul),105,108
496,4,1:36.0,,C. Paul makes free throw 1 of 2,105,109
497,4,1:36.0,,C. Paul makes free throw 2 of 2,105,110
498,4,1:24.0,Turnover by Team (back court),,105,110
499,4,1:14.0,,Turnover by C. Paul (bad pass; steal by R. Rondo),105,110
500,4,1:11.0,D. Collison makes 2-pt layup at rim (assist by R. Rondo),,107,110
501,4,0:47.0,,B. Griffin misses 2-pt hook shot from 4 ft,107,110
502,4,0:45.0,Defensive rebound by R. Rondo,,107,110
503,4,0:38.0,R. Gay misses 3-pt jump shot from 25 ft,,107,110
504,4,0:37.0,,Defensive rebound by D. Jordan,107,110
505,4,0:18.0,,Shooting foul by K. Koufos (drawn by B. Griffin),107,110
506,4,0:18.0,O. Casspi enters the game for K. Koufos,,107,110
507,4,0:18.0,,B. Griffin makes free throw 1 of 2,107,111
508,4,0:18.0,,B. Griffin makes free throw 2 of 2,107,112
509,4,0:18.0,Sacramento full timeout,,107,112
510,4,0:16.0,M. Belinelli makes 2-pt jump shot from 20 ft (assist by R. Rondo),,109,112
511,4,0:09.0,,Personal take foul by O. Casspi (drawn by J. Redick),109,112
512,4,0:09.0,,J. Redick makes free throw 1 of 2,109,113
513,4,0:09.0,,A. Rivers enters the game for J. Crawford,109,113
514,4,0:09.0,,J. Redick makes free throw 2 of 2,109,114
515,4,0:09.0,Sacramento full timeout,,109,114
516,4,0:03.0,R. Gay misses 2-pt layup from 1 ft,,109,114
517,4,0:02.0,Offensive rebound by R. Gay,,109,114
518,4,0:01.0,R. Gay misses 2-pt layup at rim,,109,114
519,4,0:00.0,,Defensive rebound by D. Jordan,109,114
