,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MIAMI_ACTION,CHARLOTTE_SCORE,MIAMI_SCORE
391,4,0:18.0,,H. Whiteside makes free throw 1 of 2,105,101
392,4,0:18.0,,H. Whiteside makes free throw 2 of 2,105,102
393,4,0:16.0,Personal foul by D. Wade,,105,102
394,4,0:16.0,Personal foul by L. Deng,,105,102
395,4,0:16.0,M. Williams misses free throw 1 of 2,,105,102
396,4,0:16.0,Offensive rebound by Team,,105,102
397,4,0:16.0,M. Williams misses free throw 2 of 2,,105,102
398,4,0:15.0,,Defensive rebound by H. Whiteside,105,102
399,4,0:15.0,,Miami full timeout,105,102
400,4,0:15.0,,G. Dragić enters the game for J. Winslow,105,102
401,4,0:15.0,,J. Richardson enters the game for H. Whiteside,105,102
402,4,0:15.0,J. Lin enters the game for A. Jefferson,,105,102
403,4,0:11.0,,D. Wade makes 2-pt layup from 2 ft,105,104
404,4,0:10.0,Personal foul by L. Deng,,105,104
405,4,0:10.0,J. Lin makes free throw 1 of 2,,106,104
406,4,0:10.0,,H. Whiteside enters the game for G. Dragić,106,104
407,4,0:10.0,,J. Winslow enters the game for J. Richardson,106,104
408,4,0:10.0,J. Lin makes free throw 2 of 2,,107,104
409,4,0:10.0,,Miami full timeout,107,104
410,4,0:10.0,,J. Richardson enters the game for J. Winslow,107,104
411,4,0:10.0,,G. Dragić enters the game for H. Whiteside,107,104
412,4,0:05.0,,D. Wade makes 2-pt layup from 1 ft,107,106
413,4,0:04.0,Personal foul by L. Deng,,107,106
414,4,0:04.0,,J. Winslow enters the game for L. Deng,107,106
415,4,0:04.0,,H. Whiteside enters the game for G. Dragić,107,106
416,4,0:04.0,J. Lin makes free throw 1 of 2,,108,106
417,4,0:04.0,J. Lin makes free throw 2 of 2,,109,106
418,4,0:04.0,,Miami full timeout,109,106
419,4,0:04.0,,G. Dragić enters the game for J. Richardson,109,106
420,4,0:04.0,,L. Deng enters the game for J. Winslow,109,106
421,4,0:02.0,,D. Wade misses 3-pt jump shot from 24 ft,109,106
422,4,0:00.0,Defensive rebound by M. Williams,,109,106
