,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DALLAS_ACTION,CHICAGO_SCORE,DALLAS_SCORE
384,4,6:46.0,,W. Matthews misses 3-pt jump shot from 22 ft,98,102
385,4,6:45.0,Defensive rebound by A. Brooks,,98,102
386,4,6:30.0,A. Brooks misses 3-pt jump shot from 23 ft,,98,102
387,4,6:28.0,,Defensive rebound by W. Matthews,98,102
388,4,6:15.0,,Turnover by Z. Pachulia (offensive foul),98,102
389,4,6:15.0,,Offensive foul by Z. Pachulia (drawn by D. Rose),98,102
390,4,6:15.0,,J. Barea enters the game for W. Matthews,98,102
391,4,6:15.0,,C. Villanueva enters the game for Z. Pachulia,98,102
392,4,6:04.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by D. Rose),,101,102
393,4,5:49.0,,Turnover by D. Powell (bad pass; steal by J. Butler),101,102
394,4,5:41.0,Shooting block foul by C. Villanueva (drawn by N. Mirotić),,101,102
395,4,5:41.0,N. Mirotić misses free throw 1 of 2,,101,102
396,4,5:41.0,Offensive rebound by Team,,101,102
397,4,5:41.0,N. Mirotić misses free throw 2 of 2,,101,102
398,4,5:41.0,,Defensive rebound by R. Felton,101,102
399,4,5:22.0,,D. Powell makes 2-pt layup from 3 ft (assist by C. Parsons),101,104
400,4,5:00.0,Personal foul by D. Powell (drawn by P. Gasol),,101,104
401,4,4:46.0,A. Brooks misses 3-pt jump shot from 24 ft,,101,104
402,4,4:45.0,,Defensive rebound by C. Parsons,101,104
403,4,4:38.0,,C. Villanueva misses 2-pt jump shot from 6 ft,101,104
404,4,4:37.0,,Offensive rebound by C. Villanueva,101,104
405,4,4:33.0,,C. Parsons misses 3-pt jump shot from 26 ft,101,104
406,4,4:31.0,Defensive rebound by N. Mirotić,,101,104
407,4,4:17.0,D. Rose makes 2-pt hook shot from 8 ft,,103,104
408,4,4:05.0,,J. Barea makes 2-pt jump shot from 6 ft,103,106
409,4,3:51.0,D. Rose makes 2-pt layup at rim,,105,106
410,4,3:51.0,Shooting foul by D. Powell (drawn by D. Rose),,105,106
411,4,3:51.0,,D. Nowitzki enters the game for D. Powell,105,106
412,4,3:51.0,,Z. Pachulia enters the game for C. Villanueva,105,106
413,4,3:51.0,T. Gibson enters the game for A. Brooks,,105,106
414,4,3:51.0,D. Rose makes free throw 1 of 1,,106,106
415,4,3:36.0,,Turnover by C. Parsons (bad pass; steal by J. Butler),106,106
416,4,3:28.0,J. Butler misses 2-pt jump shot from 17 ft,,106,106
417,4,3:27.0,,Defensive rebound by Z. Pachulia,106,106
418,4,3:11.0,,Z. Pachulia misses 2-pt layup from 1 ft,106,106
419,4,3:10.0,,Offensive rebound by Z. Pachulia,106,106
420,4,3:09.0,,Z. Pachulia makes 2-pt layup at rim,106,108
421,4,2:54.0,D. Rose makes 2-pt jump shot from 19 ft,,108,108
422,4,2:33.0,,J. Barea misses 2-pt jump shot from 18 ft,108,108
423,4,2:31.0,Defensive rebound by D. Rose,,108,108
424,4,2:19.0,D. Rose misses 2-pt jump shot from 15 ft,,108,108
425,4,2:18.0,,Defensive rebound by R. Felton,108,108
426,4,2:09.0,,J. Barea misses 3-pt jump shot from 23 ft,108,108
427,4,2:09.0,,Offensive rebound by Team,108,108
428,4,2:09.0,Loose ball foul by P. Gasol (drawn by Z. Pachulia),,108,108
429,4,2:09.0,Official timeout,,108,108
430,4,1:54.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,108,108
431,4,1:53.0,Defensive rebound by D. Rose,,108,108
432,4,1:28.0,D. Rose misses 2-pt jump shot from 17 ft,,108,108
433,4,1:27.0,,Defensive rebound by D. Nowitzki,108,108
434,4,1:07.0,,Shooting foul by T. Gibson (drawn by R. Felton),108,108
435,4,1:07.0,,R. Felton makes free throw 1 of 2,108,109
436,4,1:07.0,,W. Matthews enters the game for J. Barea,108,109
437,4,1:07.0,,R. Felton makes free throw 2 of 2,108,110
438,4,1:00.0,Turnover by D. Rose (bad pass; steal by R. Felton),,108,110
439,4,0:55.0,,W. Matthews makes 2-pt layup at rim (assist by C. Parsons),108,112
440,4,0:54.0,Chicago full timeout,,108,112
441,4,0:42.0,D. Rose misses 2-pt jump shot from 7 ft,,108,112
442,4,0:40.0,,Defensive rebound by R. Felton,108,112
443,4,0:39.0,,Personal block foul by J. Butler (drawn by R. Felton),108,112
444,4,0:39.0,,R. Felton makes free throw 1 of 2,108,113
445,4,0:39.0,,R. Felton makes free throw 2 of 2,108,114
446,4,0:39.0,Chicago full timeout,,108,114
447,4,0:39.0,D. McDermott enters the game for T. Gibson,,108,114
448,4,0:39.0,,D. Harris enters the game for D. Nowitzki,108,114
449,4,0:35.0,J. Butler makes 3-pt jump shot from 24 ft (assist by D. McDermott),,111,114
450,4,0:35.0,,Dallas full timeout,111,114
451,4,0:35.0,,D. Nowitzki enters the game for C. Parsons,111,114
452,4,0:35.0,,J. Barea enters the game for D. Harris,111,114
453,4,0:35.0,T. Gibson enters the game for D. McDermott,,111,114
454,4,0:13.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,111,114
455,4,0:12.0,Defensive rebound by N. Mirotić,,111,114
456,4,0:12.0,Chicago full timeout,,111,114
457,4,0:12.0,,C. Parsons enters the game for D. Nowitzki,111,114
458,4,0:12.0,,D. Harris enters the game for J. Barea,111,114
459,4,0:12.0,D. McDermott enters the game for T. Gibson,,111,114
460,4,0:11.0,Turnover by Team (5 sec inbounds),,111,114
461,4,0:11.0,K. Hinrich enters the game for N. Mirotić,,111,114
462,4,0:11.0,T. Gibson enters the game for D. McDermott,,111,114
463,4,0:11.0,,D. Nowitzki enters the game for Z. Pachulia,111,114
464,4,0:11.0,,J. Barea enters the game for D. Harris,111,114
465,4,0:11.0,,Dallas full timeout,111,114
466,4,0:11.0,N. Mirotić enters the game for T. Gibson,,111,114
467,4,0:11.0,,Personal take foul by K. Hinrich (drawn by R. Felton),111,114
468,4,0:11.0,,R. Felton makes free throw 1 of 2,111,115
469,4,0:11.0,D. McDermott enters the game for K. Hinrich,,111,115
470,4,0:11.0,,Z. Pachulia enters the game for D. Nowitzki,111,115
471,4,0:11.0,,D. Harris enters the game for J. Barea,111,115
472,4,0:11.0,,R. Felton makes free throw 2 of 2,111,116
473,4,0:05.0,Turnover by J. Butler (lost ball; steal by W. Matthews),,111,116
474,4,0:01.0,,C. Parsons makes 2-pt dunk at rim (assist by W. Matthews),111,118
