,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,UTAH_ACTION,PHILADELPHIA_SCORE,UTAH_SCORE
397,4,8:27.0,,Personal block foul by J. Grant (drawn by G. Hayward),82,78
398,4,8:27.0,R. Covington enters the game for J. Grant,,82,78
399,4,8:17.0,,T. Lyles misses 2-pt layup at rim (block by N. Noel),82,78
400,4,8:15.0,,Offensive rebound by T. Burke,82,78
401,4,8:12.0,,T. Burke makes 2-pt jump shot from 16 ft,82,80
402,4,7:54.0,N. Stauskas misses 3-pt jump shot from 24 ft,,82,80
403,4,7:54.0,,Defensive rebound by G. Hayward,82,80
404,4,7:43.0,,R. Hood misses 2-pt jump shot from 10 ft (block by N. Noel),82,80
405,4,7:42.0,,Offensive rebound by R. Hood,82,80
406,4,7:39.0,,T. Burke misses 2-pt layup from 2 ft,82,80
407,4,7:37.0,Defensive rebound by H. Thompson,,82,80
408,4,7:28.0,Turnover by T. McConnell (bad pass; steal by T. Burke),,82,80
409,4,7:07.0,,G. Hayward misses 2-pt jump shot from 19 ft,82,80
410,4,7:07.0,,Offensive rebound by E. Millsap,82,80
411,4,7:05.0,,E. Millsap misses 2-pt layup from 1 ft,82,80
412,4,7:03.0,Defensive rebound by H. Thompson,,82,80
413,4,6:52.0,T. McConnell misses 2-pt layup from 2 ft (block by T. Burke),,82,80
414,4,6:51.0,,Defensive rebound by T. Lyles,82,80
415,4,6:40.0,,Personal foul by R. Covington (drawn by T. Lyles),82,80
416,4,6:40.0,R. Holmes enters the game for N. Noel,,82,80
417,4,6:40.0,,T. Booker enters the game for R. Hood,82,80
418,4,6:30.0,,T. Burke misses 3-pt jump shot from 24 ft,82,80
419,4,6:30.0,,Offensive rebound by Team,82,80
420,4,6:29.0,I. Smith enters the game for T. McConnell,,82,80
421,4,6:25.0,,Personal foul by H. Thompson (drawn by G. Hayward),82,80
422,4,6:15.0,,G. Hayward makes 2-pt jump shot from 5 ft (assist by E. Millsap),82,82
423,4,6:01.0,R. Covington misses 3-pt jump shot from 24 ft,,82,82
424,4,6:00.0,,Defensive rebound by E. Millsap,82,82
425,4,5:52.0,,Shooting foul by N. Stauskas (drawn by G. Hayward),82,82
426,4,5:52.0,,Utah full timeout,82,82
427,4,5:52.0,J. Sampson enters the game for N. Stauskas,,82,82
428,4,5:52.0,,G. Hayward makes free throw 1 of 2,82,83
429,4,5:52.0,,G. Hayward makes free throw 2 of 2,82,84
430,4,5:31.0,I. Smith misses 3-pt jump shot from 25 ft (block by T. Burke),,82,84
431,4,5:30.0,,Defensive rebound by G. Hayward,82,84
432,4,5:24.0,,Turnover by G. Hayward (lost ball; steal by J. Sampson),82,84
433,4,5:24.0,Personal foul by G. Hayward (drawn by R. Covington),,82,84
434,4,5:16.0,I. Smith misses 2-pt jump shot from 21 ft,,82,84
435,4,5:16.0,Offensive rebound by Team,,82,84
436,4,5:16.0,,Loose ball foul by E. Millsap (drawn by R. Holmes),82,84
437,4,5:16.0,,R. Hood enters the game for E. Millsap,82,84
438,4,5:02.0,I. Smith misses 2-pt jump shot from 16 ft,,82,84
439,4,5:02.0,,Defensive rebound by G. Hayward,82,84
440,4,4:41.0,,T. Burke misses 3-pt jump shot from 24 ft,82,84
441,4,4:40.0,,Offensive rebound by Team,82,84
442,4,4:40.0,,Personal foul by H. Thompson (drawn by T. Lyles),82,84
443,4,4:40.0,,T. Lyles makes free throw 1 of 2,82,85
444,4,4:40.0,,T. Lyles makes free throw 2 of 2,82,86
445,4,4:19.0,I. Smith misses 2-pt layup from 2 ft,,82,86
446,4,4:19.0,,Defensive rebound by T. Booker,82,86
447,4,4:00.0,,T. Burke misses 3-pt jump shot from 23 ft,82,86
448,4,3:59.0,Defensive rebound by R. Covington,,82,86
449,4,3:50.0,,Offensive charge foul by R. Covington (drawn by R. Hood),82,86
450,4,3:50.0,Turnover by R. Covington (offensive foul),,82,86
451,4,3:50.0,N. Noel enters the game for R. Holmes,,82,86
452,4,3:34.0,,T. Lyles misses 3-pt jump shot from 23 ft,82,86
453,4,3:34.0,Defensive rebound by J. Sampson,,82,86
454,4,3:21.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,84,86
455,4,3:00.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by G. Hayward),84,89
456,4,3:00.0,Philadelphia full timeout,,84,89
457,4,3:00.0,N. Stauskas enters the game for J. Sampson,,84,89
458,4,2:43.0,N. Stauskas misses 3-pt jump shot from 23 ft,,84,89
459,4,2:43.0,,Defensive rebound by R. Hood,84,89
460,4,2:20.0,,G. Hayward misses 2-pt jump shot from 8 ft,84,89
461,4,2:19.0,,Offensive rebound by T. Lyles,84,89
462,4,2:19.0,,Turnover by Team (shot clock),84,89
463,4,2:19.0,,Utah full timeout,84,89
464,4,2:07.0,R. Covington misses 3-pt jump shot from 25 ft,,84,89
465,4,2:07.0,Offensive rebound by N. Noel,,84,89
466,4,2:07.0,Personal foul by T. Booker (drawn by N. Noel),,84,89
467,4,2:07.0,N. Noel makes free throw 1 of 2,,85,89
468,4,2:07.0,N. Noel makes free throw 2 of 2,,86,89
469,4,1:44.0,,R. Hood misses 2-pt jump shot from 15 ft,86,89
470,4,1:43.0,Defensive rebound by N. Noel,,86,89
471,4,1:34.0,R. Covington misses 2-pt jump shot from 5 ft (block by T. Booker),,86,89
472,4,1:34.0,Offensive rebound by Team,,86,89
473,4,1:22.0,I. Smith makes 3-pt jump shot from 24 ft,,89,89
474,4,1:03.0,,R. Hood misses 3-pt jump shot from 24 ft,89,89
475,4,1:02.0,,Offensive rebound by G. Hayward,89,89
476,4,0:54.0,,T. Burke misses 2-pt jump shot from 21 ft,89,89
477,4,0:53.0,Defensive rebound by N. Stauskas,,89,89
478,4,0:49.0,Philadelphia full timeout,,89,89
479,4,0:49.0,,R. Neto enters the game for T. Burke,89,89
480,4,0:49.0,,E. Millsap enters the game for T. Lyles,89,89
481,4,0:38.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,91,89
482,4,0:38.0,,Utah full timeout,91,89
483,4,0:38.0,,J. Ingles enters the game for E. Millsap,91,89
484,4,0:38.0,,T. Burke enters the game for R. Neto,91,89
485,4,0:38.0,J. Grant enters the game for N. Stauskas,,91,89
486,4,0:38.0,J. Sampson enters the game for H. Thompson,,91,89
487,4,0:34.0,,G. Hayward makes 3-pt jump shot from 24 ft,91,92
488,4,0:34.0,Philadelphia full timeout,,91,92
489,4,0:34.0,,R. Neto enters the game for T. Burke,91,92
490,4,0:34.0,,E. Millsap enters the game for J. Ingles,91,92
491,4,0:34.0,N. Stauskas enters the game for J. Sampson,,91,92
492,4,0:34.0,H. Thompson enters the game for J. Grant,,91,92
493,4,0:27.0,N. Stauskas misses 2-pt jump shot from 4 ft (block by R. Neto),,91,92
494,4,0:27.0,Offensive rebound by Team,,91,92
495,4,0:22.0,N. Stauskas misses 2-pt jump shot from 14 ft,,91,92
496,4,0:22.0,,Defensive rebound by T. Booker,91,92
497,4,0:21.0,,Personal foul by N. Noel (drawn by T. Booker),91,92
498,4,0:21.0,,T. Booker misses free throw 1 of 2,91,92
499,4,0:21.0,,Offensive rebound by Team,91,92
500,4,0:21.0,I. Canaan enters the game for N. Noel,,91,92
501,4,0:21.0,,T. Booker makes free throw 2 of 2,91,93
502,4,0:02.0,I. Smith misses 2-pt jump shot from 10 ft,,91,93
503,4,0:01.0,,Defensive rebound by R. Hood,91,93
504,4,0:00.0,,Personal foul by H. Thompson (drawn by R. Hood),91,93
505,4,0:00.0,J. Grant enters the game for H. Thompson,,91,93
506,4,0:00.0,,R. Hood makes free throw 1 of 2,91,94
507,4,0:00.0,,R. Hood makes free throw 2 of 2,91,95
