,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
392,4,3:40.0,,T. Thompson makes 2-pt layup at rim (assist by M. Dellavedova),82,82
393,4,3:21.0,New York full timeout,,82,82
394,4,3:19.0,Turnover by L. Thomas (bad pass; steal by M. Dellavedova),,82,82
395,4,3:13.0,,L. James makes 2-pt layup from 2 ft (assist by M. Dellavedova),82,84
396,4,2:52.0,L. Thomas misses 2-pt jump shot from 7 ft,,82,84
397,4,2:52.0,,Defensive rebound by K. Love,82,84
398,4,2:47.0,,Shooting foul by L. Thomas (drawn by L. James),82,84
399,4,2:47.0,,L. James makes free throw 1 of 2,82,85
400,4,2:47.0,,L. James makes free throw 2 of 2,82,86
401,4,2:26.0,Turnover by A. Afflalo (lost ball),,82,86
402,4,2:09.0,,K. Love misses 2-pt jump shot from 16 ft,82,86
403,4,2:08.0,Defensive rebound by L. Galloway,,82,86
404,4,1:42.0,L. Thomas misses 2-pt jump shot from 13 ft,,82,86
405,4,1:42.0,,Defensive rebound by T. Thompson,82,86
406,4,1:27.0,,Turnover by L. James (lost ball; steal by L. Thomas),82,86
407,4,1:16.0,New York full timeout,,82,86
408,4,1:06.0,A. Afflalo misses 3-pt jump shot from 26 ft,,82,86
409,4,1:06.0,,Defensive rebound by K. Love,82,86
410,4,0:52.0,,L. James makes 2-pt dunk at rim,82,88
411,4,0:37.0,A. Afflalo makes 2-pt layup from 1 ft (assist by L. Thomas),,84,88
412,4,0:16.0,,I. Shumpert misses 3-pt jump shot from 23 ft,84,88
413,4,0:16.0,Defensive rebound by L. Thomas,,84,88
414,4,0:10.0,L. Galloway misses 2-pt layup from 1 ft,,84,88
415,4,0:10.0,,Defensive rebound by T. Thompson,84,88
416,4,0:10.0,,Personal foul by A. Afflalo (drawn by T. Thompson),84,88
417,4,0:10.0,,T. Thompson makes free throw 1 of 2,84,89
418,4,0:10.0,R. Lopez enters the game for J. Calderón,,84,89
419,4,0:10.0,,T. Thompson makes free throw 2 of 2,84,90
420,4,0:10.0,New York full timeout,,84,90
421,4,0:10.0,J. Calderón enters the game for R. Lopez,,84,90
422,4,0:06.0,A. Afflalo misses 3-pt jump shot from 23 ft,,84,90
423,4,0:06.0,,Defensive rebound by T. Thompson,84,90
424,4,0:05.0,,Cleveland full timeout,84,90
425,4,0:05.0,,J. Jones enters the game for T. Thompson,84,90
426,4,0:03.0,,Personal foul by L. Thomas (drawn by L. James),84,90
427,4,0:03.0,D. Williams enters the game for L. Thomas,,84,90
428,4,0:03.0,,L. James makes free throw 1 of 2,84,91
429,4,0:03.0,,T. Thompson enters the game for J. Jones,84,91
430,4,0:03.0,,L. James misses free throw 2 of 2,84,91
431,4,0:02.0,Defensive rebound by K. Porziņģis,,84,91
432,4,0:00.0,K. Porziņģis misses 3-pt jump shot from 57 ft,,84,91
433,4,0:00.0,Offensive rebound by Team,,84,91
