,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
396,4,4:58.0,Miami full timeout,,75,83
397,4,4:58.0,J. Johnson enters the game for J. Winslow,,75,83
398,4,4:58.0,L. Deng enters the game for G. Green,,75,83
399,4,4:38.0,L. Deng misses 3-pt jump shot from 23 ft,,75,83
400,4,4:38.0,,Defensive rebound by Team,75,83
401,4,4:22.0,Offensive charge foul by J. Lin (drawn by U. Haslem),,75,83
402,4,4:22.0,,Turnover by J. Lin (offensive foul),75,83
403,4,4:08.0,J. Johnson makes 2-pt layup from 3 ft,,77,83
404,4,3:49.0,,K. Walker makes 2-pt jump shot from 9 ft,77,85
405,4,3:29.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by U. Haslem),,80,85
406,4,3:10.0,,K. Walker makes 2-pt jump shot from 19 ft,80,87
407,4,2:53.0,D. Wade misses 2-pt jump shot from 10 ft (block by A. Jefferson),,80,87
408,4,2:53.0,Offensive rebound by U. Haslem,,80,87
409,4,2:53.0,Personal foul by M. Williams,,80,87
410,4,2:53.0,H. Whiteside enters the game for U. Haslem,,80,87
411,4,2:38.0,D. Wade makes 2-pt jump shot from 8 ft,,82,87
412,4,2:12.0,,Turnover by J. Lin (step out of bounds),82,87
413,4,1:57.0,D. Wade makes 2-pt jump shot from 14 ft,,84,87
414,4,1:33.0,,A. Jefferson misses 2-pt hook shot from 10 ft,84,87
415,4,1:32.0,Defensive rebound by J. Johnson,,84,87
416,4,1:23.0,J. Richardson misses 3-pt jump shot from 24 ft,,84,87
417,4,1:22.0,,Defensive rebound by Team,84,87
418,4,1:22.0,,C. Zeller enters the game for A. Jefferson,84,87
419,4,1:00.0,,C. Lee misses 2-pt jump shot from 18 ft,84,87
420,4,0:59.0,,Offensive rebound by C. Lee,84,87
421,4,0:45.0,,K. Walker misses 3-pt jump shot from 26 ft,84,87
422,4,0:43.0,Defensive rebound by J. Johnson,,84,87
423,4,0:31.0,Shooting foul by M. Williams (drawn by H. Whiteside),,84,87
424,4,0:31.0,H. Whiteside makes free throw 1 of 2,,85,87
425,4,0:31.0,H. Whiteside misses free throw 2 of 2,,85,87
426,4,0:30.0,,Defensive rebound by K. Walker,85,87
427,4,0:06.0,,K. Walker misses 3-pt jump shot from 28 ft,85,87
428,4,0:05.0,,Offensive rebound by Team,85,87
429,4,0:05.0,Loose ball foul by L. Deng,,85,87
430,4,0:05.0,,C. Lee makes free throw 1 of 2,85,88
431,4,0:05.0,,C. Lee makes free throw 2 of 2,85,89
432,4,0:05.0,Miami full timeout,,85,89
433,4,0:05.0,G. Green enters the game for H. Whiteside,,85,89
434,4,0:01.0,D. Wade misses 2-pt jump shot from 15 ft,,85,89
435,4,0:00.0,Offensive rebound by Team,,85,89
