,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
381,4,2:47.0,,A. Brooks makes free throw 1 of 2,113,90
382,4,2:47.0,U. Haslem enters the game for H. Whiteside,,113,90
383,4,2:47.0,J. McRoberts enters the game for L. Deng,,113,90
384,4,2:47.0,G. Green enters the game for G. Dragić,,113,90
385,4,2:47.0,,A. Brooks makes free throw 2 of 2,113,91
386,4,2:23.0,J. Winslow makes 2-pt layup from 1 ft (assist by J. McRoberts),,115,91
387,4,2:05.0,,C. Felício misses 2-pt hook shot from 4 ft,115,91
388,4,2:04.0,Defensive rebound by J. Winslow,,115,91
389,4,1:45.0,U. Haslem misses 2-pt jump shot from 18 ft,,115,91
390,4,1:44.0,,Defensive rebound by C. Felício,115,91
391,4,1:38.0,,A. Brooks misses 3-pt jump shot from 25 ft,115,91
392,4,1:37.0,Defensive rebound by J. Winslow,,115,91
393,4,1:18.0,J. Richardson makes 3-pt jump shot from 22 ft (assist by J. McRoberts),,118,91
394,4,1:02.0,,Shooting foul by G. Green (drawn by C. Felício),118,91
395,4,1:02.0,,C. Felício misses free throw 1 of 2,118,91
396,4,1:02.0,,Offensive rebound by Team,118,91
397,4,1:02.0,,C. Felício makes free throw 2 of 2,118,92
398,4,0:46.0,G. Green misses 3-pt jump shot from 24 ft,,118,92
399,4,0:45.0,,Defensive rebound by C. Felício,118,92
400,4,0:39.0,,J. Holiday misses 2-pt jump shot from 19 ft,118,92
401,4,0:38.0,,Offensive rebound by B. Portis,118,92
402,4,0:35.0,,T. Snell makes 3-pt jump shot from 23 ft (assist by B. Portis),118,95
403,4,0:20.0,J. McRoberts misses 3-pt jump shot from 24 ft,,118,95
404,4,0:19.0,,Defensive rebound by C. Felício,118,95
405,4,0:14.0,,Shooting foul by J. McRoberts (drawn by B. Portis),118,95
406,4,0:14.0,,B. Portis misses free throw 1 of 2,118,95
407,4,0:14.0,,Offensive rebound by Team,118,95
408,4,0:14.0,,B. Portis makes free throw 2 of 2,118,96
