,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
382,4,3:35.0,,S. Mack makes 2-pt layup from 1 ft (assist by M. Scott),78,111
383,4,3:17.0,S. Larkin makes 3-pt jump shot from 24 ft (assist by W. Reed),,81,111
384,4,2:59.0,,M. Muscala misses 2-pt jump shot from 16 ft,81,111
385,4,2:58.0,Defensive rebound by M. Brown,,81,111
386,4,2:41.0,Shooting foul by M. Muscala (drawn by W. Reed),,81,111
387,4,2:41.0,W. Reed misses free throw 1 of 2,,81,111
388,4,2:41.0,Offensive rebound by Team,,81,111
389,4,2:41.0,W. Reed misses free throw 2 of 2,,81,111
390,4,2:40.0,Offensive rebound by Team,,81,111
391,4,2:38.0,Turnover by M. Brown (bad pass; steal by M. Scott),,81,111
392,4,2:35.0,,S. Mack makes 2-pt layup at rim (assist by M. Scott),81,113
393,4,2:23.0,Shooting foul by T. Hardaway (drawn by M. Brown),,81,113
394,4,2:23.0,M. Brown makes free throw 1 of 2,,82,113
395,4,2:23.0,M. Brown misses free throw 2 of 2,,82,113
396,4,2:21.0,Offensive rebound by M. Brown,,82,113
397,4,2:19.0,T. Robinson makes 2-pt layup from 1 ft (assist by M. Brown),,84,113
398,4,2:04.0,,Turnover by T. Hardaway (bad pass; steal by M. Brown),84,113
399,4,1:58.0,T. Robinson misses 2-pt layup at rim,,84,113
400,4,1:55.0,Offensive rebound by M. Brown,,84,113
401,4,1:55.0,M. Brown misses 2-pt dunk at rim,,84,113
402,4,1:53.0,,Defensive rebound by M. Muscala,84,113
403,4,1:50.0,,J. Holiday misses 3-pt jump shot from 23 ft,84,113
404,4,1:48.0,,Offensive rebound by M. Scott,84,113
405,4,1:34.0,,S. Mack misses 2-pt jump shot from 11 ft,84,113
406,4,1:31.0,Defensive rebound by T. Robinson,,84,113
407,4,1:11.0,Turnover by T. Robinson (lost ball),,84,113
408,4,0:58.0,,Shooting foul by S. Larkin (drawn by S. Mack),84,113
409,4,0:58.0,,S. Mack makes free throw 1 of 2,84,114
410,4,0:58.0,,S. Mack misses free throw 2 of 2,84,114
411,4,0:57.0,Defensive rebound by T. Robinson,,84,114
412,4,0:46.0,B. Bogdanović makes 2-pt jump shot from 12 ft,,86,114
413,4,0:33.0,,J. Holiday misses 3-pt jump shot from 24 ft,86,114
414,4,0:32.0,Defensive rebound by T. Robinson,,86,114
415,4,0:22.0,B. Bogdanović misses 2-pt jump shot from 4 ft,,86,114
416,4,0:21.0,,Defensive rebound by M. Muscala,86,114
