,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
385,4,8:14.0,Defensive rebound by I. Clark,,112,92
386,4,8:02.0,S. Livingston misses 2-pt jump shot from 5 ft,,112,92
387,4,8:01.0,,Defensive rebound by G. Henderson,112,92
388,4,7:53.0,,Turnover by D. Lillard (bad pass; steal by M. Speights),112,92
389,4,7:50.0,Turnover by M. Speights (lost ball),,112,92
390,4,7:37.0,,C. McCollum misses 2-pt jump shot from 16 ft,112,92
391,4,7:36.0,Defensive rebound by M. Speights,,112,92
392,4,7:25.0,M. Speights misses 2-pt jump shot from 18 ft,,112,92
393,4,7:25.0,,Defensive rebound by G. Henderson,112,92
394,4,7:16.0,,D. Lillard makes 2-pt layup from 1 ft,112,94
395,4,6:51.0,H. Barnes misses 2-pt jump shot from 10 ft,,112,94
396,4,6:50.0,,Defensive rebound by G. Henderson,112,94
397,4,6:43.0,,Personal foul by M. Speights (drawn by D. Lillard),112,94
398,4,6:43.0,Golden State full timeout,,112,94
399,4,6:43.0,F. Ezeli enters the game for M. Speights,,112,94
400,4,6:43.0,K. Thompson enters the game for B. Rush,,112,94
401,4,6:36.0,,D. Lillard misses 3-pt jump shot from 23 ft,112,94
402,4,6:36.0,Defensive rebound by F. Ezeli,,112,94
403,4,6:12.0,I. Clark misses 2-pt layup from 2 ft,,112,94
404,4,6:10.0,Offensive rebound by F. Ezeli,,112,94
405,4,6:06.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by I. Clark),,115,94
406,4,5:53.0,,C. McCollum misses 2-pt jump shot from 15 ft,115,94
407,4,5:53.0,Defensive rebound by F. Ezeli,,115,94
408,4,5:39.0,F. Ezeli misses 2-pt jump shot from 20 ft,,115,94
409,4,5:39.0,,Defensive rebound by C. McCollum,115,94
410,4,5:27.0,,E. Davis makes 2-pt layup from 1 ft (assist by D. Lillard),115,96
411,4,5:07.0,F. Ezeli makes 2-pt dunk at rim (assist by I. Clark),,117,96
412,4,4:51.0,,C. McCollum makes 2-pt jump shot from 6 ft (assist by D. Lillard),117,98
413,4,4:42.0,Golden State full timeout,,117,98
414,4,4:42.0,B. Rush enters the game for S. Livingston,,117,98
415,4,4:42.0,D. Green enters the game for H. Barnes,,117,98
416,4,4:42.0,,P. Connaughton enters the game for D. Lillard,117,98
417,4,4:42.0,,N. Vonleh enters the game for A. Crabbe,117,98
418,4,4:42.0,,T. Frazier enters the game for E. Davis,117,98
419,4,4:34.0,K. Thompson misses 2-pt jump shot from 20 ft,,117,98
420,4,4:34.0,,Defensive rebound by P. Connaughton,117,98
421,4,4:21.0,,Turnover by P. Connaughton (bad pass; steal by B. Rush),117,98
422,4,4:09.0,K. Thompson makes 2-pt jump shot from 10 ft (assist by D. Green),,119,98
423,4,3:56.0,,P. Connaughton makes 2-pt layup from 1 ft (assist by C. McCollum),119,100
424,4,3:40.0,Turnover by D. Green (lost ball; steal by G. Henderson),,119,100
425,4,3:32.0,,G. Henderson misses 2-pt jump shot from 19 ft,119,100
426,4,3:31.0,,Offensive rebound by N. Vonleh,119,100
427,4,3:24.0,,C. McCollum misses 3-pt jump shot from 22 ft,119,100
428,4,3:23.0,Defensive rebound by D. Green,,119,100
429,4,3:14.0,Shooting foul by P. Connaughton (drawn by K. Thompson),,119,100
430,4,3:14.0,K. Thompson makes free throw 1 of 2,,120,100
431,4,3:14.0,M. Speights enters the game for D. Green,,120,100
432,4,3:14.0,,A. Crabbe enters the game for C. McCollum,120,100
433,4,3:14.0,K. Thompson makes free throw 2 of 2,,121,100
434,4,3:03.0,,G. Henderson misses 2-pt jump shot from 20 ft,121,100
435,4,3:02.0,Defensive rebound by K. Thompson,,121,100
436,4,2:45.0,B. Rush makes 3-pt jump shot from 23 ft (assist by K. Thompson),,124,100
437,4,2:41.0,,Personal take foul by K. Thompson (drawn by P. Connaughton),124,100
438,4,2:41.0,H. Barnes enters the game for K. Thompson,,124,100
439,4,2:41.0,,M. Leonard enters the game for G. Henderson,124,100
440,4,2:31.0,,M. Leonard makes 2-pt jump shot from 19 ft (assist by T. Frazier),124,102
441,4,2:14.0,Turnover by F. Ezeli (lost ball; steal by P. Connaughton),,124,102
442,4,2:07.0,,A. Crabbe misses 3-pt jump shot from 24 ft,124,102
443,4,2:05.0,,Offensive rebound by P. Connaughton,124,102
444,4,1:54.0,,P. Connaughton misses 3-pt jump shot from 25 ft,124,102
445,4,1:53.0,Defensive rebound by M. Speights,,124,102
446,4,1:42.0,H. Barnes makes 2-pt jump shot from 22 ft,,126,102
447,4,1:32.0,,T. Frazier misses 2-pt layup from 2 ft (block by F. Ezeli),126,102
448,4,1:31.0,Defensive rebound by I. Clark,,126,102
449,4,1:26.0,Personal foul by N. Vonleh (drawn by F. Ezeli),,126,102
450,4,1:18.0,Turnover by B. Rush (lost ball; steal by P. Connaughton),,126,102
451,4,1:14.0,,Turnover by P. Connaughton (lost ball),126,102
452,4,0:58.0,H. Barnes misses 2-pt jump shot from 16 ft,,126,102
453,4,0:58.0,,Defensive rebound by P. Connaughton,126,102
454,4,0:53.0,,A. Crabbe makes 2-pt layup from 1 ft (assist by P. Connaughton),126,104
455,4,0:38.0,M. Speights makes 2-pt jump shot from 18 ft,,128,104
456,4,0:33.0,,A. Crabbe makes 2-pt layup at rim (assist by T. Frazier),128,106
457,4,0:24.0,Turnover by I. Clark (lost ball; steal by T. Frazier),,128,106
458,4,0:15.0,,A. Crabbe makes 2-pt jump shot from 14 ft,128,108
