,QUARTER,TIME_REMAINING,BOSTON_ACTION,NEW YORK_ACTION,BOSTON_SCORE,NEW YORK_SCORE
383,4,4:19.0,,Shooting foul by J. Sullinger (drawn by D. Williams),102,103
384,4,4:19.0,,D. Williams makes free throw 1 of 1,102,104
385,4,4:05.0,J. Sullinger misses 2-pt jump shot from 22 ft,,102,104
386,4,4:00.0,,Defensive rebound by Team,102,104
387,4,4:00.0,E. Turner enters the game for J. Jerebko,,102,104
388,4,4:00.0,A. Johnson enters the game for J. Sullinger,,102,104
389,4,4:00.0,,K. Porziņģis enters the game for R. Lopez,102,104
390,4,3:38.0,,K. Porziņģis makes 2-pt jump shot from 11 ft,102,106
391,4,3:29.0,Boston full timeout,,102,106
392,4,3:20.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by E. Turner),,105,106
393,4,2:53.0,,K. Porziņģis misses 3-pt jump shot from 27 ft,105,106
394,4,2:53.0,Defensive rebound by I. Thomas,,105,106
395,4,2:44.0,Shooting foul by K. Porziņģis (drawn by J. Crowder),,105,106
396,4,2:44.0,,R. Lopez enters the game for K. Porziņģis,105,106
397,4,2:44.0,J. Crowder makes free throw 1 of 3,,106,106
398,4,2:44.0,J. Crowder misses free throw 2 of 3,,106,106
399,4,2:44.0,Offensive rebound by Team,,106,106
400,4,2:44.0,J. Crowder makes free throw 3 of 3,,107,106
401,4,2:21.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by J. Grant),107,108
402,4,1:57.0,E. Turner misses 3-pt jump shot from 25 ft,,107,108
403,4,1:56.0,,Defensive rebound by J. Grant,107,108
404,4,1:53.0,,D. Williams makes 2-pt dunk at rim (assist by J. Grant),107,110
405,4,1:42.0,A. Johnson makes 2-pt hook shot from 4 ft (assist by I. Thomas),,109,110
406,4,1:21.0,,A. Afflalo makes 2-pt jump shot from 7 ft (assist by J. Grant),109,112
407,4,1:21.0,Boston full timeout,,109,112
408,4,1:21.0,M. Smart enters the game for E. Turner,,109,112
409,4,1:17.0,A. Bradley makes 2-pt layup from 1 ft (assist by J. Crowder),,111,112
410,4,0:58.0,,J. Grant makes 2-pt jump shot from 5 ft,111,114
411,4,0:50.0,I. Thomas makes 2-pt jump shot from 18 ft,,113,114
412,4,0:44.0,,New York full timeout,113,114
413,4,0:31.0,,Personal foul by A. Johnson (drawn by J. Grant),113,114
414,4,0:31.0,,J. Grant makes free throw 1 of 2,113,115
415,4,0:31.0,J. Sullinger enters the game for A. Johnson,,113,115
416,4,0:31.0,,L. Thomas enters the game for J. Calderón,113,115
417,4,0:31.0,,J. Grant makes free throw 2 of 2,113,116
418,4,0:23.0,I. Thomas misses 2-pt layup from 2 ft (block by R. Lopez),,113,116
419,4,0:21.0,,Defensive rebound by D. Williams,113,116
420,4,0:18.0,,Personal take foul by J. Sullinger (drawn by J. Grant),113,116
421,4,0:18.0,,J. Grant makes free throw 1 of 2,113,117
422,4,0:18.0,J. Jerebko enters the game for M. Smart,,113,117
423,4,0:18.0,,J. Grant makes free throw 2 of 2,113,118
424,4,0:12.0,Shooting foul by L. Thomas (drawn by I. Thomas),,113,118
425,4,0:12.0,I. Thomas makes free throw 1 of 2,,114,118
426,4,0:12.0,E. Turner enters the game for J. Sullinger,,114,118
427,4,0:12.0,M. Smart enters the game for J. Jerebko,,114,118
428,4,0:12.0,,J. Calderón enters the game for L. Thomas,114,118
429,4,0:12.0,I. Thomas misses free throw 2 of 2,,114,118
430,4,0:11.0,,Defensive rebound by R. Lopez,114,118
431,4,0:03.0,,D. Williams makes 2-pt layup at rim (assist by J. Grant),114,120
432,4,0:00.0,E. Turner misses 3-pt jump shot from 25 ft,,114,120
433,4,0:00.0,Offensive rebound by Team,,114,120
