,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
240,3,7:46.0,B. Knight makes 2-pt jump shot from 18 ft,,45,65
241,3,7:29.0,,T. Burke misses 2-pt jump shot from 19 ft,45,65
242,3,7:27.0,Defensive rebound by M. Teletović,,45,65
243,3,7:19.0,B. Knight makes 2-pt layup from 2 ft,,47,65
244,3,7:06.0,,Shooting foul by T. Warren (drawn by R. Hood),47,65
245,3,7:06.0,,R. Hood makes free throw 1 of 2,47,66
246,3,7:06.0,,R. Hood misses free throw 2 of 2,47,66
247,3,7:06.0,Defensive rebound by M. Morris,,47,66
248,3,6:42.0,B. Knight misses 3-pt jump shot from 22 ft,,47,66
249,3,6:41.0,Offensive rebound by Team,,47,66
250,3,6:41.0,Turnover by Team (shot clock),,47,66
251,3,6:26.0,,R. Hood misses 2-pt jump shot from 11 ft,47,66
252,3,6:26.0,Defensive rebound by M. Teletović,,47,66
253,3,6:18.0,T. Warren misses 2-pt jump shot from 9 ft,,47,66
254,3,6:17.0,,Defensive rebound by T. Lyles,47,66
255,3,6:09.0,,T. Lyles makes 2-pt dunk at rim (assist by T. Burke),47,68
256,3,6:00.0,Shooting foul by T. Burke (drawn by B. Knight),,47,68
257,3,6:00.0,B. Knight makes free throw 1 of 2,,48,68
258,3,6:00.0,B. Knight makes free throw 2 of 2,,49,68
259,3,5:46.0,,T. Lyles misses 2-pt jump shot from 4 ft,49,68
260,3,5:45.0,Defensive rebound by P. Tucker,,49,68
261,3,5:35.0,P. Tucker misses 2-pt layup from 1 ft,,49,68
262,3,5:34.0,Offensive rebound by M. Morris,,49,68
263,3,5:32.0,M. Morris misses 2-pt layup from 1 ft (block by R. Hood),,49,68
264,3,5:30.0,,Defensive rebound by T. Burke,49,68
265,3,5:24.0,,T. Burke makes 2-pt layup from 1 ft,49,70
266,3,5:10.0,M. Morris misses 3-pt jump shot from 24 ft,,49,70
267,3,5:09.0,Offensive rebound by T. Warren,,49,70
268,3,5:09.0,T. Warren makes 2-pt dunk at rim,,51,70
269,3,4:51.0,,R. Hood misses 3-pt jump shot from 23 ft,51,70
270,3,4:50.0,Defensive rebound by M. Teletović,,51,70
271,3,4:43.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by B. Knight),,54,70
272,3,4:42.0,,Utah full timeout,54,70
273,3,4:42.0,A. Len enters the game for M. Morris,,54,70
274,3,4:42.0,R. Price enters the game for T. Warren,,54,70
275,3,4:42.0,,A. Burks enters the game for G. Hayward,54,70
276,3,4:42.0,,T. Booker enters the game for T. Lyles,54,70
277,3,4:25.0,,Personal foul by P. Tucker (drawn by D. Favors),54,70
278,3,4:25.0,,D. Favors makes free throw 1 of 2,54,71
279,3,4:25.0,,D. Favors makes free throw 2 of 2,54,72
280,3,4:10.0,M. Teletović makes 3-pt jump shot from 22 ft (assist by P. Tucker),,57,72
281,3,3:52.0,,Turnover by A. Burks (bad pass; steal by R. Price),57,72
282,3,3:51.0,,Violation by T. Booker (kicked ball),57,72
283,3,3:45.0,M. Teletović misses 3-pt jump shot from 24 ft,,57,72
284,3,3:43.0,Offensive rebound by A. Len,,57,72
285,3,3:43.0,A. Len misses 2-pt layup from 1 ft,,57,72
286,3,3:42.0,,Defensive rebound by T. Burke,57,72
287,3,3:31.0,,T. Booker makes 2-pt layup from 1 ft,57,74
288,3,3:25.0,Shooting foul by A. Burks (drawn by B. Knight),,57,74
289,3,3:25.0,B. Knight makes free throw 1 of 2,,58,74
290,3,3:25.0,B. Knight makes free throw 2 of 2,,59,74
291,3,3:05.0,,T. Burke makes 3-pt jump shot from 24 ft,59,77
292,3,2:55.0,,E. Millsap enters the game for R. Hood,59,77
293,3,2:55.0,,J. Withey enters the game for D. Favors,59,77
294,3,2:51.0,Shooting foul by A. Burks (drawn by B. Knight),,59,77
295,3,2:51.0,B. Knight makes free throw 1 of 2,,60,77
296,3,2:51.0,B. Knight makes free throw 2 of 2,,61,77
297,3,2:36.0,,A. Burks misses 2-pt jump shot from 14 ft,61,77
298,3,2:35.0,Defensive rebound by A. Len,,61,77
299,3,2:22.0,A. Len misses 2-pt hook shot from 6 ft,,61,77
300,3,2:21.0,,Defensive rebound by J. Withey,61,77
301,3,2:03.0,,T. Burke makes 2-pt jump shot from 21 ft,61,79
302,3,1:44.0,B. Knight misses 3-pt jump shot from 25 ft,,61,79
303,3,1:43.0,,Defensive rebound by J. Withey,61,79
304,3,1:26.0,,E. Millsap misses 3-pt jump shot from 23 ft,61,79
305,3,1:25.0,Defensive rebound by M. Teletović,,61,79
306,3,1:05.0,A. Len misses 2-pt hook shot from 4 ft,,61,79
307,3,1:04.0,,Defensive rebound by T. Booker,61,79
308,3,0:50.0,,T. Burke misses 2-pt layup from 2 ft,61,79
309,3,0:49.0,Defensive rebound by P. Tucker,,61,79
310,3,0:33.0,R. Price misses 3-pt jump shot from 24 ft,,61,79
311,3,0:32.0,Offensive rebound by B. Knight,,61,79
312,3,0:17.0,A. Len misses 2-pt layup from 1 ft,,61,79
313,3,0:17.0,,Defensive rebound by J. Withey,61,79
314,3,0:01.0,,T. Booker misses 2-pt layup from 3 ft,61,79
315,3,0:01.0,Defensive rebound by Team,,61,79
316,4,11:45.0,Shooting foul by T. Booker (drawn by M. Teletović),,61,79
317,4,11:45.0,M. Teletović makes free throw 1 of 2,,62,79
318,4,11:45.0,M. Teletović makes free throw 2 of 2,,63,79
319,4,11:33.0,,Shooting foul by R. Price (drawn by A. Burks),63,79
320,4,11:33.0,,A. Burks misses free throw 1 of 3,63,79
321,4,11:33.0,,Offensive rebound by Team,63,79
322,4,11:33.0,,A. Burks makes free throw 2 of 3,63,80
323,4,11:33.0,,A. Burks misses free throw 3 of 3,63,80
324,4,11:32.0,Defensive rebound by P. Tucker,,63,80
325,4,11:11.0,M. Teletović makes 2-pt jump shot from 7 ft (assist by M. Morris),,65,80
326,4,10:48.0,,A. Burks misses 2-pt jump shot from 5 ft,65,80
327,4,10:47.0,,Offensive rebound by T. Booker,65,80
328,4,10:45.0,,T. Booker makes 2-pt layup from 3 ft,65,82
329,4,10:41.0,Personal foul by T. Booker (drawn by B. Knight),,65,82
330,4,10:41.0,B. Knight makes free throw 1 of 2,,66,82
331,4,10:41.0,B. Knight makes free throw 2 of 2,,67,82
332,4,10:22.0,,R. Neto misses 3-pt jump shot from 24 ft,67,82
333,4,10:22.0,Defensive rebound by Team,,67,82
334,4,10:21.0,,R. Hood enters the game for A. Burks,67,82
335,4,10:13.0,Offensive foul by M. Morris (drawn by R. Neto),,67,82
336,4,10:13.0,Turnover by M. Morris (offensive foul),,67,82
337,4,9:54.0,,T. Booker misses 2-pt jump shot from 8 ft,67,82
338,4,9:54.0,Defensive rebound by M. Teletović,,67,82
339,4,9:45.0,M. Morris misses 3-pt jump shot from 24 ft,,67,82
340,4,9:45.0,,Defensive rebound by T. Lyles,67,82
341,4,9:29.0,,G. Hayward misses 3-pt jump shot from 25 ft,67,82
342,4,9:28.0,,Offensive rebound by T. Lyles,67,82
343,4,9:09.0,,G. Hayward misses 3-pt jump shot from 23 ft,67,82
344,4,9:08.0,Defensive rebound by M. Teletović,,67,82
345,4,8:56.0,Shooting foul by T. Booker (drawn by M. Teletović),,67,82
346,4,8:56.0,Phoenix full timeout,,67,82
347,4,8:56.0,,D. Favors enters the game for T. Booker,67,82
348,4,8:56.0,E. Bledsoe enters the game for B. Knight,,67,82
349,4,8:56.0,M. Teletović makes free throw 1 of 2,,68,82
350,4,8:56.0,A. Len enters the game for M. Morris,,68,82
351,4,8:56.0,M. Teletović makes free throw 2 of 2,,69,82
352,4,8:37.0,,Shooting foul by R. Price (drawn by R. Hood),69,82
353,4,8:37.0,,R. Hood makes free throw 1 of 2,69,83
354,4,8:37.0,,R. Hood makes free throw 2 of 2,69,84
355,4,8:20.0,E. Bledsoe makes 2-pt jump shot from 13 ft,,71,84
356,4,7:52.0,,Turnover by Team (shot clock),71,84
357,4,7:41.0,Turnover by A. Len (lost ball; steal by G. Hayward),,71,84
358,4,7:38.0,,Shooting foul by M. Teletović (drawn by T. Lyles),71,84
359,4,7:38.0,,T. Lyles makes free throw 1 of 2,71,85
360,4,7:38.0,,T. Lyles makes free throw 2 of 2,71,86
361,4,7:21.0,E. Bledsoe misses 2-pt jump shot from 6 ft,,71,86
362,4,7:21.0,,Defensive rebound by G. Hayward,71,86
363,4,7:13.0,,G. Hayward makes 2-pt layup from 2 ft,71,88
364,4,7:01.0,Turnover by M. Teletović (bad pass; steal by R. Neto),,71,88
365,4,6:55.0,,Personal foul by P. Tucker (drawn by D. Favors),71,88
366,4,6:55.0,B. Knight enters the game for R. Price,,71,88
367,4,6:55.0,J. Leuer enters the game for A. Len,,71,88
368,4,6:46.0,,D. Favors misses 2-pt jump shot from 18 ft,71,88
369,4,6:45.0,Defensive rebound by J. Leuer,,71,88
370,4,6:35.0,B. Knight misses 2-pt layup from 2 ft,,71,88
371,4,6:32.0,Offensive rebound by J. Leuer,,71,88
372,4,6:32.0,J. Leuer misses 2-pt layup from 1 ft,,71,88
373,4,6:31.0,,Defensive rebound by D. Favors,71,88
374,4,6:18.0,,R. Neto makes 2-pt jump shot from 13 ft,71,90
375,4,6:03.0,,Violation by D. Favors (def goaltending),71,90
376,4,6:03.0,M. Teletović makes 2-pt layup from 2 ft,,73,90
377,4,6:03.0,,Utah full timeout,73,90
378,4,6:03.0,,T. Booker enters the game for T. Lyles,73,90
379,4,5:39.0,,R. Neto misses 2-pt jump shot from 6 ft,73,90
380,4,5:39.0,Defensive rebound by E. Bledsoe,,73,90
381,4,5:32.0,Shooting foul by R. Hood (drawn by E. Bledsoe),,73,90
382,4,5:32.0,E. Bledsoe makes free throw 1 of 2,,74,90
383,4,5:32.0,,A. Burks enters the game for R. Neto,74,90
384,4,5:32.0,E. Bledsoe makes free throw 2 of 2,,75,90
385,4,5:11.0,,R. Hood misses 2-pt jump shot from 7 ft,75,90
386,4,5:10.0,Defensive rebound by J. Leuer,,75,90
387,4,4:51.0,B. Knight misses 3-pt jump shot from 22 ft,,75,90
388,4,4:49.0,,Defensive rebound by G. Hayward,75,90
389,4,4:36.0,,Shooting foul by M. Teletović (drawn by G. Hayward),75,90
390,4,4:36.0,,G. Hayward makes free throw 1 of 2,75,91
391,4,4:36.0,,G. Hayward makes free throw 2 of 2,75,92
392,4,4:20.0,B. Knight misses 2-pt jump shot from 5 ft (block by D. Favors),,75,92
393,4,4:19.0,,Defensive rebound by D. Favors,75,92
394,4,4:19.0,,Personal foul by B. Knight (drawn by A. Burks),75,92
395,4,4:19.0,,A. Burks makes free throw 1 of 2,75,93
396,4,4:19.0,D. Booker enters the game for M. Teletović,,75,93
397,4,4:19.0,,A. Burks makes free throw 2 of 2,75,94
398,4,4:10.0,Shooting foul by D. Favors (drawn by E. Bledsoe),,75,94
399,4,4:10.0,E. Bledsoe makes free throw 1 of 2,,76,94
