,QUARTER,TIME_REMAINING,DENVER_ACTION,MEMPHIS_ACTION,DENVER_SCORE,MEMPHIS_SCORE
395,4,5:57.0,Personal foul by X. Munford,,97,85
396,4,5:57.0,E. Mudiay enters the game for G. Harris,,97,85
397,4,5:48.0,D. Augustin makes 2-pt jump shot from 20 ft,,99,85
398,4,5:33.0,,X. Munford makes 3-pt jump shot from 25 ft (assist by J. Green),99,88
399,4,5:20.0,D. Arthur makes 3-pt jump shot from 22 ft (assist by D. Augustin),,102,88
400,4,5:00.0,,Shooting foul by D. Arthur (drawn by L. Stephenson),102,88
401,4,5:00.0,,L. Stephenson misses free throw 1 of 2,102,88
402,4,5:00.0,,Offensive rebound by Team,102,88
403,4,5:00.0,,L. Stephenson makes free throw 2 of 2,102,89
404,4,4:39.0,D. Augustin misses 3-pt jump shot from 24 ft,,102,89
405,4,4:36.0,,Defensive rebound by X. Munford,102,89
406,4,4:30.0,,X. Munford misses 2-pt jump shot from 6 ft,102,89
407,4,4:27.0,,Offensive rebound by J. Green,102,89
408,4,4:27.0,,J. Green misses 2-pt layup from 2 ft,102,89
409,4,4:25.0,Defensive rebound by D. Arthur,,102,89
410,4,4:05.0,E. Mudiay misses 2-pt jump shot from 7 ft,,102,89
411,4,4:04.0,,Defensive rebound by X. Munford,102,89
412,4,3:57.0,,Personal foul by N. Jokić,102,89
413,4,3:57.0,,Z. Randolph misses free throw 1 of 2,102,89
414,4,3:57.0,,Offensive rebound by Team,102,89
415,4,3:57.0,,J. Farmar enters the game for X. Munford,102,89
416,4,3:57.0,,Z. Randolph makes free throw 2 of 2,102,90
417,4,3:41.0,D. Arthur misses 2-pt jump shot from 8 ft,,102,90
418,4,3:40.0,Offensive rebound by D. Arthur,,102,90
419,4,3:37.0,D. Arthur misses 2-pt hook shot from 2 ft,,102,90
420,4,3:35.0,Offensive rebound by N. Jokić,,102,90
421,4,3:14.0,W. Barton misses 3-pt jump shot from 25 ft,,102,90
422,4,3:14.0,,Defensive rebound by Team,102,90
423,4,2:58.0,,V. Carter makes 3-pt jump shot from 25 ft (assist by J. Farmar),102,93
424,4,2:35.0,N. Jokić makes 2-pt jump shot from 17 ft (assist by D. Augustin),,104,93
425,4,2:27.0,,Personal foul by E. Mudiay,104,93
426,4,2:27.0,,Memphis full timeout,104,93
427,4,2:27.0,,M. Barnes enters the game for J. Green,104,93
428,4,2:27.0,,V. Carter makes free throw 1 of 2,104,94
429,4,2:27.0,,V. Carter makes free throw 2 of 2,104,95
430,4,2:16.0,Personal foul by L. Stephenson,,104,95
431,4,2:03.0,E. Mudiay misses 3-pt jump shot from 24 ft,,104,95
432,4,2:02.0,Offensive rebound by Team,,104,95
433,4,2:02.0,Denver full timeout,,104,95
434,4,1:44.0,D. Arthur misses 2-pt jump shot from 11 ft,,104,95
435,4,1:41.0,,Defensive rebound by Z. Randolph,104,95
436,4,1:40.0,,Turnover by Z. Randolph (bad pass),104,95
437,4,1:21.0,Turnover by E. Mudiay (traveling),,104,95
438,4,1:11.0,,Z. Randolph makes 3-pt jump shot from 24 ft (assist by J. Farmar),104,98
439,4,1:08.0,Personal foul by L. Stephenson,,104,98
440,4,1:08.0,K. Faried enters the game for N. Jokić,,104,98
441,4,1:00.0,Offensive foul by W. Barton (drawn by L. Stephenson),,104,98
442,4,1:00.0,Turnover by W. Barton (offensive foul),,104,98
443,4,0:48.0,,Z. Randolph misses 2-pt jump shot from 4 ft (block by D. Arthur),104,98
444,4,0:46.0,,Offensive rebound by L. Stephenson,104,98
445,4,0:46.0,,L. Stephenson makes 2-pt layup from 2 ft,104,100
446,4,0:24.0,E. Mudiay misses 2-pt jump shot from 15 ft,,104,100
447,4,0:22.0,,Defensive rebound by M. Barnes,104,100
448,4,0:16.0,,L. Stephenson misses 2-pt layup from 2 ft (block by D. Arthur),104,100
449,4,0:13.0,Defensive rebound by D. Augustin,,104,100
450,4,0:13.0,W. Barton makes 2-pt dunk at rim (assist by D. Augustin),,106,100
451,4,0:08.0,,J. Farmar makes 2-pt layup from 2 ft,106,102
452,4,0:07.0,Personal take foul by V. Carter,,106,102
453,4,0:07.0,W. Barton makes free throw 1 of 2,,107,102
454,4,0:07.0,W. Barton makes free throw 2 of 2,,108,102
455,4,0:07.0,,Memphis full timeout,108,102
456,4,0:07.0,,J. Green enters the game for L. Stephenson,108,102
457,4,0:07.0,G. Harris enters the game for K. Faried,,108,102
458,4,0:04.0,,M. Barnes makes 3-pt jump shot from 26 ft (assist by J. Green),108,105
459,4,0:04.0,Denver full timeout,,108,105
460,4,0:04.0,,T. Allen enters the game for Z. Randolph,108,105
461,4,0:04.0,,X. Munford enters the game for V. Carter,108,105
462,4,0:04.0,M. Miller enters the game for G. Harris,,108,105
463,4,0:03.0,Personal take foul by J. Farmar,,108,105
464,4,0:03.0,W. Barton misses free throw 1 of 2,,108,105
465,4,0:03.0,Offensive rebound by Team,,108,105
466,4,0:03.0,G. Harris enters the game for M. Miller,,108,105
467,4,0:03.0,,V. Carter enters the game for X. Munford,108,105
468,4,0:03.0,,Z. Randolph enters the game for T. Allen,108,105
469,4,0:03.0,W. Barton makes free throw 2 of 2,,109,105
470,4,0:03.0,,Memphis full timeout,109,105
471,4,0:01.0,,M. Barnes misses 3-pt jump shot from 27 ft,109,105
472,4,0:00.0,,Offensive rebound by Team,109,105
