,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,WASHINGTON_ACTION,CHARLOTTE_SCORE,WASHINGTON_SCORE
388,4,3:10.0,,G. Temple makes free throw 2 of 2,94,99
389,4,2:49.0,K. Walker misses 2-pt layup from 1 ft (block by M. Gortat),,94,99
390,4,2:47.0,Offensive rebound by C. Zeller,,94,99
391,4,2:44.0,C. Zeller makes 2-pt dunk at rim,,96,99
392,4,2:41.0,,Offensive foul by G. Temple (drawn by N. Batum),96,99
393,4,2:41.0,,Turnover by G. Temple (offensive foul),96,99
394,4,2:24.0,C. Zeller makes 2-pt hook shot from 4 ft (assist by N. Batum),,98,99
395,4,2:07.0,,J. Wall makes 2-pt jump shot from 19 ft,98,101
396,4,1:52.0,K. Walker misses 3-pt jump shot from 25 ft,,98,101
397,4,1:51.0,,Defensive rebound by M. Gortat,98,101
398,4,1:34.0,,M. Gortat makes 2-pt jump shot from 11 ft (assist by J. Wall),98,103
399,4,1:34.0,Charlotte full timeout,,98,103
400,4,1:30.0,Turnover by K. Walker (lost ball; steal by G. Temple),,98,103
401,4,1:30.0,,Personal take foul by K. Walker,98,103
402,4,1:11.0,,J. Dudley makes 2-pt layup at rim (assist by J. Wall),98,105
403,4,1:01.0,Shooting foul by J. Wall (drawn by C. Zeller),,98,105
404,4,1:01.0,C. Zeller misses free throw 1 of 2,,98,105
405,4,1:01.0,Offensive rebound by Team,,98,105
406,4,1:01.0,C. Zeller makes free throw 2 of 2,,99,105
407,4,0:41.0,,J. Wall misses 3-pt jump shot from 28 ft,99,105
408,4,0:40.0,Defensive rebound by J. Lin,,99,105
409,4,0:30.0,Turnover by K. Walker (traveling),,99,105
410,4,0:26.0,,Personal foul by K. Walker (drawn by J. Dudley),99,105
411,4,0:26.0,,J. Dudley makes free throw 1 of 2,99,106
412,4,0:26.0,,J. Dudley makes free throw 2 of 2,99,107
413,4,0:26.0,Charlotte full timeout,,99,107
414,4,0:26.0,S. Hawes enters the game for C. Zeller,,99,107
415,4,0:26.0,,K. Oubre enters the game for M. Gortat,99,107
416,4,0:22.0,M. Williams misses 2-pt layup from 1 ft,,99,107
417,4,0:21.0,Offensive rebound by M. Williams,,99,107
418,4,0:21.0,M. Williams misses 2-pt layup from 2 ft,,99,107
419,4,0:20.0,Offensive rebound by M. Williams,,99,107
420,4,0:20.0,M. Williams makes 2-pt layup from 1 ft,,101,107
421,4,0:19.0,,Personal take foul by J. Lin (drawn by J. Wall),101,107
422,4,0:19.0,,J. Wall makes free throw 1 of 2,101,108
423,4,0:19.0,,J. Wall makes free throw 2 of 2,101,109
424,4,0:15.0,J. Lin misses 2-pt layup at rim (block by J. Wall),,101,109
425,4,0:13.0,,Defensive rebound by G. Temple,101,109
