,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
398,4,6:56.0,,J. Wall misses free throw 2 of 2,82,99
399,4,6:55.0,Defensive rebound by J. Butler,,82,99
400,4,6:41.0,D. Rose makes 2-pt jump shot from 18 ft (assist by J. Butler),,84,99
401,4,6:26.0,,M. Gortat misses 2-pt dunk at rim,84,99
402,4,6:25.0,,Offensive rebound by B. Beal,84,99
403,4,6:22.0,,B. Beal makes 2-pt layup at rim,84,101
404,4,6:08.0,D. McDermott makes 3-pt jump shot from 26 ft (assist by J. Butler),,87,101
405,4,5:42.0,,G. Temple misses 3-pt jump shot from 24 ft,87,101
406,4,5:41.0,Defensive rebound by C. Felício,,87,101
407,4,5:23.0,D. McDermott makes 2-pt jump shot from 13 ft (assist by C. Felício),,89,101
408,4,5:23.0,,Washington full timeout,89,101
409,4,5:23.0,,O. Porter enters the game for B. Beal,89,101
410,4,5:04.0,,Turnover by J. Wall (bad pass; steal by D. Rose),89,101
411,4,5:00.0,D. Rose misses 2-pt layup from 1 ft (block by O. Porter),,89,101
412,4,5:00.0,,Defensive rebound by Team,89,101
413,4,4:49.0,,M. Gortat makes 2-pt layup at rim (assist by J. Wall),89,103
414,4,4:30.0,J. Butler misses 3-pt jump shot from 25 ft,,89,103
415,4,4:29.0,Offensive rebound by C. Felício,,89,103
416,4,4:27.0,C. Felício misses 2-pt layup at rim,,89,103
417,4,4:26.0,,Defensive rebound by M. Gortat,89,103
418,4,4:16.0,,J. Wall misses 2-pt jump shot from 18 ft,89,103
419,4,4:15.0,Defensive rebound by D. McDermott,,89,103
420,4,4:10.0,J. Holiday makes 2-pt dunk at rim (assist by D. Rose),,91,103
421,4,3:53.0,,O. Porter makes 2-pt jump shot from 17 ft,91,105
422,4,3:43.0,D. Rose misses 2-pt jump shot from 3 ft,,91,105
423,4,3:42.0,Offensive rebound by C. Felício,,91,105
424,4,3:40.0,C. Felício misses 2-pt layup from 1 ft,,91,105
425,4,3:40.0,Offensive rebound by C. Felício,,91,105
426,4,3:34.0,C. Felício misses 2-pt layup from 2 ft,,91,105
427,4,3:33.0,,Defensive rebound by M. Gortat,91,105
428,4,3:29.0,,J. Wall misses 2-pt jump shot from 12 ft,91,105
429,4,3:28.0,,Offensive rebound by M. Gortat,91,105
430,4,3:26.0,,M. Gortat makes 2-pt jump shot from 7 ft,91,107
431,4,3:25.0,Chicago full timeout,,91,107
432,4,3:25.0,,B. Beal enters the game for R. Sessions,91,107
433,4,3:10.0,D. Rose misses 3-pt jump shot from 23 ft,,91,107
434,4,3:09.0,,Defensive rebound by B. Beal,91,107
435,4,2:59.0,,Turnover by J. Wall (bad pass; steal by C. Felício),91,107
436,4,2:54.0,D. McDermott misses 2-pt jump shot from 4 ft,,91,107
437,4,2:53.0,,Defensive rebound by O. Porter,91,107
438,4,2:29.0,,J. Wall makes 2-pt jump shot from 19 ft,91,109
439,4,2:20.0,Turnover by D. Rose (lost ball),,91,109
440,4,2:20.0,T. Snell enters the game for J. Butler,,91,109
441,4,2:20.0,A. Brooks enters the game for D. Rose,,91,109
442,4,2:05.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),91,112
443,4,1:54.0,D. McDermott misses 3-pt jump shot from 28 ft,,91,112
444,4,1:53.0,,Defensive rebound by B. Beal,91,112
445,4,1:37.0,,Personal foul by A. Brooks,91,112
446,4,1:37.0,,R. Sessions enters the game for O. Porter,91,112
447,4,1:37.0,,K. Oubre enters the game for B. Beal,91,112
448,4,1:37.0,,M. Thornton enters the game for J. Wall,91,112
449,4,1:37.0,,J. Hickson enters the game for M. Gortat,91,112
450,4,1:25.0,,M. Thornton makes 3-pt jump shot from 26 ft (assist by J. Hickson),91,115
451,4,1:15.0,A. Brooks makes 3-pt jump shot from 27 ft (assist by D. McDermott),,94,115
452,4,0:58.0,,Shooting foul by D. McDermott (drawn by J. Hickson),94,115
453,4,0:58.0,,J. Hickson makes free throw 1 of 2,94,116
454,4,0:58.0,,J. Hickson makes free throw 2 of 2,94,117
455,4,0:54.0,Turnover by A. Brooks (bad pass; steal by K. Oubre),,94,117
456,4,0:34.0,,Turnover by R. Sessions (bad pass; steal by A. Brooks),94,117
457,4,0:30.0,Turnover by A. Brooks (bad pass; steal by J. Hickson),,94,117
458,4,0:24.0,,Offensive foul by K. Oubre (drawn by D. McDermott),94,117
459,4,0:24.0,,Turnover by K. Oubre (offensive foul),94,117
460,4,0:14.0,C. Felício makes 2-pt dunk at rim (assist by D. McDermott),,96,117
