,QUARTER,TIME_REMAINING,BOSTON_ACTION,MILWAUKEE_ACTION,BOSTON_SCORE,MILWAUKEE_SCORE
382,4,5:22.0,,Offensive rebound by Team,89,74
383,4,5:22.0,,Turnover by Team (shot clock),89,74
384,4,5:09.0,E. Turner misses 2-pt layup at rim,,89,74
385,4,5:08.0,Offensive rebound by A. Johnson,,89,74
386,4,5:08.0,E. Turner makes 2-pt layup at rim,,91,74
387,4,4:49.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,91,74
388,4,4:47.0,Defensive rebound by E. Turner,,91,74
389,4,4:30.0,Turnover by R. Hunter (bad pass; steal by G. Antetokounmpo),,91,74
390,4,4:16.0,,K. Middleton misses 3-pt jump shot from 25 ft,91,74
391,4,4:14.0,Defensive rebound by R. Hunter,,91,74
392,4,4:07.0,Turnover by E. Turner (lost ball; steal by J. Bayless),,91,74
393,4,4:07.0,,Shooting foul by E. Turner (drawn by J. Bayless),91,74
394,4,4:07.0,,J. Bayless makes free throw 1 of 2,91,75
395,4,4:07.0,I. Thomas enters the game for R. Hunter,,91,75
396,4,4:07.0,,J. Bayless makes free throw 2 of 2,91,76
397,4,3:53.0,I. Thomas makes 2-pt jump shot from 17 ft (assist by D. Lee),,93,76
398,4,3:41.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Bayless),93,78
399,4,3:22.0,,R. Vaughn enters the game for G. Vásquez,93,78
400,4,3:22.0,Boston full timeout,,93,78
401,4,3:22.0,,C. Copeland enters the game for G. Antetokounmpo,93,78
402,4,3:22.0,,M. Plumlee enters the game for G. Monroe,93,78
403,4,3:22.0,,D. Inglis enters the game for K. Middleton,93,78
404,4,3:22.0,,T. Ennis enters the game for J. Bayless,93,78
405,4,3:19.0,I. Thomas makes 2-pt jump shot from 13 ft (assist by E. Turner),,95,78
406,4,3:08.0,,D. Inglis misses 3-pt jump shot from 26 ft,95,78
407,4,3:06.0,Defensive rebound by I. Thomas,,95,78
408,4,2:42.0,I. Thomas misses 3-pt jump shot from 27 ft,,95,78
409,4,2:41.0,,Defensive rebound by D. Inglis,95,78
410,4,2:23.0,,R. Vaughn makes 3-pt jump shot from 23 ft (assist by D. Inglis),95,81
411,4,2:05.0,J. Crowder misses 3-pt jump shot from 22 ft,,95,81
412,4,2:03.0,Offensive rebound by D. Lee,,95,81
413,4,2:01.0,D. Lee misses 2-pt layup from 1 ft,,95,81
414,4,1:59.0,Offensive rebound by D. Lee,,95,81
415,4,1:59.0,D. Lee makes 2-pt layup at rim,,97,81
416,4,1:52.0,,C. Copeland misses 3-pt jump shot from 25 ft,97,81
417,4,1:51.0,Defensive rebound by A. Johnson,,97,81
418,4,1:30.0,E. Turner makes 2-pt jump shot from 5 ft,,99,81
419,4,1:14.0,,R. Vaughn misses 2-pt layup from 2 ft (block by A. Johnson),99,81
420,4,1:11.0,Defensive rebound by E. Turner,,99,81
421,4,0:49.0,Turnover by Team (shot clock),,99,81
422,4,0:49.0,T. Rozier enters the game for J. Crowder,,99,81
423,4,0:49.0,J. Young enters the game for I. Thomas,,99,81
424,4,0:49.0,R. Hunter enters the game for E. Turner,,99,81
425,4,0:32.0,,D. Inglis makes 2-pt layup from 1 ft,99,83
426,4,0:09.0,T. Rozier misses 2-pt jump shot from 9 ft,,99,83
427,4,0:08.0,,Defensive rebound by M. Plumlee,99,83
