,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
387,4,4:13.0,A. Wiggins misses 2-pt jump shot from 16 ft,,86,81
388,4,4:12.0,,Defensive rebound by C. Parsons,86,81
389,4,4:03.0,,Flagrant foul type 1 by A. Wiggins (drawn by D. Harris),86,81
390,4,4:03.0,,D. Harris makes flagrant free throw 1 of 2,86,82
391,4,4:03.0,,D. Harris misses flagrant free throw 2 of 2,86,82
392,4,4:03.0,,Offensive rebound by Team,86,82
393,4,3:48.0,,C. Parsons misses 3-pt jump shot from 24 ft,86,82
394,4,3:47.0,Defensive rebound by A. Wiggins,,86,82
395,4,3:28.0,Turnover by R. Rubio (lost ball; steal by D. Williams),,86,82
396,4,3:19.0,,C. Parsons makes 3-pt jump shot from 22 ft (assist by D. Harris),86,85
397,4,2:55.0,S. Muhammad misses 3-pt jump shot from 24 ft,,86,85
398,4,2:54.0,,Defensive rebound by W. Matthews,86,85
399,4,2:36.0,,W. Matthews makes 2-pt jump shot from 7 ft,86,87
400,4,2:19.0,S. Muhammad misses 3-pt jump shot from 24 ft,,86,87
401,4,2:18.0,Offensive rebound by A. Wiggins,,86,87
402,4,2:17.0,Personal foul by D. Williams (drawn by A. Wiggins),,86,87
403,4,2:08.0,K. Towns makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,89,87
404,4,1:56.0,,Turnover by Z. Pachulia (lost ball),89,87
405,4,1:38.0,K. Towns misses 2-pt jump shot from 18 ft,,89,87
406,4,1:37.0,,Defensive rebound by D. Williams,89,87
407,4,1:25.0,,W. Matthews makes 2-pt jump shot from 2 ft,89,89
408,4,1:04.0,R. Rubio misses 2-pt jump shot from 17 ft,,89,89
409,4,1:03.0,,Defensive rebound by W. Matthews,89,89
410,4,0:49.0,,W. Matthews misses 3-pt jump shot from 24 ft,89,89
411,4,0:48.0,Defensive rebound by K. Towns,,89,89
412,4,0:43.0,Minnesota full timeout,,89,89
413,4,0:37.0,Personal foul by Z. Pachulia (drawn by A. Wiggins),,89,89
414,4,0:28.0,S. Muhammad misses 3-pt jump shot from 24 ft,,89,89
415,4,0:27.0,,Defensive rebound by D. Williams,89,89
416,4,0:04.0,,W. Matthews misses 3-pt jump shot from 22 ft,89,89
417,4,0:03.0,Defensive rebound by S. Muhammad,,89,89
418,1OT,4:48.0,,D. Williams makes 2-pt jump shot from 13 ft (assist by W. Matthews),89,91
419,1OT,4:26.0,R. Rubio misses 2-pt jump shot from 19 ft,,89,91
420,1OT,4:25.0,,Defensive rebound by C. Parsons,89,91
421,1OT,4:02.0,,D. Williams misses 2-pt jump shot from 16 ft,89,91
422,1OT,4:01.0,Defensive rebound by A. Wiggins,,89,91
423,1OT,3:55.0,A. Wiggins misses 2-pt jump shot from 1 ft,,89,91
424,1OT,3:54.0,,Defensive rebound by D. Williams,89,91
425,1OT,3:46.0,,C. Parsons makes 2-pt jump shot from 4 ft (assist by W. Matthews),89,93
426,1OT,3:45.0,Minnesota full timeout,,89,93
427,1OT,3:35.0,K. Towns makes 2-pt jump shot from 18 ft (assist by R. Rubio),,91,93
428,1OT,3:16.0,,C. Parsons makes 2-pt jump shot from 10 ft,91,95
429,1OT,3:04.0,S. Muhammad misses 3-pt jump shot from 22 ft,,91,95
430,1OT,3:03.0,Offensive rebound by S. Muhammad,,91,95
431,1OT,3:00.0,S. Muhammad makes 2-pt jump shot from 4 ft,,93,95
432,1OT,2:36.0,,C. Parsons makes 3-pt jump shot from 24 ft,93,98
433,1OT,2:22.0,Turnover by S. Muhammad (lost ball),,93,98
434,1OT,2:04.0,,Turnover by Z. Pachulia (lost ball; steal by K. Towns),93,98
435,1OT,2:01.0,Turnover by A. Wiggins (offensive foul),,93,98
436,1OT,2:01.0,,Offensive charge foul by A. Wiggins (drawn by C. Parsons),93,98
437,1OT,1:39.0,,C. Parsons misses 2-pt jump shot from 5 ft,93,98
438,1OT,1:38.0,Defensive rebound by T. Prince,,93,98
439,1OT,1:29.0,S. Muhammad misses 2-pt jump shot from 10 ft,,93,98
440,1OT,1:28.0,,Defensive rebound by D. Harris,93,98
441,1OT,1:24.0,,D. Harris makes 2-pt layup at rim,93,100
442,1OT,1:24.0,,Shooting foul by T. Prince (drawn by D. Harris),93,100
443,1OT,1:24.0,,D. Harris makes free throw 1 of 1,93,101
444,1OT,1:24.0,Minnesota full timeout,,93,101
445,1OT,1:14.0,K. Towns misses 2-pt hook shot from 7 ft,,93,101
446,1OT,1:13.0,Offensive rebound by S. Muhammad,,93,101
447,1OT,1:09.0,S. Muhammad misses 2-pt jump shot from 6 ft,,93,101
448,1OT,1:08.0,,Defensive rebound by C. Parsons,93,101
449,1OT,0:47.0,,W. Matthews makes 3-pt jump shot from 24 ft (assist by C. Parsons),93,104
450,1OT,0:42.0,Shooting foul by W. Matthews (drawn by A. Wiggins),,93,104
451,1OT,0:42.0,A. Wiggins makes free throw 1 of 2,,94,104
452,1OT,0:42.0,A. Wiggins misses free throw 2 of 2,,94,104
453,1OT,0:41.0,,Defensive rebound by Z. Pachulia,94,104
454,1OT,0:40.0,,Personal foul by K. Towns (drawn by Z. Pachulia),94,104
455,1OT,0:40.0,Z. LaVine enters the game for A. Wiggins,,94,104
456,1OT,0:40.0,,Z. Pachulia makes free throw 1 of 2,94,105
457,1OT,0:40.0,G. Dieng enters the game for T. Prince,,94,105
458,1OT,0:40.0,D. Rudež enters the game for K. Towns,,94,105
459,1OT,0:40.0,N. Bjelica enters the game for R. Rubio,,94,105
460,1OT,0:40.0,,Z. Pachulia makes free throw 2 of 2,94,106
461,1OT,0:32.0,G. Dieng misses 2-pt jump shot from 20 ft,,94,106
462,1OT,0:30.0,,Defensive rebound by W. Matthews,94,106
463,1OT,0:07.0,,Turnover by Team (shot clock),94,106
464,1OT,0:07.0,,J. Anderson enters the game for C. Parsons,94,106
465,1OT,0:07.0,,C. Villanueva enters the game for Z. Pachulia,94,106
466,1OT,0:07.0,,J. McGee enters the game for W. Matthews,94,106
467,1OT,0:07.0,,J. Barea enters the game for D. Williams,94,106
468,1OT,0:07.0,,D. Powell enters the game for D. Harris,94,106
