,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PORTLAND_ACTION,MEMPHIS_SCORE,PORTLAND_SCORE
386,4,3:08.0,,P. Connaughton misses 2-pt layup from 2 ft,88,112
387,4,3:08.0,Defensive rebound by J. Green,,88,112
388,4,2:58.0,M. Barnes misses 3-pt jump shot from 25 ft,,88,112
389,4,2:57.0,,Defensive rebound by N. Vonleh,88,112
390,4,2:44.0,,N. Vonleh misses 3-pt jump shot from 23 ft,88,112
391,4,2:44.0,Defensive rebound by J. Green,,88,112
392,4,2:35.0,Turnover by R. Smith (lost ball),,88,112
393,4,2:35.0,Memphis full timeout,,88,112
394,4,2:35.0,B. Udrih enters the game for M. Barnes,,88,112
395,4,2:35.0,B. Wright enters the game for C. Lee,,88,112
396,4,2:23.0,,Offensive foul by N. Vonleh (drawn by B. Wright),88,112
397,4,2:23.0,,Turnover by N. Vonleh (offensive foul),88,112
398,4,2:07.0,J. Green makes 3-pt jump shot from 24 ft (assist by B. Udrih),,91,112
399,4,1:49.0,,C. Kaman misses 2-pt hook shot from 3 ft,91,112
400,4,1:48.0,Defensive rebound by J. Stokes,,91,112
401,4,1:45.0,B. Udrih makes 2-pt jump shot from 13 ft (assist by R. Smith),,93,112
402,4,1:30.0,,L. Montero makes 3-pt jump shot from 26 ft,93,115
403,4,1:05.0,R. Smith misses 3-pt jump shot from 25 ft,,93,115
404,4,1:05.0,Offensive rebound by Team,,93,115
405,4,1:05.0,Turnover by Team (shot clock),,93,115
406,4,0:47.0,,C. Kaman misses 2-pt jump shot from 15 ft,93,115
407,4,0:45.0,,Offensive rebound by Team,93,115
408,4,0:41.0,,N. Vonleh misses 2-pt layup from 2 ft (block by B. Wright),93,115
409,4,0:41.0,,Offensive rebound by Team,93,115
410,4,0:41.0,,Turnover by Team (shot clock),93,115
411,4,0:30.0,B. Wright misses 2-pt jump shot from 11 ft,,93,115
412,4,0:29.0,Offensive rebound by J. Stokes,,93,115
413,4,0:22.0,J. Green makes 3-pt jump shot from 24 ft (assist by R. Smith),,96,115
