,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
377,4,0:40.0,,New Orleans full timeout,115,98
378,4,0:40.0,,J. Fredette enters the game for E. Gordon,115,98
379,4,0:40.0,,T. Douglas enters the game for J. Holiday,115,98
380,4,0:40.0,,A. Gee enters the game for R. Anderson,115,98
381,4,0:40.0,K. Papanikolaou enters the game for D. Gallinari,,115,98
382,4,0:40.0,N. Jokić enters the game for K. Faried,,115,98
383,4,0:40.0,G. Harris enters the game for J. Nelson,,115,98
384,4,0:29.0,,I. Smith misses 2-pt layup from 2 ft,115,98
385,4,0:29.0,Defensive rebound by W. Barton,,115,98
386,4,0:10.0,E. Mudiay misses 2-pt jump shot from 17 ft,,115,98
387,4,0:09.0,Offensive rebound by N. Jokić,,115,98
