,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,LA LAKERS_ACTION,PHILADELPHIA_SCORE,LA LAKERS_SCORE
397,4,7:02.0,Defensive rebound by J. Grant,,70,78
398,4,6:57.0,Turnover by T. McConnell (lost ball; steal by B. Bass),,70,78
399,4,6:49.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by B. Bass),70,81
400,4,6:27.0,I. Canaan makes 2-pt jump shot from 3 ft,,72,81
401,4,6:12.0,,D. Russell makes 2-pt layup from 1 ft,72,83
402,4,5:55.0,J. Okafor misses 2-pt layup from 1 ft,,72,83
403,4,5:55.0,,Defensive rebound by D. Russell,72,83
404,4,5:36.0,,D. Russell misses 2-pt jump shot from 17 ft,72,83
405,4,5:35.0,Defensive rebound by T. McConnell,,72,83
406,4,5:19.0,Turnover by I. Canaan (bad pass; steal by D. Russell),,72,83
407,4,5:13.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by N. Young),72,86
408,4,5:13.0,Philadelphia full timeout,,72,86
409,4,5:13.0,R. Covington enters the game for I. Canaan,,72,86
410,4,5:13.0,N. Noel enters the game for J. Okafor,,72,86
411,4,5:13.0,I. Smith enters the game for T. McConnell,,72,86
412,4,5:13.0,,J. Clarkson enters the game for D. Russell,72,86
413,4,4:58.0,I. Smith misses 2-pt jump shot from 21 ft,,72,86
414,4,4:57.0,,Defensive rebound by J. Randle,72,86
415,4,4:32.0,,L. Williams makes 2-pt jump shot from 19 ft (assist by J. Clarkson),72,88
416,4,4:28.0,Shooting foul by J. Randle (drawn by I. Smith),,72,88
417,4,4:28.0,I. Smith makes free throw 1 of 2,,73,88
418,4,4:28.0,I. Smith makes free throw 2 of 2,,74,88
419,4,4:16.0,,Turnover by L. Williams (bad pass; steal by R. Covington),74,88
420,4,4:05.0,I. Smith misses 2-pt jump shot from 7 ft,,74,88
421,4,4:04.0,,Defensive rebound by B. Bass,74,88
422,4,3:51.0,,Shooting foul by I. Smith (drawn by J. Clarkson),74,88
423,4,3:51.0,,J. Clarkson makes free throw 1 of 2,74,89
424,4,3:51.0,,J. Clarkson makes free throw 2 of 2,74,90
425,4,3:36.0,I. Smith misses 3-pt jump shot from 25 ft,,74,90
426,4,3:34.0,,Defensive rebound by N. Young,74,90
427,4,3:08.0,,N. Young misses 3-pt jump shot from 27 ft,74,90
428,4,3:08.0,Defensive rebound by Team,,74,90
429,4,3:08.0,,L. Nance enters the game for J. Randle,74,90
430,4,2:58.0,N. Noel makes 2-pt dunk at rim (assist by J. Grant),,76,90
431,4,2:36.0,,L. Williams misses 3-pt jump shot from 24 ft,76,90
432,4,2:36.0,Defensive rebound by Team,,76,90
433,4,2:27.0,J. Grant misses 3-pt jump shot from 24 ft,,76,90
434,4,2:27.0,,Defensive rebound by Team,76,90
435,4,2:04.0,,N. Young misses 3-pt jump shot from 30 ft,76,90
436,4,2:03.0,,Offensive rebound by Team,76,90
437,4,2:03.0,,Turnover by Team (shot clock),76,90
438,4,1:56.0,I. Smith misses 2-pt layup from 2 ft (block by B. Bass),,76,90
439,4,1:56.0,,Defensive rebound by Team,76,90
440,4,1:56.0,,LA Lakers full timeout,76,90
441,4,1:32.0,,J. Clarkson misses 2-pt jump shot from 19 ft,76,90
442,4,1:32.0,Defensive rebound by I. Smith,,76,90
443,4,1:26.0,N. Noel makes 2-pt layup from 1 ft (assist by N. Stauskas),,78,90
444,4,1:15.0,,N. Young misses 3-pt jump shot from 24 ft,78,90
445,4,1:13.0,Defensive rebound by R. Covington,,78,90
446,4,1:07.0,R. Covington makes 3-pt jump shot from 23 ft (assist by I. Smith),,81,90
447,4,0:51.0,,Turnover by N. Young (lost ball; steal by N. Noel),81,90
448,4,0:48.0,Shooting foul by J. Clarkson (drawn by J. Grant),,81,90
449,4,0:48.0,J. Grant misses free throw 1 of 2,,81,90
450,4,0:48.0,Offensive rebound by Team,,81,90
451,4,0:48.0,J. Grant makes free throw 2 of 2,,82,90
452,4,0:44.0,,LA Lakers full timeout,82,90
453,4,0:40.0,,Personal foul by R. Covington (drawn by L. Nance),82,90
454,4,0:39.0,,Personal foul by I. Smith,82,90
455,4,0:39.0,,L. Williams makes free throw 1 of 2,82,91
456,4,0:39.0,,L. Williams makes free throw 2 of 2,82,92
457,4,0:39.0,Philadelphia full timeout,,82,92
458,4,0:33.0,N. Stauskas makes 2-pt layup from 1 ft (assist by N. Noel),,84,92
459,4,0:32.0,,Personal take foul by N. Stauskas (drawn by J. Clarkson),84,92
460,4,0:32.0,,J. Clarkson misses free throw 1 of 2,84,92
461,4,0:32.0,,Offensive rebound by Team,84,92
462,4,0:32.0,,J. Clarkson makes free throw 2 of 2,84,93
463,4,0:23.0,I. Smith misses 3-pt jump shot from 24 ft,,84,93
464,4,0:21.0,,Defensive rebound by L. Williams,84,93
465,4,0:01.0,,Turnover by L. Williams (bad pass; steal by N. Noel),84,93
