,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
395,4,4:20.0,,J. Farmar misses 3-pt jump shot from 25 ft,96,80
396,4,4:19.0,Defensive rebound by B. Marjanović,,96,80
397,4,4:00.0,Shooting foul by X. Munford (drawn by A. Miller),,96,80
398,4,4:00.0,A. Miller misses free throw 1 of 2,,96,80
399,4,4:00.0,Offensive rebound by Team,,96,80
400,4,4:00.0,M. Bonner enters the game for L. Aldridge,,96,80
401,4,4:00.0,K. Martin enters the game for K. Anderson,,96,80
402,4,4:00.0,A. Miller makes free throw 2 of 2,,97,80
403,4,3:54.0,,Personal foul by A. Miller,97,80
404,4,3:49.0,,Personal foul by K. Martin,97,80
405,4,3:44.0,,X. Munford misses 2-pt jump shot from 20 ft,97,80
406,4,3:44.0,Defensive rebound by B. Marjanović,,97,80
407,4,3:42.0,,Technical foul by T. Allen,97,80
408,4,3:42.0,K. Martin makes technical free throw,,98,80
409,4,3:26.0,M. Bonner makes 3-pt jump shot from 25 ft (assist by K. Martin),,101,80
410,4,3:15.0,,J. Farmar misses 2-pt layup from 1 ft,101,80
411,4,3:11.0,,Offensive rebound by R. Hollins,101,80
412,4,3:11.0,,R. Hollins makes 2-pt dunk at rim,101,82
413,4,2:52.0,J. Simmons misses 3-pt jump shot from 24 ft,,101,82
414,4,2:52.0,,Defensive rebound by J. Martin,101,82
415,4,2:44.0,,Personal foul by M. Bonner,101,82
416,4,2:44.0,San Antonio full timeout,,101,82
417,4,2:44.0,,R. Hollins misses free throw 1 of 2,101,82
418,4,2:44.0,,Offensive rebound by Team,101,82
419,4,2:44.0,,R. Hollins makes free throw 2 of 2,101,83
420,4,2:25.0,M. Bonner misses 3-pt jump shot from 24 ft,,101,83
421,4,2:25.0,,Defensive rebound by Team,101,83
422,4,2:25.0,,Personal foul by B. Marjanović,101,83
423,4,2:25.0,,R. Hollins misses free throw 1 of 2,101,83
424,4,2:25.0,,Offensive rebound by Team,101,83
425,4,2:25.0,,R. Hollins misses free throw 2 of 2,101,83
426,4,2:24.0,Defensive rebound by B. Marjanović,,101,83
427,4,2:13.0,J. Simmons misses 2-pt jump shot from 16 ft,,101,83
428,4,2:12.0,,Defensive rebound by X. Munford,101,83
429,4,1:55.0,,R. McCallum misses 3-pt jump shot from 24 ft,101,83
430,4,1:54.0,Defensive rebound by K. Martin,,101,83
431,4,1:30.0,A. Miller misses 2-pt jump shot from 14 ft,,101,83
432,4,1:27.0,Offensive rebound by K. Martin,,101,83
433,4,1:27.0,K. Martin misses 2-pt layup from 1 ft,,101,83
434,4,1:25.0,,Defensive rebound by J. Farmar,101,83
435,4,1:14.0,,J. Farmar makes 2-pt layup at rim,101,85
436,4,0:58.0,J. Simmons misses 2-pt jump shot from 7 ft,,101,85
437,4,0:55.0,,Defensive rebound by R. Hollins,101,85
438,4,0:54.0,,X. Munford makes 2-pt layup from 1 ft (assist by R. McCallum),101,87
439,4,0:54.0,,Shooting foul by M. Bonner (drawn by X. Munford),101,87
440,4,0:54.0,,X. Munford misses free throw 1 of 1,101,87
441,4,0:53.0,Defensive rebound by M. Bonner,,101,87
442,4,0:30.0,J. Simmons misses 2-pt jump shot from 8 ft (block by X. Munford),,101,87
443,4,0:30.0,Offensive rebound by Team,,101,87
444,4,0:30.0,K. Martin misses 2-pt jump shot from 7 ft (block by R. Hollins),,101,87
445,4,0:30.0,Offensive rebound by Team,,101,87
446,4,0:30.0,Turnover by Team (shot clock),,101,87
447,4,0:20.0,,X. Munford misses 2-pt jump shot from 17 ft,101,87
448,4,0:19.0,,Offensive rebound by Team,101,87
449,4,0:10.0,,R. McCallum misses 2-pt layup from 2 ft,101,87
450,4,0:09.0,Defensive rebound by B. Marjanović,,101,87
