,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
386,4,2:04.0,S. Napier makes free throw 2 of 2,,100,115
387,4,1:46.0,,J. Cunningham misses 3-pt jump shot from 26 ft,100,115
388,4,1:45.0,Defensive rebound by M. Hezonja,,100,115
389,4,1:36.0,Offensive foul by M. Hezonja (drawn by J. Cunningham),,100,115
390,4,1:36.0,Turnover by M. Hezonja (offensive foul),,100,115
391,4,1:23.0,,J. Smith makes 2-pt jump shot from 12 ft,100,117
392,4,1:03.0,D. Dedmon makes 2-pt jump shot from 5 ft,,102,117
393,4,1:03.0,,Cleveland full timeout,102,117
394,4,1:03.0,,J. Harris enters the game for K. Love,102,117
395,4,1:03.0,,S. Kaun enters the game for T. Thompson,102,117
396,4,1:03.0,,J. Jones enters the game for J. Smith,102,117
397,4,0:45.0,,Turnover by J. Harris (bad pass),102,117
398,4,0:33.0,S. Napier misses 3-pt jump shot from 24 ft,,102,117
399,4,0:32.0,Offensive rebound by M. Hezonja,,102,117
400,4,0:32.0,Personal foul by J. Harris (drawn by M. Hezonja),,102,117
401,4,0:32.0,M. Hezonja misses free throw 1 of 2,,102,117
402,4,0:32.0,Offensive rebound by Team,,102,117
403,4,0:32.0,M. Hezonja makes free throw 2 of 2,,103,117
404,4,0:19.0,,J. Harris misses 3-pt jump shot from 26 ft,103,117
405,4,0:18.0,,Offensive rebound by S. Kaun,103,117
406,4,0:13.0,,J. Cunningham misses 2-pt layup from 2 ft,103,117
407,4,0:10.0,Defensive rebound by A. Gordon,,103,117
408,4,0:07.0,Turnover by A. Gordon (lost ball; steal by J. Cunningham),,103,117
