,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,INDIANA_ACTION,MINNESOTA_SCORE,INDIANA_SCORE
389,4,0:55.0,,L. Allen enters the game for I. Mahinmi,100,101
390,4,0:41.0,,M. Ellis makes 2-pt layup from 3 ft,100,103
391,4,0:25.0,A. Miller misses 2-pt layup from 1 ft (block by M. Ellis),,100,103
392,4,0:24.0,,Defensive rebound by L. Allen,100,103
393,4,0:20.0,,Shooting foul by N. Bjelica (drawn by C. Miles),100,103
394,4,0:20.0,,C. Miles misses free throw 1 of 2,100,103
395,4,0:20.0,,Offensive rebound by Team,100,103
396,4,0:20.0,K. Towns enters the game for Z. LaVine,,100,103
397,4,0:20.0,,C. Miles makes free throw 2 of 2,100,104
398,4,0:20.0,Minnesota full timeout,,100,104
399,4,0:20.0,T. Prince enters the game for K. Towns,,100,104
400,4,0:20.0,Z. LaVine enters the game for S. Muhammad,,100,104
401,4,0:17.0,Personal foul by L. Allen (drawn by N. Bjelica),,100,104
402,4,0:12.0,A. Wiggins misses 3-pt jump shot from 26 ft,,100,104
403,4,0:12.0,,Defensive rebound by Team,100,104
404,4,0:11.0,,Personal take foul by A. Wiggins (drawn by P. George),100,104
405,4,0:11.0,,P. George makes free throw 1 of 2,100,105
406,4,0:11.0,K. Towns enters the game for Z. LaVine,,100,105
407,4,0:11.0,,P. George makes free throw 2 of 2,100,106
408,4,0:11.0,Minnesota full timeout,,100,106
409,4,0:11.0,Z. LaVine enters the game for K. Towns,,100,106
410,4,0:06.0,Z. LaVine makes 3-pt jump shot from 27 ft,,103,106
411,4,0:06.0,,Personal take foul by A. Miller (drawn by M. Ellis),103,106
412,4,0:06.0,,M. Ellis misses free throw 1 of 2,103,106
413,4,0:06.0,,Offensive rebound by Team,103,106
414,4,0:06.0,K. Towns enters the game for T. Prince,,103,106
415,4,0:06.0,,M. Ellis makes free throw 2 of 2,103,107
416,4,0:04.0,Turnover by A. Wiggins (bad pass; steal by M. Ellis),,103,107
