,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
383,4,4:25.0,R. Sessions makes 2-pt layup from 1 ft (assist by J. Wall),,96,95
384,4,4:25.0,,Charlotte full timeout,96,95
385,4,4:25.0,,C. Zeller enters the game for S. Hawes,96,95
386,4,4:05.0,,Turnover by M. Kidd-Gilchrist (traveling),96,95
387,4,3:51.0,B. Beal misses 2-pt jump shot from 17 ft,,96,95
388,4,3:50.0,,Defensive rebound by K. Walker,96,95
389,4,3:41.0,,K. Walker makes 2-pt jump shot from 17 ft,96,97
390,4,3:25.0,R. Sessions misses 3-pt jump shot from 25 ft,,96,97
391,4,3:24.0,,Defensive rebound by M. Williams,96,97
392,4,3:08.0,,K. Walker misses 3-pt jump shot from 29 ft,96,97
393,4,3:07.0,Defensive rebound by J. Wall,,96,97
394,4,3:01.0,Turnover by O. Porter (step out of bounds),,96,97
395,4,3:01.0,G. Temple enters the game for R. Sessions,,96,97
396,4,2:52.0,,Turnover by K. Walker (bad pass),96,97
397,4,2:52.0,,J. Lin enters the game for M. Kidd-Gilchrist,96,97
398,4,2:37.0,B. Beal makes 2-pt layup from 1 ft (assist by J. Wall),,98,97
399,4,2:19.0,,K. Walker makes 2-pt layup at rim,98,99
400,4,2:03.0,Turnover by B. Beal (lost ball; steal by C. Zeller),,98,99
401,4,1:45.0,,K. Walker misses 2-pt jump shot from 14 ft,98,99
402,4,1:44.0,,Offensive rebound by M. Williams,98,99
403,4,1:25.0,,J. Lin makes 2-pt layup from 1 ft,98,101
404,4,1:25.0,Washington full timeout,,98,101
405,4,1:25.0,,M. Kidd-Gilchrist enters the game for J. Lin,98,101
406,4,1:08.0,B. Beal makes 2-pt jump shot from 14 ft,,100,101
407,4,0:57.0,,K. Walker misses 3-pt jump shot from 26 ft,100,101
408,4,0:55.0,Defensive rebound by M. Gortat,,100,101
409,4,0:47.0,J. Wall misses 2-pt jump shot from 16 ft,,100,101
410,4,0:47.0,,Defensive rebound by N. Batum,100,101
411,4,0:36.0,,Charlotte full timeout,100,101
412,4,0:36.0,,J. Lin enters the game for M. Kidd-Gilchrist,100,101
413,4,0:29.0,,J. Lin makes 3-pt jump shot from 23 ft (assist by N. Batum),100,104
414,4,0:29.0,Washington full timeout,,100,104
415,4,0:29.0,,M. Kidd-Gilchrist enters the game for J. Lin,100,104
416,4,0:22.0,O. Porter misses 3-pt jump shot from 25 ft,,100,104
417,4,0:19.0,,Defensive rebound by N. Batum,100,104
418,4,0:11.0,,Personal take foul by B. Beal (drawn by M. Kidd-Gilchrist),100,104
419,4,0:11.0,,M. Kidd-Gilchrist makes free throw 1 of 2,100,105
420,4,0:11.0,,M. Kidd-Gilchrist misses free throw 2 of 2,100,105
421,4,0:11.0,Defensive rebound by M. Gortat,,100,105
422,4,0:11.0,Washington full timeout,,100,105
423,4,0:11.0,J. Dudley enters the game for O. Porter,,100,105
424,4,0:08.0,B. Beal makes 3-pt jump shot from 25 ft (assist by G. Temple),,103,105
425,4,0:07.0,,Personal take foul by G. Temple (drawn by M. Williams),103,105
426,4,0:07.0,,M. Williams makes free throw 1 of 2,103,106
427,4,0:07.0,,M. Williams misses free throw 2 of 2,103,106
428,4,0:04.0,Defensive rebound by M. Gortat,,103,106
429,4,0:03.0,Personal take foul by M. Kidd-Gilchrist (drawn by J. Wall),,103,106
430,4,0:03.0,J. Wall makes free throw 1 of 2,,104,106
431,4,0:03.0,D. Gooden enters the game for J. Dudley,,104,106
432,4,0:03.0,J. Wall misses free throw 2 of 2,,104,106
433,4,0:03.0,,Defensive rebound by Team,104,106
434,4,0:03.0,,Charlotte full timeout,104,106
435,4,0:03.0,,J. Lin enters the game for M. Kidd-Gilchrist,104,106
436,4,0:03.0,,S. Hawes enters the game for C. Zeller,104,106
437,4,0:03.0,K. Oubre enters the game for D. Gooden,,104,106
438,4,0:02.0,,Personal take foul by B. Beal (drawn by K. Walker),104,106
439,4,0:02.0,,K. Walker makes free throw 1 of 2,104,107
440,4,0:02.0,J. Dudley enters the game for K. Oubre,,104,107
441,4,0:02.0,,C. Zeller enters the game for J. Lin,104,107
442,4,0:02.0,,M. Kidd-Gilchrist enters the game for S. Hawes,104,107
443,4,0:02.0,,K. Walker makes free throw 2 of 2,104,108
444,4,0:00.0,B. Beal misses 3-pt jump shot from 33 ft,,104,108
445,4,0:00.0,Offensive rebound by Team,,104,108
