,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
170,2,4:29.0,K. Leonard makes 2-pt hook shot from 6 ft,,42,37
171,2,4:08.0,,B. McLemore misses 2-pt jump shot from 4 ft,42,37
172,2,4:08.0,Defensive rebound by T. Duncan,,42,37
173,2,4:07.0,Turnover by T. Duncan (bad pass; steal by R. Rondo),,42,37
174,2,4:02.0,,Turnover by M. Belinelli (lost ball; steal by K. Leonard),42,37
175,2,3:57.0,,Violation by R. Gay (def goaltending),42,37
176,2,3:57.0,T. Parker makes 2-pt layup from 1 ft (assist by K. Leonard),,44,37
177,2,3:57.0,,Sacramento full timeout,44,37
178,2,3:57.0,,W. Cauley-Stein enters the game for R. Gay,44,37
179,2,3:57.0,L. Aldridge enters the game for K. Leonard,,44,37
180,2,3:41.0,,Personal foul by T. Parker (drawn by D. Cousins),44,37
181,2,3:40.0,,Personal foul by D. Green (drawn by M. Belinelli),44,37
182,2,3:33.0,,Offensive foul by D. Cousins (drawn by T. Duncan),44,37
183,2,3:33.0,,Turnover by D. Cousins (offensive foul),44,37
184,2,3:18.0,Turnover by T. Parker (lost ball; steal by R. Rondo),,44,37
185,2,3:03.0,,Turnover by R. Rondo (bad pass; steal by R. Butler),44,37
186,2,2:58.0,T. Parker misses 2-pt jump shot from 9 ft,,44,37
187,2,2:51.0,,Defensive rebound by W. Cauley-Stein,44,37
188,2,2:49.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by R. Rondo),44,40
189,2,2:49.0,San Antonio full timeout,,44,40
190,2,2:49.0,,O. Casspi enters the game for M. Belinelli,44,40
191,2,2:49.0,K. Leonard enters the game for D. Green,,44,40
192,2,2:49.0,M. Ginóbili enters the game for T. Parker,,44,40
193,2,2:49.0,P. Mills enters the game for R. Butler,,44,40
194,2,2:37.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,44,40
195,2,2:35.0,,Defensive rebound by D. Cousins,44,40
196,2,2:21.0,,D. Cousins misses 3-pt jump shot from 24 ft,44,40
197,2,2:21.0,Defensive rebound by T. Duncan,,44,40
198,2,2:10.0,L. Aldridge misses 3-pt jump shot from 24 ft,,44,40
199,2,2:10.0,,Defensive rebound by R. Rondo,44,40
200,2,2:04.0,,R. Rondo misses 2-pt jump shot from 4 ft,44,40
201,2,2:03.0,Defensive rebound by K. Leonard,,44,40
202,2,1:57.0,M. Ginóbili makes 2-pt layup from 3 ft (assist by P. Mills),,46,40
203,2,1:37.0,,O. Casspi misses 2-pt layup from 3 ft,46,40
204,2,1:36.0,Defensive rebound by L. Aldridge,,46,40
205,2,1:13.0,L. Aldridge misses 3-pt jump shot from 24 ft,,46,40
206,2,1:12.0,,Defensive rebound by R. Rondo,46,40
207,2,1:04.0,,B. McLemore misses 3-pt jump shot from 23 ft,46,40
208,2,1:03.0,Defensive rebound by T. Duncan,,46,40
209,2,0:44.0,P. Mills makes 2-pt jump shot from 21 ft,,48,40
210,2,0:32.0,,B. McLemore makes 3-pt jump shot from 23 ft (assist by R. Rondo),48,43
211,2,0:13.0,Personal foul by D. Cousins (drawn by M. Ginóbili),,48,43
212,2,0:13.0,,Technical foul by D. Cousins,48,43
213,2,0:13.0,,K. Koufos enters the game for D. Cousins,48,43
214,2,0:13.0,K. Leonard makes technical free throw,,49,43
215,2,0:13.0,,M. Belinelli enters the game for W. Cauley-Stein,49,43
216,2,0:00.0,P. Mills misses 3-pt jump shot from 24 ft,,49,43
217,2,0:00.0,Offensive rebound by Team,,49,43
218,3,11:46.0,,R. Gay makes 2-pt jump shot from 18 ft,49,45
219,3,11:30.0,D. Green misses 3-pt jump shot from 25 ft,,49,45
220,3,11:29.0,,Defensive rebound by W. Cauley-Stein,49,45
221,3,11:14.0,,D. Cousins misses 2-pt jump shot from 21 ft,49,45
222,3,11:14.0,Defensive rebound by T. Duncan,,49,45
223,3,11:07.0,K. Leonard makes 2-pt layup from 2 ft,,51,45
224,3,11:07.0,Shooting foul by R. Gay (drawn by K. Leonard),,51,45
225,3,11:07.0,K. Leonard misses free throw 1 of 1,,51,45
226,3,11:06.0,Offensive rebound by T. Duncan,,51,45
227,3,10:57.0,Offensive foul by T. Duncan (drawn by D. Cousins),,51,45
228,3,10:57.0,Turnover by T. Duncan (offensive foul),,51,45
229,3,10:57.0,,K. Koufos enters the game for W. Cauley-Stein,51,45
230,3,10:42.0,,Shooting foul by L. Aldridge (drawn by D. Cousins),51,45
231,3,10:42.0,,D. Cousins makes free throw 1 of 2,51,46
232,3,10:42.0,,D. Cousins misses free throw 2 of 2,51,46
233,3,10:41.0,Defensive rebound by L. Aldridge,,51,46
234,3,10:26.0,Offensive foul by L. Aldridge (drawn by R. Gay),,51,46
235,3,10:26.0,Turnover by L. Aldridge (offensive foul),,51,46
236,3,10:14.0,,R. Gay misses 2-pt jump shot from 15 ft,51,46
237,3,10:13.0,,Offensive rebound by D. Cousins,51,46
238,3,10:13.0,,D. Cousins misses 2-pt layup from 2 ft,51,46
239,3,10:11.0,,Offensive rebound by R. Gay,51,46
240,3,10:11.0,,R. Gay makes 2-pt layup from 1 ft,51,48
241,3,9:49.0,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. Green),,53,48
242,3,9:29.0,,Shooting foul by L. Aldridge (drawn by B. McLemore),53,48
243,3,9:29.0,,B. McLemore makes free throw 1 of 2,53,49
244,3,9:29.0,,B. McLemore makes free throw 2 of 2,53,50
245,3,9:18.0,Turnover by D. Green (traveling),,53,50
246,3,9:03.0,,B. McLemore misses 3-pt jump shot from 23 ft,53,50
247,3,9:02.0,Defensive rebound by L. Aldridge,,53,50
248,3,8:53.0,K. Leonard misses 3-pt jump shot from 25 ft,,53,50
249,3,8:52.0,,Defensive rebound by D. Cousins,53,50
250,3,8:47.0,,Turnover by D. Cousins (traveling),53,50
251,3,8:29.0,T. Duncan misses 2-pt jump shot from 8 ft (block by K. Koufos),,53,50
252,3,8:27.0,Offensive rebound by T. Duncan,,53,50
253,3,8:25.0,K. Leonard makes 2-pt dunk at rim (assist by T. Duncan),,55,50
254,3,8:05.0,,D. Cousins makes 2-pt jump shot from 21 ft (assist by R. Rondo),55,52
255,3,7:49.0,T. Parker misses 2-pt jump shot from 19 ft,,55,52
256,3,7:48.0,,Defensive rebound by K. Koufos,55,52
257,3,7:40.0,,D. Cousins misses 3-pt jump shot from 24 ft,55,52
258,3,7:39.0,,Offensive rebound by B. McLemore,55,52
259,3,7:36.0,,Shooting foul by T. Duncan (drawn by D. Cousins),55,52
260,3,7:36.0,,D. Cousins makes free throw 1 of 2,55,53
261,3,7:36.0,,D. Cousins misses free throw 2 of 2,55,53
262,3,7:35.0,Defensive rebound by K. Leonard,,55,53
263,3,7:23.0,L. Aldridge misses 2-pt layup from 2 ft (block by K. Koufos),,55,53
264,3,7:22.0,,Defensive rebound by K. Koufos,55,53
265,3,7:22.0,,Personal foul by K. Leonard (drawn by R. Gay),55,53
266,3,7:07.0,,R. Gay makes 2-pt jump shot from 14 ft (assist by R. Rondo),55,55
267,3,6:51.0,Personal foul by R. Gay (drawn by D. Green),,55,55
268,3,6:36.0,T. Parker makes 3-pt jump shot from 25 ft,,58,55
269,3,6:22.0,,R. Rondo misses 2-pt jump shot from 20 ft,58,55
270,3,6:22.0,Defensive rebound by T. Duncan,,58,55
271,3,6:14.0,T. Duncan makes 2-pt layup from 2 ft (assist by L. Aldridge),,60,55
272,3,5:59.0,,K. Koufos misses 2-pt jump shot from 3 ft (block by L. Aldridge),60,55
273,3,5:58.0,Defensive rebound by T. Duncan,,60,55
274,3,5:54.0,T. Parker makes 2-pt layup from 2 ft (assist by D. Green),,62,55
275,3,5:53.0,,Sacramento full timeout,62,55
276,3,5:53.0,,M. Belinelli enters the game for B. McLemore,62,55
277,3,5:39.0,,R. Gay misses 2-pt jump shot from 8 ft,62,55
278,3,5:38.0,Defensive rebound by L. Aldridge,,62,55
279,3,5:22.0,L. Aldridge makes 2-pt jump shot from 18 ft (assist by T. Parker),,64,55
280,3,4:58.0,,Turnover by R. Gay (lost ball; steal by K. Leonard),64,55
281,3,4:54.0,K. Leonard makes 2-pt layup from 1 ft (assist by D. Green),,66,55
282,3,4:40.0,,M. Belinelli misses 2-pt jump shot from 21 ft,66,55
283,3,4:40.0,,Offensive rebound by D. Cousins,66,55
284,3,4:27.0,,D. Cousins makes 2-pt layup from 3 ft (assist by R. Rondo),66,57
285,3,4:11.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Duncan),,69,57
286,3,3:56.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Rondo),69,59
287,3,3:55.0,San Antonio full timeout,,69,59
288,3,3:55.0,,O. Casspi enters the game for R. Gay,69,59
289,3,3:55.0,P. Mills enters the game for T. Duncan,,69,59
290,3,3:55.0,M. Ginóbili enters the game for D. Green,,69,59
291,3,3:55.0,B. Diaw enters the game for T. Parker,,69,59
292,3,3:37.0,K. Leonard misses 2-pt jump shot from 12 ft,,69,59
293,3,3:36.0,,Defensive rebound by D. Cousins,69,59
294,3,3:15.0,,O. Casspi makes 3-pt jump shot from 22 ft (assist by D. Cousins),69,62
295,3,2:58.0,Turnover by B. Diaw (bad pass; steal by D. Cousins),,69,62
296,3,2:49.0,,Personal foul by K. Leonard (drawn by D. Cousins),69,62
297,3,2:49.0,,D. Cousins makes free throw 1 of 2,69,63
298,3,2:49.0,D. West enters the game for L. Aldridge,,69,63
299,3,2:49.0,R. Butler enters the game for K. Leonard,,69,63
300,3,2:49.0,,D. Cousins misses free throw 2 of 2,69,63
301,3,2:48.0,Defensive rebound by B. Diaw,,69,63
302,3,2:34.0,R. Butler misses 3-pt jump shot from 25 ft,,69,63
303,3,2:33.0,,Defensive rebound by D. Cousins,69,63
304,3,2:21.0,,Personal foul by D. West (drawn by D. Cousins),69,63
305,3,2:21.0,,D. Cousins makes free throw 1 of 2,69,64
306,3,2:21.0,,D. Cousins makes free throw 2 of 2,69,65
307,3,2:08.0,P. Mills misses 2-pt jump shot from 19 ft,,69,65
308,3,2:08.0,,Defensive rebound by Team,69,65
309,3,2:08.0,Loose ball foul by D. West (drawn by D. Cousins),,69,65
310,3,2:08.0,,D. Cousins makes free throw 1 of 2,69,66
311,3,2:08.0,,D. Cousins makes free throw 2 of 2,69,67
312,3,1:49.0,M. Ginóbili misses 2-pt jump shot from 4 ft (block by K. Koufos),,69,67
313,3,1:48.0,Offensive rebound by P. Mills,,69,67
314,3,1:42.0,R. Butler misses 3-pt jump shot from 25 ft,,69,67
315,3,1:41.0,Offensive rebound by M. Ginóbili,,69,67
316,3,1:38.0,B. Diaw makes 2-pt layup from 3 ft (assist by M. Ginóbili),,71,67
317,3,1:22.0,,D. Cousins misses 2-pt jump shot from 6 ft,71,67
318,3,1:21.0,Defensive rebound by D. West,,71,67
319,3,1:12.0,P. Mills misses 3-pt jump shot from 23 ft,,71,67
320,3,1:11.0,,Defensive rebound by K. Koufos,71,67
321,3,0:48.0,,Shooting foul by D. West (drawn by D. Cousins),71,67
322,3,0:48.0,,D. Cousins makes free throw 1 of 2,71,68
323,3,0:48.0,,D. Cousins makes free throw 2 of 2,71,69
324,3,0:36.0,Personal foul by R. Rondo (drawn by M. Ginóbili),,71,69
325,3,0:36.0,,W. Cauley-Stein enters the game for D. Cousins,71,69
326,3,0:29.0,P. Mills misses 3-pt jump shot from 25 ft,,71,69
327,3,0:28.0,,Defensive rebound by O. Casspi,71,69
328,3,0:10.0,,R. Rondo misses 2-pt jump shot from 5 ft,71,69
329,3,0:09.0,Defensive rebound by M. Ginóbili,,71,69
330,3,0:03.0,Personal foul by R. Rondo (drawn by M. Ginóbili),,71,69
331,3,0:03.0,M. Ginóbili misses free throw 1 of 2,,71,69
332,3,0:03.0,Offensive rebound by Team,,71,69
333,3,0:03.0,K. Anderson enters the game for B. Diaw,,71,69
334,3,0:03.0,D. Green enters the game for D. West,,71,69
335,3,0:03.0,M. Ginóbili makes free throw 2 of 2,,72,69
336,4,11:46.0,D. West makes 2-pt jump shot from 18 ft (assist by P. Mills),,74,69
337,4,11:24.0,,Turnover by K. Koufos (bad pass; steal by D. West),74,69
338,4,11:04.0,R. Butler makes 2-pt jump shot from 15 ft (assist by M. Ginóbili),,76,69
339,4,10:48.0,,R. Rondo misses 3-pt jump shot from 25 ft,76,69
340,4,10:47.0,Defensive rebound by R. Butler,,76,69
341,4,10:39.0,Turnover by P. Mills (bad pass; steal by O. Casspi),,76,69
342,4,10:37.0,,Personal foul by M. Ginóbili (drawn by R. Rondo),76,69
343,4,10:24.0,,O. Casspi makes 3-pt jump shot from 24 ft,76,72
344,4,10:05.0,Turnover by M. Ginóbili (lost ball; steal by K. Koufos),,76,72
345,4,9:56.0,,Turnover by R. Rondo (bad pass; steal by R. Butler),76,72
346,4,9:44.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,76,72
347,4,9:44.0,,Defensive rebound by O. Casspi,76,72
348,4,9:35.0,,R. Rondo misses 2-pt jump shot from 14 ft,76,72
349,4,9:35.0,Defensive rebound by D. West,,76,72
350,4,9:29.0,San Antonio full timeout,,76,72
351,4,9:29.0,,R. Gay enters the game for K. Koufos,76,72
352,4,9:29.0,K. Leonard enters the game for R. Butler,,76,72
353,4,9:21.0,M. Ginóbili makes 2-pt hook shot from 6 ft,,78,72
354,4,9:21.0,Shooting foul by R. Rondo (drawn by M. Ginóbili),,78,72
355,4,9:21.0,M. Ginóbili makes free throw 1 of 1,,79,72
356,4,9:07.0,,Turnover by R. Rondo (bad pass; steal by P. Mills),79,72
357,4,9:03.0,P. Mills makes 2-pt layup from 2 ft,,81,72
358,4,8:44.0,,R. Gay makes 2-pt jump shot from 10 ft,81,74
359,4,8:35.0,P. Mills makes 2-pt layup from 2 ft (assist by M. Ginóbili),,83,74
360,4,8:16.0,,O. Casspi makes 2-pt layup from 1 ft (assist by M. Belinelli),83,76
361,4,8:08.0,Turnover by D. West (bad pass; steal by O. Casspi),,83,76
362,4,8:00.0,,O. Casspi makes 2-pt layup from 2 ft (assist by M. Belinelli),83,78
363,4,7:40.0,P. Mills makes 3-pt jump shot from 24 ft (assist by B. Diaw),,86,78
364,4,7:24.0,,R. Gay misses 2-pt jump shot from 9 ft,86,78
365,4,7:23.0,Defensive rebound by M. Ginóbili,,86,78
366,4,7:18.0,Turnover by M. Ginóbili (bad pass),,86,78
367,4,7:18.0,,D. Cousins enters the game for W. Cauley-Stein,86,78
368,4,7:18.0,L. Aldridge enters the game for M. Ginóbili,,86,78
369,4,7:18.0,D. Green enters the game for D. West,,86,78
370,4,7:09.0,,Personal foul by L. Aldridge (drawn by D. Cousins),86,78
371,4,7:01.0,,D. Cousins misses 2-pt layup from 2 ft,86,78
372,4,7:00.0,Defensive rebound by L. Aldridge,,86,78
373,4,6:52.0,B. Diaw makes 2-pt layup from 1 ft (assist by P. Mills),,88,78
374,4,6:38.0,,R. Gay misses 2-pt jump shot from 5 ft,88,78
375,4,6:38.0,Defensive rebound by L. Aldridge,,88,78
376,4,6:32.0,K. Leonard makes 2-pt dunk at rim (assist by P. Mills),,90,78
377,4,6:31.0,,Sacramento full timeout,90,78
378,4,6:31.0,,K. Koufos enters the game for O. Casspi,90,78
379,4,6:29.0,,Turnover by M. Belinelli (lost ball),90,78
380,4,6:23.0,Turnover by L. Aldridge (traveling),,90,78
