,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,WASHINGTON_ACTION,SACRAMENTO_SCORE,WASHINGTON_SCORE
386,4,5:45.0,R. Gay misses 2-pt layup from 2 ft,,94,103
387,4,5:44.0,,Defensive rebound by J. Dudley,94,103
388,4,5:26.0,,M. Gortat misses 2-pt jump shot from 7 ft (block by D. Cousins),94,103
389,4,5:24.0,,Offensive rebound by M. Gortat,94,103
390,4,5:21.0,,R. Sessions makes 2-pt jump shot from 5 ft (assist by M. Gortat),94,105
391,4,5:05.0,R. Rondo misses 2-pt jump shot from 11 ft (block by M. Gortat),,94,105
392,4,5:03.0,,Defensive rebound by M. Gortat,94,105
393,4,4:47.0,,J. Wall misses 3-pt jump shot from 25 ft,94,105
394,4,4:46.0,Defensive rebound by D. Cousins,,94,105
395,4,4:23.0,D. Cousins misses 2-pt jump shot from 5 ft,,94,105
396,4,4:22.0,,Defensive rebound by J. Dudley,94,105
397,4,4:02.0,,G. Temple misses 3-pt jump shot from 26 ft,94,105
398,4,4:01.0,,Offensive rebound by M. Gortat,94,105
399,4,3:36.0,,G. Temple makes 2-pt dunk at rim,94,107
400,4,3:27.0,Turnover by R. Rondo (bad pass; steal by M. Gortat),,94,107
401,4,3:20.0,M. Belinelli enters the game for O. Casspi,,94,107
402,4,3:20.0,,Turnover by J. Wall (lost ball; steal by R. Gay),94,107
403,4,3:10.0,R. Gay misses 2-pt jump shot from 8 ft,,94,107
404,4,3:09.0,,Defensive rebound by M. Gortat,94,107
405,4,2:52.0,,J. Dudley misses 2-pt jump shot from 18 ft,94,107
406,4,2:50.0,Defensive rebound by D. Cousins,,94,107
407,4,2:43.0,M. Belinelli makes 2-pt layup from 1 ft (assist by R. Rondo),,96,107
408,4,2:29.0,,Turnover by J. Wall (bad pass),96,107
409,4,2:29.0,Official timeout,,96,107
410,4,2:15.0,M. Belinelli misses 3-pt jump shot from 25 ft,,96,107
411,4,2:14.0,,Defensive rebound by M. Gortat,96,107
412,4,1:54.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by J. Wall),96,110
413,4,1:45.0,Personal foul by G. Temple (drawn by M. Belinelli),,96,110
414,4,1:45.0,O. Casspi enters the game for R. Gay,,96,110
415,4,1:45.0,K. Koufos enters the game for D. Cousins,,96,110
416,4,1:45.0,S. Curry enters the game for R. Rondo,,96,110
417,4,1:45.0,B. McLemore enters the game for D. Collison,,96,110
418,4,1:34.0,O. Casspi misses 2-pt layup from 1 ft,,96,110
419,4,1:33.0,,Defensive rebound by M. Gortat,96,110
420,4,1:14.0,,M. Gortat misses 2-pt layup from 2 ft,96,110
421,4,1:13.0,Defensive rebound by K. Koufos,,96,110
422,4,1:13.0,Turnover by K. Koufos (traveling),,96,110
423,4,0:50.0,,J. Wall misses 2-pt jump shot from 18 ft,96,110
424,4,0:49.0,Defensive rebound by B. McLemore,,96,110
425,4,0:41.0,S. Curry misses 2-pt jump shot from 16 ft,,96,110
426,4,0:40.0,,Defensive rebound by G. Temple,96,110
427,4,0:39.0,,Washington full timeout,96,110
428,4,0:39.0,,K. Oubre enters the game for J. Wall,96,110
429,4,0:39.0,,D. Blair enters the game for J. Dudley,96,110
430,4,0:39.0,,K. Humphries enters the game for M. Gortat,96,110
431,4,0:22.0,,G. Temple makes 3-pt jump shot from 26 ft,96,113
432,4,0:13.0,S. Curry makes 2-pt jump shot from 3 ft,,98,113
433,4,0:13.0,Shooting foul by G. Temple (drawn by S. Curry),,98,113
434,4,0:13.0,S. Curry makes free throw 1 of 1,,99,113
