,QUARTER,TIME_REMAINING,ORLANDO_ACTION,WASHINGTON_ACTION,ORLANDO_SCORE,WASHINGTON_SCORE
390,4,5:54.0,,Defensive rebound by O. Porter,88,86
391,4,5:36.0,,M. Gortat misses 2-pt layup from 1 ft,88,86
392,4,5:35.0,Defensive rebound by A. Gordon,,88,86
393,4,5:30.0,T. Harris makes 2-pt jump shot from 5 ft (assist by A. Gordon),,90,86
394,4,5:19.0,,M. Gortat makes 2-pt layup at rim (assist by O. Porter),90,88
395,4,5:19.0,,Shooting foul by E. Payton (drawn by M. Gortat),90,88
396,4,5:19.0,,Washington full timeout,90,88
397,4,5:19.0,,M. Gortat makes free throw 1 of 1,90,89
398,4,4:57.0,E. Fournier misses 3-pt jump shot from 28 ft,,90,89
399,4,4:56.0,,Defensive rebound by M. Gortat,90,89
400,4,4:45.0,,K. Humphries makes 3-pt jump shot from 24 ft (assist by J. Wall),90,92
401,4,4:17.0,E. Payton misses 2-pt jump shot from 7 ft,,90,92
402,4,4:16.0,,Defensive rebound by J. Wall,90,92
403,4,4:10.0,,G. Temple misses 2-pt layup from 1 ft,90,92
404,4,4:09.0,,Offensive rebound by M. Gortat,90,92
405,4,4:09.0,,M. Gortat makes 2-pt layup at rim,90,94
406,4,3:55.0,Turnover by E. Payton (bad pass; steal by O. Porter),,90,94
407,4,3:54.0,,Turnover by O. Porter (step out of bounds),90,94
408,4,3:45.0,Personal foul by M. Gortat (drawn by N. Vučević),,90,94
409,4,3:45.0,N. Vučević misses free throw 1 of 2,,90,94
410,4,3:45.0,Offensive rebound by Team,,90,94
411,4,3:45.0,N. Vučević makes free throw 2 of 2,,91,94
412,4,3:23.0,,K. Humphries makes 3-pt jump shot from 24 ft (assist by J. Wall),91,97
413,4,3:08.0,T. Harris misses 2-pt layup from 2 ft (block by K. Humphries),,91,97
414,4,3:06.0,,Defensive rebound by J. Wall,91,97
415,4,3:01.0,,O. Porter misses 2-pt layup from 2 ft,91,97
416,4,2:59.0,Defensive rebound by N. Vučević,,91,97
417,4,2:51.0,E. Fournier makes 2-pt layup from 1 ft (assist by A. Gordon),,93,97
418,4,2:37.0,,Shooting foul by N. Vučević (drawn by G. Temple),93,97
419,4,2:37.0,Orlando full timeout,,93,97
420,4,2:37.0,,G. Temple makes free throw 1 of 2,93,98
421,4,2:37.0,,G. Temple makes free throw 2 of 2,93,99
422,4,2:18.0,Shooting foul by O. Porter (drawn by A. Gordon),,93,99
423,4,2:18.0,A. Gordon makes free throw 1 of 2,,94,99
424,4,2:18.0,A. Gordon misses free throw 2 of 2,,94,99
425,4,2:17.0,,Defensive rebound by O. Porter,94,99
426,4,1:58.0,,O. Porter misses 3-pt jump shot from 24 ft,94,99
427,4,1:57.0,,Offensive rebound by M. Gortat,94,99
428,4,1:43.0,,J. Wall makes 2-pt jump shot from 20 ft,94,101
429,4,1:37.0,Personal block foul by J. Wall (drawn by E. Payton),,94,101
430,4,1:37.0,E. Payton makes free throw 1 of 2,,95,101
431,4,1:37.0,E. Payton makes free throw 2 of 2,,96,101
432,4,1:25.0,,J. Wall misses 2-pt jump shot from 4 ft,96,101
433,4,1:25.0,Defensive rebound by Team,,96,101
434,4,1:25.0,Orlando full timeout,,96,101
435,4,1:20.0,E. Fournier makes 2-pt layup from 2 ft,,98,101
436,4,1:20.0,Shooting foul by M. Gortat (drawn by E. Fournier),,98,101
437,4,1:20.0,E. Fournier makes free throw 1 of 1,,99,101
438,4,1:02.0,,K. Humphries makes 3-pt jump shot from 26 ft (assist by G. Temple),99,104
439,4,0:57.0,Turnover by E. Payton (lost ball; steal by J. Wall),,99,104
440,4,0:56.0,,Clear path foul by N. Vučević,99,104
441,4,0:56.0,,J. Wall makes clear path free throw 1 of 2,99,105
442,4,0:56.0,,J. Wall misses clear path free throw 2 of 2,99,105
443,4,0:56.0,,Offensive rebound by Team,99,105
444,4,0:35.0,,J. Wall makes 2-pt layup at rim,99,107
445,4,0:35.0,Orlando full timeout,,99,107
446,4,0:35.0,S. Napier enters the game for E. Payton,,99,107
447,4,0:29.0,E. Fournier misses 2-pt jump shot from 21 ft,,99,107
448,4,0:28.0,,Defensive rebound by J. Wall,99,107
449,4,0:26.0,,Personal take foul by T. Harris (drawn by J. Wall),99,107
450,4,0:26.0,,J. Wall makes free throw 1 of 2,99,108
451,4,0:26.0,,J. Wall misses free throw 2 of 2,99,108
452,4,0:26.0,Defensive rebound by N. Vučević,,99,108
453,4,0:18.0,Turnover by S. Napier (bad pass; steal by O. Porter),,99,108
