,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MILWAUKEE_ACTION,ORLANDO_SCORE,MILWAUKEE_SCORE
370,4,5:28.0,,G. Monroe enters the game for M. Plumlee,102,100
371,4,5:15.0,V. Oladipo misses 2-pt layup from 2 ft,,102,100
372,4,5:14.0,,Defensive rebound by G. Antetokounmpo,102,100
373,4,4:48.0,,K. Middleton misses 3-pt jump shot from 24 ft,102,100
374,4,4:47.0,Defensive rebound by N. Vučević,,102,100
375,4,4:35.0,M. Hezonja makes 3-pt jump shot from 24 ft (assist by N. Vučević),,105,100
376,4,4:10.0,,T. Ennis misses 2-pt jump shot from 11 ft,105,100
377,4,4:06.0,,Offensive rebound by T. Ennis,105,100
378,4,3:53.0,,Turnover by G. Monroe (bad pass),105,100
379,4,3:32.0,M. Hezonja misses 3-pt jump shot from 26 ft,,105,100
380,4,3:31.0,,Defensive rebound by Team,105,100
381,4,3:24.0,,Personal foul by M. Hezonja,105,100
382,4,3:24.0,E. Fournier enters the game for M. Hezonja,,105,100
383,4,3:09.0,,Shooting foul by A. Gordon (drawn by G. Antetokounmpo),105,100
384,4,3:09.0,,G. Antetokounmpo makes free throw 1 of 2,105,101
385,4,3:09.0,,G. Antetokounmpo makes free throw 2 of 2,105,102
386,4,2:52.0,Personal foul by K. Middleton,,105,102
387,4,2:52.0,Official timeout,,105,102
388,4,2:39.0,N. Vučević makes 2-pt jump shot from 5 ft,,107,102
389,4,2:24.0,,Personal foul by E. Fournier,107,102
390,4,2:24.0,,J. Parker makes free throw 1 of 2,107,103
391,4,2:24.0,,J. Parker makes free throw 2 of 2,107,104
392,4,2:11.0,E. Payton misses 2-pt hook shot from 4 ft,,107,104
393,4,2:09.0,,Defensive rebound by G. Antetokounmpo,107,104
394,4,1:53.0,,G. Antetokounmpo misses 2-pt layup from 1 ft,107,104
395,4,1:52.0,,Offensive rebound by G. Monroe,107,104
396,4,1:52.0,,G. Monroe makes 2-pt layup from 2 ft,107,106
397,4,1:48.0,Personal foul by T. Ennis,,107,106
398,4,1:28.0,Turnover by N. Vučević (lost ball),,107,106
399,4,1:17.0,,T. Ennis makes 2-pt layup from 1 ft,107,108
400,4,1:01.0,Turnover by E. Payton (lost ball; steal by K. Middleton),,107,108
401,4,0:58.0,,Turnover by K. Middleton (bad pass),107,108
402,4,0:58.0,Orlando full timeout,,107,108
403,4,0:51.0,V. Oladipo misses 3-pt jump shot from 25 ft,,107,108
404,4,0:50.0,Offensive rebound by A. Gordon,,107,108
405,4,0:47.0,E. Payton makes 2-pt layup at rim (assist by N. Vučević),,109,108
406,4,0:38.0,,Personal foul by V. Oladipo,109,108
407,4,0:38.0,,T. Ennis misses free throw 1 of 2,109,108
408,4,0:38.0,,Offensive rebound by Team,109,108
409,4,0:38.0,,T. Ennis makes free throw 2 of 2,109,109
410,4,0:27.0,Personal foul by G. Monroe,,109,109
411,4,0:27.0,N. Vučević makes free throw 1 of 2,,110,109
412,4,0:27.0,N. Vučević misses free throw 2 of 2,,110,109
413,4,0:27.0,,Defensive rebound by G. Antetokounmpo,110,109
414,4,0:27.0,,Milwaukee full timeout,110,109
415,4,0:20.0,,G. Antetokounmpo misses 2-pt layup at rim,110,109
416,4,0:18.0,,Offensive rebound by G. Monroe,110,109
417,4,0:11.0,,J. Parker makes 2-pt hook shot from 1 ft,110,111
418,4,0:10.0,Orlando full timeout,,110,111
419,4,0:10.0,,M. Plumlee enters the game for G. Monroe,110,111
420,4,0:10.0,M. Hezonja enters the game for E. Payton,,110,111
421,4,0:05.0,,Offensive charge foul by E. Fournier (drawn by K. Middleton),110,111
422,4,0:05.0,Turnover by E. Fournier (offensive foul),,110,111
423,4,0:04.0,,Personal take foul by E. Fournier,110,111
424,4,0:04.0,,T. Ennis makes free throw 1 of 2,110,112
425,4,0:04.0,,T. Ennis makes free throw 2 of 2,110,113
426,4,0:04.0,Orlando full timeout,,110,113
427,4,0:03.0,E. Fournier misses 3-pt jump shot from 27 ft,,110,113
428,4,0:01.0,,Defensive rebound by J. Parker,110,113
