,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DETROIT_ACTION,WASHINGTON_SCORE,DETROIT_SCORE
388,4,1:06.0,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),,96,91
389,4,1:06.0,,Detroit full timeout,96,91
390,4,0:53.0,,R. Jackson misses 2-pt layup at rim,96,91
391,4,0:53.0,,Offensive rebound by E. İlyasova,96,91
392,4,0:52.0,,E. İlyasova makes 2-pt layup at rim,96,93
393,4,0:34.0,J. Wall misses 2-pt layup from 1 ft,,96,93
394,4,0:32.0,,Defensive rebound by M. Morris,96,93
395,4,0:26.0,,M. Morris misses 3-pt jump shot from 25 ft,96,93
396,4,0:25.0,Defensive rebound by G. Temple,,96,93
397,4,0:20.0,Personal foul by R. Jackson (drawn by J. Wall),,96,93
398,4,0:19.0,Personal foul by K. Caldwell-Pope (drawn by B. Beal),,96,93
399,4,0:19.0,B. Beal makes free throw 1 of 2,,97,93
400,4,0:19.0,B. Beal misses free throw 2 of 2,,97,93
401,4,0:19.0,,Defensive rebound by E. İlyasova,97,93
402,4,0:09.0,,Shooting foul by M. Gortat (drawn by R. Jackson),97,93
403,4,0:09.0,,R. Jackson makes free throw 1 of 2,97,94
404,4,0:09.0,K. Humphries enters the game for G. Temple,,97,94
405,4,0:09.0,,R. Jackson makes free throw 2 of 2,97,95
406,4,0:09.0,Washington full timeout,,97,95
407,4,0:09.0,,S. Johnson enters the game for E. İlyasova,97,95
408,4,0:09.0,G. Neal enters the game for K. Humphries,,97,95
409,4,0:09.0,Turnover by Team (5 sec inbounds),,97,95
410,4,0:09.0,,Detroit full timeout,97,95
411,4,0:09.0,G. Temple enters the game for G. Neal,,97,95
412,4,0:09.0,,E. İlyasova enters the game for S. Johnson,97,95
413,4,0:01.0,,M. Morris misses 3-pt jump shot from 26 ft,97,95
414,4,0:00.0,,Offensive rebound by Team,97,95
