,QUARTER,TIME_REMAINING,BOSTON_ACTION,DETROIT_ACTION,BOSTON_SCORE,DETROIT_SCORE
388,4,8:16.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),85,97
389,4,7:53.0,A. Johnson misses 2-pt layup at rim (block by A. Tolliver),,85,97
390,4,7:52.0,,Defensive rebound by A. Tolliver,85,97
391,4,7:50.0,,Shooting foul by J. Sullinger (drawn by K. Caldwell-Pope),85,97
392,4,7:50.0,,K. Caldwell-Pope makes free throw 1 of 2,85,98
393,4,7:50.0,,K. Caldwell-Pope makes free throw 2 of 2,85,99
394,4,7:36.0,J. Sullinger makes 3-pt jump shot from 27 ft (assist by I. Thomas),,88,99
395,4,7:16.0,,A. Drummond misses 2-pt dunk at rim,88,99
396,4,7:14.0,Defensive rebound by J. Crowder,,88,99
397,4,7:06.0,I. Thomas misses 3-pt jump shot from 25 ft,,88,99
398,4,7:05.0,Offensive rebound by J. Sullinger,,88,99
399,4,6:59.0,J. Sullinger makes 2-pt dunk at rim,,90,99
400,4,6:39.0,,S. Blake misses 3-pt jump shot from 24 ft,90,99
401,4,6:39.0,Defensive rebound by J. Crowder,,90,99
402,4,6:27.0,Boston full timeout,,90,99
403,4,6:27.0,,R. Jackson enters the game for S. Blake,90,99
404,4,6:27.0,,M. Morris enters the game for S. Johnson,90,99
405,4,6:17.0,J. Crowder misses 2-pt jump shot from 7 ft,,90,99
406,4,6:16.0,,Defensive rebound by A. Drummond,90,99
407,4,6:00.0,,K. Caldwell-Pope makes 2-pt layup at rim,90,101
408,4,5:50.0,I. Thomas misses 2-pt jump shot from 7 ft,,90,101
409,4,5:50.0,Offensive rebound by Team,,90,101
410,4,5:50.0,,Loose ball foul by A. Tolliver (drawn by J. Sullinger),90,101
411,4,5:50.0,Official timeout,,90,101
412,4,5:50.0,,E. İlyasova enters the game for A. Tolliver,90,101
413,4,5:50.0,J. Jerebko enters the game for A. Johnson,,90,101
414,4,5:38.0,I. Thomas makes 2-pt jump shot from 5 ft,,92,101
415,4,5:14.0,,Turnover by Team (shot clock),92,101
416,4,4:59.0,J. Sullinger makes 2-pt layup at rim,,94,101
417,4,4:45.0,,R. Jackson misses 2-pt jump shot from 7 ft,94,101
418,4,4:45.0,,Offensive rebound by A. Drummond,94,101
419,4,4:43.0,,Turnover by A. Drummond (lost ball; steal by J. Crowder),94,101
420,4,4:27.0,J. Jerebko makes 3-pt jump shot from 26 ft (assist by I. Thomas),,97,101
421,4,4:10.0,,Shooting foul by J. Sullinger (drawn by R. Jackson),97,101
422,4,4:10.0,,R. Jackson makes free throw 1 of 2,97,102
423,4,4:10.0,,R. Jackson makes free throw 2 of 2,97,103
424,4,4:01.0,Personal foul by K. Caldwell-Pope (drawn by I. Thomas),,97,103
425,4,4:01.0,I. Thomas makes free throw 1 of 2,,98,103
426,4,4:01.0,I. Thomas makes free throw 2 of 2,,99,103
427,4,3:33.0,,R. Jackson makes 3-pt jump shot from 25 ft,99,106
428,4,3:22.0,J. Jerebko makes 3-pt jump shot from 26 ft (assist by I. Thomas),,102,106
429,4,3:01.0,,E. İlyasova misses 3-pt jump shot from 24 ft,102,106
430,4,3:01.0,,Offensive rebound by R. Jackson,102,106
431,4,2:54.0,,Shooting foul by I. Thomas (drawn by R. Jackson),102,106
432,4,2:54.0,,Detroit full timeout,102,106
433,4,2:54.0,,R. Jackson makes free throw 1 of 3,102,107
434,4,2:54.0,,R. Jackson makes free throw 2 of 3,102,108
435,4,2:54.0,,R. Jackson makes free throw 3 of 3,102,109
436,4,2:42.0,J. Jerebko makes 3-pt jump shot from 24 ft (assist by I. Thomas),,105,109
437,4,2:36.0,,Personal take foul by I. Thomas (drawn by A. Drummond),105,109
438,4,2:36.0,,A. Baynes enters the game for A. Drummond,105,109
439,4,2:24.0,,R. Jackson makes 2-pt jump shot from 9 ft,105,111
440,4,2:24.0,,Shooting foul by J. Jerebko (drawn by R. Jackson),105,111
441,4,2:24.0,,R. Jackson makes free throw 1 of 1,105,112
442,4,2:10.0,J. Sullinger misses 3-pt jump shot from 27 ft,,105,112
443,4,2:10.0,Offensive rebound by Team,,105,112
444,4,2:10.0,,Loose ball foul by R. Jackson (drawn by I. Thomas),105,112
445,4,2:10.0,I. Thomas makes free throw 1 of 2,,106,112
446,4,2:10.0,E. Turner enters the game for J. Sullinger,,106,112
447,4,2:10.0,,S. Johnson enters the game for E. İlyasova,106,112
448,4,2:10.0,,Violation by Team (delay of game),106,112
449,4,2:10.0,I. Thomas makes technical free throw,,107,112
450,4,2:10.0,I. Thomas makes free throw 2 of 2,,108,112
451,4,1:56.0,,R. Jackson makes 2-pt jump shot from 6 ft,108,114
452,4,1:42.0,J. Jerebko misses 3-pt jump shot from 25 ft,,108,114
453,4,1:41.0,,Defensive rebound by S. Johnson,108,114
454,4,1:23.0,,A. Baynes misses 2-pt layup at rim,108,114
455,4,1:22.0,Defensive rebound by J. Jerebko,,108,114
456,4,1:13.0,E. Turner makes 2-pt jump shot from 6 ft,,110,114
457,4,0:58.0,,Turnover by R. Jackson (bad pass; steal by J. Crowder),110,114
458,4,0:49.0,J. Crowder misses 2-pt layup at rim,,110,114
459,4,0:48.0,,Defensive rebound by A. Baynes,110,114
460,4,0:27.0,,M. Morris misses 2-pt jump shot from 10 ft,110,114
461,4,0:27.0,Defensive rebound by J. Crowder,,110,114
462,4,0:27.0,Boston full timeout,,110,114
463,4,0:27.0,,A. Tolliver enters the game for A. Baynes,110,114
464,4,0:19.0,E. Turner makes 2-pt jump shot from 4 ft,,112,114
465,4,0:19.0,Shooting foul by M. Morris (drawn by E. Turner),,112,114
466,4,0:19.0,,A. Baynes enters the game for A. Tolliver,112,114
467,4,0:19.0,E. Turner makes free throw 1 of 1,,113,114
468,4,0:19.0,,Personal foul by I. Thomas (drawn by K. Caldwell-Pope),113,114
469,4,0:19.0,,K. Caldwell-Pope makes free throw 1 of 2,113,115
470,4,0:19.0,A. Johnson enters the game for E. Turner,,113,115
471,4,0:19.0,J. Sullinger enters the game for J. Jerebko,,113,115
472,4,0:19.0,,K. Caldwell-Pope makes free throw 2 of 2,113,116
473,4,0:19.0,Boston full timeout,,113,116
474,4,0:19.0,,A. Tolliver enters the game for A. Baynes,113,116
475,4,0:19.0,J. Jerebko enters the game for A. Johnson,,113,116
476,4,0:19.0,E. Turner enters the game for J. Sullinger,,113,116
477,4,0:11.0,J. Jerebko misses 2-pt layup at rim,,113,116
478,4,0:11.0,,Defensive rebound by M. Morris,113,116
479,4,0:09.0,,Personal foul by J. Crowder (drawn by K. Caldwell-Pope),113,116
480,4,0:09.0,,K. Caldwell-Pope makes free throw 1 of 2,113,117
481,4,0:09.0,,K. Caldwell-Pope makes free throw 2 of 2,113,118
482,4,0:03.0,I. Thomas makes 3-pt jump shot from 22 ft,,116,118
483,4,0:02.0,,Detroit full timeout,116,118
484,4,0:02.0,,E. İlyasova enters the game for A. Tolliver,116,118
485,4,0:02.0,,Personal foul by J. Crowder (drawn by R. Jackson),116,118
486,4,0:02.0,J. Sullinger enters the game for J. Crowder,,116,118
487,4,0:02.0,,R. Jackson makes free throw 1 of 2,116,119
488,4,0:02.0,K. Olynyk enters the game for E. Turner,,116,119
489,4,0:02.0,,R. Jackson misses free throw 2 of 2,116,119
490,4,0:01.0,Defensive rebound by J. Sullinger,,116,119
491,4,0:00.0,J. Sullinger misses 3-pt jump shot from 57 ft,,116,119
492,4,0:00.0,Offensive rebound by Team,,116,119
