,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
381,4,5:11.0,C. Copeland misses 2-pt jump shot from 15 ft,,74,101
382,4,5:10.0,,Defensive rebound by O. Porter,74,101
383,4,4:55.0,,J. Wall makes 3-pt jump shot from 27 ft,74,104
384,4,4:34.0,Personal foul by G. Neal (drawn by T. Ennis),,74,104
385,4,4:34.0,T. Ennis misses free throw 1 of 2,,74,104
386,4,4:34.0,Offensive rebound by Team,,74,104
387,4,4:34.0,,K. Oubre enters the game for O. Porter,74,104
388,4,4:34.0,,D. Blair enters the game for J. Wall,74,104
389,4,4:34.0,,D. Gooden enters the game for N. Hilário,74,104
390,4,4:34.0,,R. Sessions enters the game for J. Dudley,74,104
391,4,4:34.0,T. Ennis makes free throw 2 of 2,,75,104
392,4,4:18.0,,G. Neal makes 3-pt jump shot from 25 ft (assist by D. Blair),75,107
393,4,4:00.0,R. Vaughn misses 2-pt jump shot from 17 ft,,75,107
394,4,3:59.0,,Defensive rebound by K. Oubre,75,107
395,4,3:50.0,,K. Oubre misses 2-pt jump shot from 4 ft,75,107
396,4,3:49.0,Defensive rebound by J. O'Bryant,,75,107
397,4,3:35.0,Shooting foul by K. Oubre (drawn by R. Vaughn),,75,107
398,4,3:35.0,R. Vaughn makes free throw 1 of 2,,76,107
399,4,3:35.0,R. Vaughn makes free throw 2 of 2,,77,107
400,4,3:10.0,,D. Blair misses 2-pt jump shot from 21 ft,77,107
401,4,3:09.0,Defensive rebound by T. Ennis,,77,107
402,4,2:56.0,M. Plumlee misses 2-pt jump shot from 14 ft,,77,107
403,4,2:54.0,,Defensive rebound by K. Oubre,77,107
404,4,2:43.0,,Shooting foul by C. Copeland (drawn by K. Oubre),77,107
405,4,2:43.0,,Washington full timeout,77,107
406,4,2:43.0,,K. Oubre makes free throw 1 of 2,77,108
407,4,2:43.0,,K. Oubre makes free throw 2 of 2,77,109
408,4,2:35.0,Personal foul by R. Sessions (drawn by T. Ennis),,77,109
409,4,2:35.0,T. Ennis makes free throw 1 of 2,,78,109
410,4,2:35.0,T. Ennis makes free throw 2 of 2,,79,109
411,4,2:16.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Blair),79,112
412,4,1:59.0,Offensive foul by R. Vaughn (drawn by D. Blair),,79,112
413,4,1:59.0,Turnover by R. Vaughn (offensive foul),,79,112
414,4,1:46.0,,Turnover by K. Oubre (lost ball; steal by C. Copeland),79,112
415,4,1:37.0,T. Ennis misses 2-pt jump shot from 3 ft,,79,112
416,4,1:36.0,,Defensive rebound by K. Oubre,79,112
417,4,1:34.0,,Shooting foul by C. Copeland (drawn by K. Oubre),79,112
418,4,1:34.0,,K. Oubre misses free throw 1 of 2,79,112
419,4,1:34.0,,Offensive rebound by Team,79,112
420,4,1:34.0,,K. Oubre misses free throw 2 of 2,79,112
421,4,1:32.0,Defensive rebound by J. O'Bryant,,79,112
422,4,1:19.0,C. Copeland makes 2-pt jump shot from 4 ft,,81,112
423,4,1:15.0,,Shooting foul by R. Vaughn (drawn by D. Blair),81,112
424,4,1:15.0,,D. Blair makes free throw 1 of 2,81,113
425,4,1:15.0,,D. Blair misses free throw 2 of 2,81,113
426,4,1:13.0,Defensive rebound by T. Ennis,,81,113
427,4,1:02.0,Turnover by T. Ennis (bad pass; steal by R. Sessions),,81,113
428,4,0:58.0,,K. Oubre makes 2-pt layup from 2 ft (assist by D. Blair),81,115
429,4,0:46.0,R. Vaughn makes 3-pt jump shot from 23 ft (assist by T. Ennis),,84,115
430,4,0:31.0,,Turnover by D. Gooden (traveling),84,115
431,4,0:20.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by T. Ennis),,86,115
