,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA CLIPPERS_ACTION,MEMPHIS_SCORE,LA CLIPPERS_SCORE
390,4,2:32.0,,C. Wilcox makes 2-pt jump shot from 17 ft (assist by J. Green),82,103
391,4,2:10.0,Personal foul by J. Ayres,,82,103
392,4,2:05.0,Shooting foul by J. Ayres (drawn by J. Martin),,82,103
393,4,2:05.0,J. Martin makes free throw 1 of 2,,83,103
394,4,2:05.0,J. Martin makes free throw 2 of 2,,84,103
395,4,1:50.0,,C. Wilcox makes 2-pt layup from 2 ft (assist by J. Ayres),84,105
396,4,1:28.0,L. Stephenson misses 2-pt layup from 2 ft,,84,105
397,4,1:27.0,,Defensive rebound by C. Wilcox,84,105
398,4,1:11.0,,P. Pierce makes 3-pt jump shot from 25 ft (assist by P. Prigioni),84,108
399,4,0:51.0,P. Hairston misses 2-pt jump shot from 21 ft,,84,108
400,4,0:48.0,,Defensive rebound by J. Ayres,84,108
401,4,0:35.0,,J. Green makes 2-pt layup from 2 ft (assist by P. Prigioni),84,110
402,4,0:12.0,L. Stephenson misses 2-pt jump shot from 17 ft,,84,110
403,4,0:09.0,,Defensive rebound by P. Pierce,84,110
