,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CLEVELAND_ACTION,WASHINGTON_SCORE,CLEVELAND_SCORE
393,4,3:09.0,K. Oubre misses clear path free throw 2 of 2,,75,101
394,4,3:09.0,Offensive rebound by Team,,75,101
395,4,2:58.0,J. Eddie misses 2-pt jump shot from 4 ft,,75,101
396,4,2:56.0,Offensive rebound by K. Oubre,,75,101
397,4,2:56.0,Turnover by K. Oubre (traveling),,75,101
398,4,2:37.0,,J. McRae makes 2-pt layup from 1 ft,75,103
399,4,2:21.0,J. Hickson makes 2-pt jump shot from 5 ft (assist by R. Sessions),,77,103
400,4,2:04.0,,C. Frye misses 3-pt jump shot from 22 ft,77,103
401,4,2:03.0,,Offensive rebound by S. Kaun,77,103
402,4,2:03.0,,S. Kaun makes 2-pt layup from 2 ft,77,105
403,4,2:03.0,,Shooting foul by K. Oubre (drawn by S. Kaun),77,105
404,4,2:03.0,,S. Kaun misses free throw 1 of 1,77,105
405,4,2:01.0,Defensive rebound by D. Gooden,,77,105
406,4,1:41.0,Shooting foul by J. McRae (drawn by R. Sessions),,77,105
407,4,1:41.0,R. Sessions makes free throw 1 of 2,,78,105
408,4,1:41.0,R. Sessions makes free throw 2 of 2,,79,105
409,4,1:21.0,,J. McRae makes 3-pt jump shot from 24 ft (assist by R. Jefferson),79,108
410,4,1:10.0,D. Gooden misses 2-pt jump shot from 1 ft,,79,108
411,4,1:10.0,Offensive rebound by J. Hickson,,79,108
412,4,1:10.0,J. Hickson makes 2-pt layup from 1 ft,,81,108
413,4,1:10.0,Shooting foul by S. Kaun (drawn by J. Hickson),,81,108
414,4,1:10.0,J. Hickson misses free throw 1 of 1,,81,108
415,4,1:09.0,Offensive rebound by D. Gooden,,81,108
416,4,1:09.0,D. Gooden misses 2-pt layup from 1 ft,,81,108
417,4,1:07.0,,Defensive rebound by C. Frye,81,108
418,4,0:58.0,,J. McRae misses 2-pt jump shot from 14 ft,81,108
419,4,0:56.0,Defensive rebound by K. Oubre,,81,108
420,4,0:45.0,K. Oubre makes 2-pt jump shot from 13 ft,,83,108
421,4,0:35.0,,Personal foul by K. Oubre (drawn by R. Jefferson),83,108
422,4,0:35.0,,R. Jefferson misses free throw 1 of 2,83,108
423,4,0:35.0,,Offensive rebound by Team,83,108
424,4,0:35.0,,R. Jefferson misses free throw 2 of 2,83,108
425,4,0:34.0,Defensive rebound by J. Hickson,,83,108
426,4,0:17.0,D. Gooden misses 2-pt jump shot from 17 ft (block by S. Kaun),,83,108
427,4,0:15.0,,Defensive rebound by S. Kaun,83,108
