,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
393,4,8:08.0,Defensive rebound by L. Galloway,,94,75
394,4,7:57.0,K. O'Quinn misses 2-pt layup from 1 ft,,94,75
395,4,7:54.0,,Defensive rebound by I. Smith,94,75
396,4,7:48.0,,I. Smith misses 2-pt jump shot from 16 ft,94,75
397,4,7:46.0,,Offensive rebound by J. Grant,94,75
398,4,7:44.0,,J. Grant makes 2-pt layup from 2 ft,94,77
399,4,7:24.0,K. O'Quinn misses 2-pt jump shot from 15 ft,,94,77
400,4,7:23.0,,Defensive rebound by N. Stauskas,94,77
401,4,7:17.0,,Shooting foul by L. Galloway (drawn by N. Noel),94,77
402,4,7:17.0,,N. Noel makes free throw 1 of 2,94,78
403,4,7:17.0,,N. Noel misses free throw 2 of 2,94,78
404,4,7:15.0,Defensive rebound by K. O'Quinn,,94,78
405,4,6:59.0,A. Afflalo misses 2-pt jump shot from 15 ft,,94,78
406,4,6:58.0,,Defensive rebound by N. Noel,94,78
407,4,6:45.0,,Shooting foul by L. Galloway (drawn by J. Grant),94,78
408,4,6:45.0,,J. Grant makes free throw 1 of 2,94,79
409,4,6:45.0,,J. Grant misses free throw 2 of 2,94,79
410,4,6:44.0,,Offensive rebound by J. Grant,94,79
411,4,6:40.0,,R. Covington misses 3-pt jump shot from 24 ft,94,79
412,4,6:38.0,,Offensive rebound by Team,94,79
413,4,6:27.0,,N. Stauskas misses 3-pt jump shot from 23 ft,94,79
414,4,6:24.0,Defensive rebound by L. Galloway,,94,79
415,4,6:20.0,Turnover by K. O'Quinn (bad pass),,94,79
416,4,6:07.0,,R. Covington misses 2-pt layup from 1 ft,94,79
417,4,6:05.0,Defensive rebound by S. Vujačić,,94,79
418,4,5:58.0,K. O'Quinn misses 2-pt layup from 2 ft,,94,79
419,4,5:56.0,Offensive rebound by K. O'Quinn,,94,79
420,4,5:56.0,Shooting foul by N. Noel (drawn by K. O'Quinn),,94,79
421,4,5:56.0,Official timeout,,94,79
422,4,5:56.0,J. Grant enters the game for S. Vujačić,,94,79
423,4,5:56.0,K. O'Quinn makes free throw 1 of 2,,95,79
424,4,5:56.0,K. O'Quinn makes free throw 2 of 2,,96,79
425,4,5:41.0,,I. Smith makes 3-pt jump shot from 26 ft,96,82
426,4,5:41.0,,Away from play foul by C. Early,96,82
427,4,5:41.0,,N. Noel makes free throw 1 of 1,96,83
428,4,5:24.0,L. Galloway misses 2-pt jump shot from 5 ft (block by J. Grant),,96,83
429,4,5:22.0,,Defensive rebound by R. Covington,96,83
430,4,5:21.0,,Shooting foul by C. Early (drawn by R. Covington),96,83
431,4,5:21.0,S. Vujačić enters the game for C. Early,,96,83
432,4,5:21.0,,R. Covington makes free throw 1 of 2,96,84
433,4,5:21.0,,R. Covington makes free throw 2 of 2,96,85
434,4,5:02.0,S. Vujačić makes 2-pt jump shot from 20 ft (assist by A. Afflalo),,98,85
435,4,4:46.0,,Turnover by J. Grant (bad pass; steal by J. Grant),98,85
436,4,4:35.0,,H. Thompson enters the game for J. Grant,98,85
437,4,4:25.0,J. Grant misses 2-pt jump shot from 14 ft,,98,85
438,4,4:23.0,Offensive rebound by K. O'Quinn,,98,85
439,4,4:22.0,K. O'Quinn misses 2-pt layup from 3 ft,,98,85
440,4,4:21.0,,Defensive rebound by R. Covington,98,85
441,4,4:14.0,,N. Stauskas makes 3-pt jump shot from 24 ft (assist by I. Smith),98,88
442,4,3:50.0,K. O'Quinn makes 2-pt jump shot from 4 ft,,100,88
443,4,3:44.0,,Shooting foul by K. O'Quinn (drawn by N. Stauskas),100,88
444,4,3:44.0,,N. Stauskas makes free throw 1 of 2,100,89
445,4,3:44.0,R. Lopez enters the game for K. O'Quinn,,100,89
446,4,3:44.0,,N. Stauskas makes free throw 2 of 2,100,90
447,4,3:33.0,L. Galloway misses 2-pt layup from 2 ft,,100,90
448,4,3:31.0,,Defensive rebound by H. Thompson,100,90
449,4,3:26.0,,R. Covington misses 3-pt jump shot from 24 ft,100,90
450,4,3:21.0,Defensive rebound by S. Vujačić,,100,90
451,4,3:06.0,R. Lopez makes 2-pt jump shot from 6 ft (assist by S. Vujačić),,102,90
452,4,2:53.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Smith),102,93
453,4,2:31.0,Turnover by J. Grant (lost ball; steal by N. Noel),,102,93
454,4,2:25.0,,N. Stauskas misses 2-pt layup from 2 ft,102,93
455,4,2:25.0,,Offensive rebound by N. Stauskas,102,93
456,4,2:25.0,,Shooting foul by J. Grant (drawn by N. Stauskas),102,93
457,4,2:25.0,New York full timeout,,102,93
458,4,2:25.0,,N. Stauskas makes free throw 1 of 2,102,94
459,4,2:25.0,,N. Stauskas makes free throw 2 of 2,102,95
460,4,2:05.0,L. Galloway misses 2-pt layup from 1 ft,,102,95
461,4,2:04.0,,Defensive rebound by N. Noel,102,95
462,4,1:56.0,,H. Thompson makes 2-pt jump shot from 18 ft (assist by N. Stauskas),102,97
463,4,1:39.0,Personal foul by H. Thompson,,102,97
464,4,1:24.0,Turnover by Team (shot clock),,102,97
465,4,1:24.0,,Philadelphia full timeout,102,97
466,4,1:09.0,,R. Covington makes 2-pt layup from 2 ft,102,99
467,4,1:09.0,,Shooting foul by R. Lopez (drawn by R. Covington),102,99
468,4,1:09.0,,J. Grant enters the game for H. Thompson,102,99
469,4,1:09.0,,R. Covington makes free throw 1 of 1,102,100
470,4,0:57.0,J. Grant makes 2-pt jump shot from 14 ft,,104,100
471,4,0:57.0,,Philadelphia full timeout,104,100
472,4,0:57.0,,H. Thompson enters the game for J. Grant,104,100
473,4,0:45.0,,N. Noel makes 2-pt dunk at rim (assist by R. Covington),104,102
474,4,0:34.0,Shooting foul by N. Stauskas (drawn by J. Grant),,104,102
475,4,0:34.0,J. Grant makes free throw 1 of 2,,105,102
476,4,0:34.0,J. Grant misses free throw 2 of 2,,105,102
477,4,0:33.0,Offensive rebound by R. Lopez,,105,102
478,4,0:32.0,Personal foul by I. Smith,,105,102
479,4,0:32.0,R. Lopez makes free throw 1 of 2,,106,102
480,4,0:32.0,R. Lopez makes free throw 2 of 2,,107,102
481,4,0:23.0,,R. Covington misses 3-pt jump shot from 25 ft,107,102
482,4,0:22.0,Defensive rebound by J. Grant,,107,102
483,4,0:20.0,Personal foul by N. Noel,,107,102
484,4,0:20.0,J. Grant misses free throw 1 of 2,,107,102
485,4,0:20.0,Offensive rebound by Team,,107,102
486,4,0:20.0,J. Grant misses free throw 2 of 2,,107,102
487,4,0:20.0,,Defensive rebound by I. Smith,107,102
488,4,0:14.0,,H. Thompson misses 3-pt jump shot from 25 ft,107,102
489,4,0:12.0,Defensive rebound by R. Lopez,,107,102
490,4,0:12.0,Personal foul by R. Covington,,107,102
491,4,0:12.0,R. Lopez makes free throw 1 of 2,,108,102
492,4,0:12.0,R. Lopez makes free throw 2 of 2,,109,102
493,4,0:12.0,,Philadelphia full timeout,109,102
494,4,0:08.0,,H. Thompson misses 2-pt jump shot from 19 ft,109,102
495,4,0:06.0,Defensive rebound by Team,,109,102
