,QUARTER,TIME_REMAINING,TORONTO_ACTION,DETROIT_ACTION,TORONTO_SCORE,DETROIT_SCORE
382,4,1:45.0,D. DeRozan makes free throw 2 of 2,,103,82
383,4,1:43.0,B. Caboclo enters the game for D. DeRozan,,103,82
384,4,1:43.0,,Personal foul by L. Nogueira (drawn by A. Baynes),103,82
385,4,1:27.0,,D. Hilliard misses 3-pt jump shot from 26 ft,103,82
386,4,1:26.0,Defensive rebound by D. Wright,,103,82
387,4,1:10.0,D. Wright misses 2-pt jump shot from 6 ft,,103,82
388,4,1:09.0,Offensive rebound by L. Nogueira,,103,82
389,4,1:07.0,L. Nogueira misses 2-pt layup at rim,,103,82
390,4,1:06.0,,Defensive rebound by S. Johnson,103,82
391,4,1:04.0,,Personal foul by N. Powell (drawn by A. Baynes),103,82
392,4,1:04.0,,A. Baynes makes free throw 1 of 2,103,83
393,4,1:04.0,,A. Baynes makes free throw 2 of 2,103,84
394,4,0:49.0,B. Caboclo misses 2-pt jump shot from 5 ft (block by A. Baynes),,103,84
395,4,0:48.0,,Defensive rebound by A. Baynes,103,84
396,4,0:40.0,,D. Hilliard makes 2-pt layup at rim (assist by S. Johnson),103,86
397,4,0:32.0,Turnover by N. Powell (lost ball; steal by B. Jennings),,103,86
398,4,0:23.0,,S. Johnson makes 3-pt jump shot from 25 ft (assist by D. Hilliard),103,89
