,QUARTER,TIME_REMAINING,INDIANA_ACTION,ATLANTA_ACTION,INDIANA_SCORE,ATLANTA_SCORE
393,4,3:23.0,L. Allen enters the game for M. Turner,,87,91
394,4,3:06.0,M. Ellis misses 3-pt jump shot from 22 ft,,87,91
395,4,3:04.0,Offensive rebound by J. Hill,,87,91
396,4,3:02.0,Turnover by J. Hill (bad pass),,87,91
397,4,3:02.0,,K. Korver enters the game for T. Sefolosha,87,91
398,4,2:37.0,,P. Millsap makes 2-pt layup at rim (assist by K. Bazemore),87,93
399,4,2:17.0,P. George misses 2-pt layup from 1 ft (block by P. Millsap),,87,93
400,4,2:15.0,Offensive rebound by P. George,,87,93
401,4,2:12.0,M. Ellis makes 3-pt jump shot from 23 ft (assist by P. George),,90,93
402,4,1:53.0,,A. Horford misses 3-pt jump shot from 22 ft,90,93
403,4,1:52.0,Defensive rebound by L. Allen,,90,93
404,4,1:45.0,Personal foul by K. Korver (drawn by G. Hill),,90,93
405,4,1:45.0,,T. Sefolosha enters the game for K. Korver,90,93
406,4,1:38.0,M. Ellis misses 3-pt jump shot from 23 ft,,90,93
407,4,1:36.0,,Defensive rebound by P. Millsap,90,93
408,4,1:19.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),90,95
409,4,1:19.0,Indiana full timeout,,90,95
410,4,1:07.0,P. George misses 3-pt jump shot from 24 ft,,90,95
411,4,1:04.0,Offensive rebound by P. George,,90,95
412,4,1:02.0,P. George makes 3-pt jump shot from 26 ft,,93,95
413,4,0:42.0,,J. Teague makes 2-pt jump shot from 17 ft,93,97
414,4,0:42.0,Indiana full timeout,,93,97
415,4,0:35.0,P. George misses 3-pt jump shot from 24 ft,,93,97
416,4,0:33.0,,Defensive rebound by J. Teague,93,97
417,4,0:24.0,,Personal take foul by P. George (drawn by J. Teague),93,97
418,4,0:24.0,,Atlanta full timeout,93,97
419,4,0:24.0,,K. Korver enters the game for T. Sefolosha,93,97
420,4,0:24.0,S. Hill enters the game for J. Hill,,93,97
421,4,0:22.0,,Personal take foul by M. Ellis (drawn by K. Bazemore),93,97
422,4,0:22.0,,K. Bazemore makes free throw 1 of 2,93,98
423,4,0:22.0,J. Hill enters the game for S. Hill,,93,98
424,4,0:22.0,,T. Sefolosha enters the game for K. Korver,93,98
425,4,0:22.0,,K. Bazemore makes free throw 2 of 2,93,99
426,4,0:22.0,Indiana full timeout,,93,99
427,4,0:22.0,M. Turner enters the game for L. Allen,,93,99
428,4,0:17.0,Turnover by G. Hill (step out of bounds),,93,99
429,4,0:17.0,,K. Korver enters the game for T. Sefolosha,93,99
430,4,0:15.0,,Personal take foul by G. Hill (drawn by J. Teague),93,99
431,4,0:15.0,,J. Teague makes free throw 1 of 2,93,100
432,4,0:15.0,,M. Muscala enters the game for P. Millsap,93,100
433,4,0:15.0,,M. Scott enters the game for A. Horford,93,100
434,4,0:15.0,,T. Sefolosha enters the game for K. Korver,93,100
435,4,0:15.0,,J. Teague makes free throw 2 of 2,93,101
436,4,0:07.0,P. George makes 3-pt jump shot from 25 ft,,96,101
437,4,0:05.0,,Personal foul by M. Ellis (drawn by K. Bazemore),96,101
438,4,0:05.0,,K. Bazemore makes free throw 1 of 2,96,102
439,4,0:05.0,,K. Bazemore misses free throw 2 of 2,96,102
440,4,0:04.0,Defensive rebound by P. George,,96,102
