,QUARTER,TIME_REMAINING,DETROIT_ACTION,SACRAMENTO_ACTION,DETROIT_SCORE,SACRAMENTO_SCORE
381,4,5:12.0,,Offensive charge foul by R. Jackson (drawn by R. Gay),84,92
382,4,5:12.0,Turnover by R. Jackson (offensive foul),,84,92
383,4,4:58.0,,M. Belinelli makes 2-pt jump shot from 18 ft,84,94
384,4,4:40.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Jackson),,87,94
385,4,4:09.0,,R. Rondo misses 2-pt jump shot from 22 ft,87,94
386,4,4:09.0,Defensive rebound by A. Drummond,,87,94
387,4,3:59.0,R. Jackson makes 2-pt layup from 3 ft,,89,94
388,4,3:43.0,,R. Rondo misses 2-pt jump shot from 7 ft,89,94
389,4,3:42.0,Defensive rebound by A. Drummond,,89,94
390,4,3:33.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,89,94
391,4,3:33.0,,Defensive rebound by Team,89,94
392,4,3:33.0,Loose ball foul by A. Drummond (drawn by D. Cousins),,89,94
393,4,3:20.0,,Shooting foul by K. Caldwell-Pope (drawn by M. Belinelli),89,94
394,4,3:20.0,,M. Belinelli makes free throw 1 of 2,89,95
395,4,3:20.0,,M. Belinelli makes free throw 2 of 2,89,96
396,4,3:12.0,R. Jackson misses 3-pt jump shot from 24 ft,,89,96
397,4,3:11.0,,Defensive rebound by O. Casspi,89,96
398,4,2:51.0,,D. Cousins misses 2-pt jump shot from 21 ft,89,96
399,4,2:51.0,Defensive rebound by A. Tolliver,,89,96
400,4,2:40.0,K. Caldwell-Pope misses 2-pt layup from 4 ft,,89,96
401,4,2:39.0,,Defensive rebound by O. Casspi,89,96
402,4,2:18.0,,R. Rondo misses 2-pt jump shot from 6 ft (block by K. Caldwell-Pope),89,96
403,4,2:16.0,Defensive rebound by A. Drummond,,89,96
404,4,2:15.0,Turnover by A. Drummond (lost ball),,89,96
405,4,2:15.0,Detroit full timeout,,89,96
406,4,2:15.0,M. Morris enters the game for S. Johnson,,89,96
407,4,2:07.0,,Personal foul by R. Jackson (drawn by R. Rondo),89,96
408,4,2:07.0,,R. Rondo makes free throw 1 of 2,89,97
409,4,2:07.0,,R. Rondo misses free throw 2 of 2,89,97
410,4,2:06.0,Defensive rebound by R. Jackson,,89,97
411,4,1:47.0,R. Jackson misses 2-pt jump shot from 4 ft,,89,97
412,4,1:45.0,Offensive rebound by A. Drummond,,89,97
413,4,1:44.0,A. Drummond misses 2-pt layup from 3 ft,,89,97
414,4,1:44.0,,Defensive rebound by D. Cousins,89,97
415,4,1:44.0,,Personal foul by A. Drummond (drawn by D. Cousins),89,97
416,4,1:44.0,,D. Cousins makes free throw 1 of 2,89,98
417,4,1:44.0,,D. Cousins makes free throw 2 of 2,89,99
418,4,1:29.0,Turnover by K. Caldwell-Pope (step out of bounds),,89,99
419,4,1:11.0,,Personal foul by K. Caldwell-Pope (drawn by M. Belinelli),89,99
420,4,1:11.0,,M. Belinelli makes free throw 1 of 2,89,100
421,4,1:11.0,,M. Belinelli makes free throw 2 of 2,89,101
422,4,1:11.0,Detroit full timeout,,89,101
423,4,1:05.0,R. Jackson misses 3-pt jump shot from 25 ft,,89,101
424,4,1:05.0,,Defensive rebound by R. Gay,89,101
425,4,0:42.0,,D. Cousins misses 2-pt jump shot from 16 ft,89,101
426,4,0:41.0,Defensive rebound by M. Morris,,89,101
427,4,0:37.0,M. Morris misses 3-pt jump shot from 24 ft,,89,101
428,4,0:37.0,,Defensive rebound by Team,89,101
429,4,0:13.0,,Turnover by Team (shot clock),89,101
430,4,0:07.0,R. Jackson makes 3-pt jump shot from 24 ft,,92,101
