,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DENVER_ACTION,MINNESOTA_SCORE,DENVER_SCORE
388,4,4:26.0,K. Towns misses 2-pt jump shot from 13 ft,,92,89
389,4,4:26.0,,Defensive rebound by J. Nelson,92,89
390,4,4:04.0,,W. Barton makes 2-pt jump shot from 18 ft,92,91
391,4,3:40.0,A. Wiggins misses 2-pt jump shot from 9 ft,,92,91
392,4,3:39.0,Offensive rebound by K. Towns,,92,91
393,4,3:36.0,K. Towns makes 2-pt layup from 1 ft,,94,91
394,4,3:23.0,Violation by R. Rubio (kicked ball),,94,91
395,4,3:16.0,,J. Nelson makes 2-pt jump shot from 7 ft,94,93
396,4,2:51.0,T. Prince misses 2-pt layup at rim,,94,93
397,4,2:47.0,Offensive rebound by T. Prince,,94,93
398,4,2:47.0,T. Prince misses 2-pt layup from 1 ft,,94,93
399,4,2:45.0,,Defensive rebound by K. Faried,94,93
400,4,2:36.0,,G. Harris misses 2-pt layup from 2 ft,94,93
401,4,2:35.0,Defensive rebound by K. Towns,,94,93
402,4,2:32.0,Minnesota full timeout,,94,93
403,4,2:32.0,Z. LaVine enters the game for T. Prince,,94,93
404,4,2:25.0,K. Martin misses 3-pt jump shot from 24 ft,,94,93
405,4,2:24.0,,Defensive rebound by W. Barton,94,93
406,4,2:06.0,,G. Harris makes 2-pt jump shot from 3 ft (assist by J. Nelson),94,95
407,4,1:50.0,R. Rubio makes 2-pt jump shot from 18 ft,,96,95
408,4,1:37.0,,W. Barton makes 2-pt layup from 1 ft (assist by D. Gallinari),96,97
409,4,1:22.0,R. Rubio misses 2-pt jump shot from 17 ft,,96,97
410,4,1:22.0,,Defensive rebound by W. Barton,96,97
411,4,1:06.0,,Personal foul by A. Wiggins (drawn by D. Gallinari),96,97
412,4,0:57.0,,Shooting foul by R. Rubio (drawn by K. Faried),96,97
413,4,0:57.0,,K. Faried misses free throw 1 of 2,96,97
414,4,0:57.0,,Offensive rebound by Team,96,97
415,4,0:57.0,G. Dieng enters the game for R. Rubio,,96,97
416,4,0:57.0,,K. Faried misses free throw 2 of 2,96,97
417,4,0:53.0,,Offensive rebound by J. Nelson,96,97
418,4,0:53.0,,Turnover by J. Nelson (bad pass; steal by A. Wiggins),96,97
419,4,0:50.0,Shooting block foul by K. Faried (drawn by A. Wiggins),,96,97
420,4,0:50.0,A. Wiggins makes free throw 1 of 2,,97,97
421,4,0:50.0,R. Rubio enters the game for Z. LaVine,,97,97
422,4,0:50.0,T. Prince enters the game for G. Dieng,,97,97
423,4,0:50.0,A. Wiggins makes free throw 2 of 2,,98,97
424,4,0:50.0,,Denver full timeout,98,97
425,4,0:43.0,,Shooting foul by K. Towns (drawn by K. Faried),98,97
426,4,0:43.0,,K. Faried misses free throw 1 of 2,98,97
427,4,0:43.0,,Offensive rebound by Team,98,97
428,4,0:43.0,G. Dieng enters the game for R. Rubio,,98,97
429,4,0:43.0,,K. Faried makes free throw 2 of 2,98,98
430,4,0:43.0,Minnesota full timeout,,98,98
431,4,0:43.0,Z. LaVine enters the game for T. Prince,,98,98
432,4,0:43.0,R. Rubio enters the game for G. Dieng,,98,98
433,4,0:36.0,Shooting foul by J. Nelson (drawn by A. Wiggins),,98,98
434,4,0:36.0,A. Wiggins misses free throw 1 of 2,,98,98
435,4,0:36.0,Offensive rebound by Team,,98,98
436,4,0:36.0,T. Prince enters the game for Z. LaVine,,98,98
437,4,0:36.0,A. Wiggins makes free throw 2 of 2,,99,98
438,4,0:36.0,,Denver full timeout,99,98
439,4,0:29.0,,Shooting foul by R. Rubio (drawn by J. Nelson),99,98
440,4,0:29.0,G. Dieng enters the game for R. Rubio,,99,98
441,4,0:29.0,,J. Nelson makes free throw 1 of 2,99,99
442,4,0:29.0,,J. Nelson makes free throw 2 of 2,99,100
443,4,0:29.0,Minnesota full timeout,,99,100
444,4,0:29.0,Z. LaVine enters the game for G. Dieng,,99,100
445,4,0:23.0,Shooting foul by W. Barton (drawn by A. Wiggins),,99,100
446,4,0:23.0,A. Wiggins makes free throw 1 of 2,,100,100
447,4,0:23.0,A. Wiggins misses free throw 2 of 2,,100,100
448,4,0:22.0,,Defensive rebound by K. Faried,100,100
449,4,0:22.0,,Denver full timeout,100,100
450,4,0:22.0,G. Dieng enters the game for K. Towns,,100,100
451,4,0:01.0,,J. Nelson misses 3-pt jump shot from 27 ft,100,100
452,4,0:00.0,,Offensive rebound by Team,100,100
453,1OT,4:32.0,,J. Nelson misses 2-pt jump shot from 9 ft,100,100
454,1OT,4:32.0,Defensive rebound by A. Wiggins,,100,100
455,1OT,4:14.0,K. Martin misses 2-pt jump shot from 8 ft,,100,100
456,1OT,4:13.0,Offensive rebound by K. Martin,,100,100
457,1OT,4:09.0,K. Martin misses 2-pt jump shot from 7 ft,,100,100
458,1OT,4:08.0,,Defensive rebound by K. Faried,100,100
459,1OT,3:46.0,,W. Barton misses 2-pt jump shot from 19 ft,100,100
460,1OT,3:45.0,Defensive rebound by K. Towns,,100,100
461,1OT,3:33.0,A. Wiggins misses 2-pt dunk at rim,,100,100
462,1OT,3:32.0,Offensive rebound by K. Towns,,100,100
463,1OT,3:26.0,K. Towns misses 2-pt hook shot from 7 ft,,100,100
464,1OT,3:26.0,,Defensive rebound by K. Faried,100,100
465,1OT,3:16.0,,W. Barton makes 2-pt jump shot from 3 ft,100,102
466,1OT,3:02.0,Z. LaVine misses 3-pt jump shot from 25 ft,,100,102
467,1OT,3:02.0,,Defensive rebound by W. Barton,100,102
468,1OT,2:50.0,,Turnover by W. Barton (bad pass; steal by K. Towns),100,102
469,1OT,2:47.0,Shooting block foul by J. Nelson (drawn by Z. LaVine),,100,102
470,1OT,2:47.0,,Denver full timeout,100,102
471,1OT,2:47.0,Z. LaVine makes free throw 1 of 2,,101,102
472,1OT,2:47.0,Z. LaVine makes free throw 2 of 2,,102,102
473,1OT,2:29.0,,D. Gallinari makes 2-pt jump shot from 21 ft,102,104
474,1OT,2:07.0,Turnover by K. Towns (lost ball; steal by K. Faried),,102,104
475,1OT,1:53.0,,J. Nelson misses 3-pt jump shot from 26 ft,102,104
476,1OT,1:52.0,Defensive rebound by Z. LaVine,,102,104
477,1OT,1:47.0,Minnesota full timeout,,102,104
478,1OT,1:36.0,K. Towns makes 2-pt hook shot from 3 ft (assist by Z. LaVine),,104,104
479,1OT,1:25.0,,D. Gallinari makes 3-pt jump shot from 26 ft (assist by J. Nelson),104,107
480,1OT,1:13.0,K. Towns makes 2-pt jump shot from 6 ft (assist by A. Wiggins),,106,107
481,1OT,0:54.0,,G. Harris misses 3-pt jump shot from 23 ft,106,107
482,1OT,0:52.0,Defensive rebound by A. Wiggins,,106,107
483,1OT,0:43.0,Minnesota full timeout,,106,107
484,1OT,0:37.0,A. Wiggins misses 2-pt jump shot from 16 ft,,106,107
485,1OT,0:37.0,,Defensive rebound by K. Faried,106,107
486,1OT,0:36.0,,Denver full timeout,106,107
487,1OT,0:20.0,,Personal foul by K. Martin (drawn by D. Gallinari),106,107
488,1OT,0:20.0,,N. Jokić enters the game for K. Faried,106,107
489,1OT,0:07.0,,D. Gallinari makes 2-pt jump shot from 19 ft (assist by W. Barton),106,109
490,1OT,0:07.0,Minnesota full timeout,,106,109
491,1OT,0:07.0,,K. Faried enters the game for N. Jokić,106,109
492,1OT,0:04.0,K. Towns misses 3-pt jump shot from 26 ft,,106,109
493,1OT,0:03.0,,Defensive rebound by D. Gallinari,106,109
494,1OT,0:03.0,,Personal foul by A. Wiggins (drawn by D. Gallinari),106,109
495,1OT,0:03.0,,D. Gallinari makes free throw 1 of 2,106,110
496,1OT,0:03.0,,D. Gallinari makes free throw 2 of 2,106,111
497,1OT,0:00.0,K. Martin makes 2-pt layup from 1 ft (assist by T. Prince),,108,111
