,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
390,4,5:27.0,,Z. Randolph enters the game for M. Chalmers,94,89
391,4,5:27.0,,M. Conley enters the game for V. Carter,94,89
392,4,5:27.0,D. Nowitzki enters the game for J. Anderson,,94,89
393,4,5:15.0,R. Felton makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),,97,89
394,4,4:59.0,,J. Green makes 2-pt dunk at rim (assist by M. Barnes),97,91
395,4,4:36.0,D. Williams misses 2-pt jump shot from 5 ft,,97,91
396,4,4:35.0,,Defensive rebound by Z. Randolph,97,91
397,4,4:25.0,,Personal foul by Z. Pachulia (drawn by Z. Randolph),97,91
398,4,4:13.0,,M. Gasol misses 2-pt jump shot from 15 ft,97,91
399,4,4:12.0,Defensive rebound by C. Parsons,,97,91
400,4,4:03.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,97,91
401,4,4:02.0,,Defensive rebound by Z. Randolph,97,91
402,4,3:51.0,,Shooting foul by Z. Pachulia (drawn by M. Gasol),97,91
403,4,3:51.0,,M. Gasol misses free throw 1 of 2,97,91
404,4,3:51.0,,Offensive rebound by Team,97,91
405,4,3:51.0,D. Powell enters the game for Z. Pachulia,,97,91
406,4,3:51.0,,M. Gasol makes free throw 2 of 2,97,92
407,4,3:38.0,Personal foul by M. Conley (drawn by D. Nowitzki),,97,92
408,4,3:30.0,R. Felton makes 3-pt jump shot from 24 ft,,100,92
409,4,3:11.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by Z. Randolph),100,95
410,4,2:43.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,100,95
411,4,2:42.0,,Defensive rebound by M. Barnes,100,95
412,4,2:38.0,,Turnover by M. Barnes (bad pass),100,95
413,4,2:18.0,R. Felton misses 2-pt layup from 1 ft,,100,95
414,4,2:18.0,,Defensive rebound by M. Barnes,100,95
415,4,2:09.0,,M. Conley misses 2-pt jump shot from 17 ft,100,95
416,4,2:08.0,,Offensive rebound by Z. Randolph,100,95
417,4,2:04.0,,Z. Randolph makes 2-pt layup from 3 ft,100,97
418,4,1:36.0,D. Williams misses 2-pt jump shot from 4 ft,,100,97
419,4,1:34.0,,Defensive rebound by Z. Randolph,100,97
420,4,1:17.0,,Z. Randolph makes 2-pt jump shot from 5 ft (assist by J. Green),100,99
421,4,1:17.0,Dallas full timeout,,100,99
422,4,1:17.0,,T. Allen enters the game for J. Green,100,99
423,4,1:17.0,Z. Pachulia enters the game for D. Powell,,100,99
424,4,0:53.0,R. Felton misses 3-pt jump shot from 25 ft,,100,99
425,4,0:52.0,,Defensive rebound by M. Conley,100,99
426,4,0:46.0,,Turnover by M. Conley (bad pass; steal by R. Felton),100,99
427,4,0:41.0,D. Williams makes 2-pt layup from 1 ft (assist by C. Parsons),,102,99
428,4,0:41.0,,Memphis full timeout,102,99
429,4,0:41.0,,J. Green enters the game for T. Allen,102,99
430,4,0:27.0,,Z. Randolph misses 2-pt jump shot from 4 ft,102,99
431,4,0:26.0,,Offensive rebound by Team,102,99
432,4,0:23.0,,M. Conley makes 3-pt jump shot from 23 ft (assist by M. Barnes),102,102
433,4,0:01.0,D. Nowitzki misses 2-pt jump shot from 20 ft,,102,102
434,4,0:01.0,Offensive rebound by Team,,102,102
435,4,0:01.0,,Loose ball foul by Z. Randolph (drawn by Z. Pachulia),102,102
436,4,0:01.0,Dallas full timeout,,102,102
437,4,0:01.0,J. Anderson enters the game for Z. Pachulia,,102,102
438,4,0:01.0,C. Villanueva enters the game for R. Felton,,102,102
439,4,0:01.0,,T. Allen enters the game for Z. Randolph,102,102
440,1OT,4:45.0,D. Williams misses 3-pt jump shot from 24 ft,,102,102
441,1OT,4:45.0,,Defensive rebound by Z. Randolph,102,102
442,1OT,4:24.0,,M. Conley misses 3-pt jump shot from 24 ft,102,102
443,1OT,4:23.0,Defensive rebound by C. Parsons,,102,102
444,1OT,4:14.0,C. Parsons makes 3-pt jump shot from 25 ft,,105,102
445,1OT,3:49.0,,J. Green misses 3-pt jump shot from 24 ft,105,102
446,1OT,3:48.0,Defensive rebound by R. Felton,,105,102
447,1OT,3:33.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,105,102
448,1OT,3:33.0,,Defensive rebound by Z. Randolph,105,102
449,1OT,3:21.0,,M. Gasol makes 2-pt jump shot from 4 ft,105,104
450,1OT,3:05.0,D. Williams makes 2-pt jump shot from 18 ft (assist by D. Nowitzki),,107,104
451,1OT,2:44.0,,M. Gasol makes 2-pt hook shot from 9 ft (assist by M. Barnes),107,106
452,1OT,2:24.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by D. Williams),,110,106
453,1OT,2:07.0,,Shooting foul by D. Nowitzki (drawn by J. Green),110,106
454,1OT,2:07.0,,J. Green misses free throw 1 of 2,110,106
455,1OT,2:07.0,,Offensive rebound by Team,110,106
456,1OT,2:07.0,,J. Green makes free throw 2 of 2,110,107
457,1OT,1:54.0,Z. Pachulia misses 2-pt layup from 2 ft (block by J. Green),,110,107
458,1OT,1:50.0,,Defensive rebound by Z. Randolph,110,107
459,1OT,1:40.0,,Z. Randolph misses 2-pt layup from 2 ft,110,107
460,1OT,1:39.0,Defensive rebound by R. Felton,,110,107
461,1OT,1:22.0,D. Williams misses 3-pt jump shot from 24 ft,,110,107
462,1OT,1:22.0,,Defensive rebound by M. Gasol,110,107
463,1OT,1:22.0,,Memphis full timeout,110,107
464,1OT,1:12.0,,M. Gasol makes 2-pt hook shot from 4 ft (assist by M. Conley),110,109
465,1OT,0:58.0,Personal foul by M. Barnes (drawn by D. Williams),,110,109
466,1OT,0:48.0,D. Williams misses 3-pt jump shot from 23 ft,,110,109
467,1OT,0:47.0,,Defensive rebound by M. Barnes,110,109
468,1OT,0:33.0,,M. Gasol misses 2-pt jump shot from 7 ft,110,109
469,1OT,0:31.0,Defensive rebound by D. Nowitzki,,110,109
470,1OT,0:22.0,Dallas full timeout,,110,109
471,1OT,0:22.0,,T. Allen enters the game for Z. Randolph,110,109
472,1OT,0:17.0,D. Nowitzki makes 2-pt jump shot from 21 ft (assist by D. Williams),,112,109
473,1OT,0:17.0,,Memphis full timeout,112,109
474,1OT,0:17.0,,Z. Randolph enters the game for T. Allen,112,109
475,1OT,0:17.0,W. Matthews enters the game for D. Nowitzki,,112,109
476,1OT,0:11.0,,M. Conley misses 2-pt layup from 1 ft,112,109
477,1OT,0:10.0,Defensive rebound by R. Felton,,112,109
478,1OT,0:10.0,Personal take foul by Z. Randolph (drawn by R. Felton),,112,109
479,1OT,0:10.0,R. Felton makes free throw 1 of 2,,113,109
480,1OT,0:10.0,R. Felton makes free throw 2 of 2,,114,109
481,1OT,0:07.0,,Shooting foul by R. Felton (drawn by M. Conley),114,109
482,1OT,0:07.0,,M. Conley misses free throw 1 of 3,114,109
483,1OT,0:07.0,,Offensive rebound by Team,114,109
484,1OT,0:07.0,,M. Conley makes free throw 2 of 3,114,110
485,1OT,0:07.0,,M. Conley misses free throw 3 of 3,114,110
486,1OT,0:07.0,Defensive rebound by Team,,114,110
