,QUARTER,TIME_REMAINING,PHOENIX_ACTION,GOLDEN STATE_ACTION,PHOENIX_SCORE,GOLDEN STATE_SCORE
382,4,6:26.0,Offensive rebound by T. Warren,,80,119
383,4,6:21.0,T. Warren makes 2-pt jump shot from 11 ft,,82,119
384,4,6:20.0,,Golden State full timeout,82,119
385,4,6:20.0,R. Price enters the game for B. Knight,,82,119
386,4,6:20.0,S. Weems enters the game for E. Bledsoe,,82,119
387,4,6:20.0,A. Len enters the game for M. Teletović,,82,119
388,4,6:20.0,,I. Clark enters the game for A. Iguodala,82,119
389,4,6:02.0,,M. Speights makes 2-pt dunk at rim (assist by S. Livingston),82,121
390,4,5:40.0,T. Warren misses 2-pt jump shot from 11 ft,,82,121
391,4,5:39.0,,Defensive rebound by I. Clark,82,121
392,4,5:30.0,,M. Speights misses 2-pt jump shot from 19 ft,82,121
393,4,5:29.0,Defensive rebound by A. Goodwin,,82,121
394,4,5:11.0,R. Price misses 2-pt jump shot from 18 ft,,82,121
395,4,5:10.0,Offensive rebound by R. Price,,82,121
396,4,5:04.0,T. Warren makes 2-pt jump shot from 17 ft (assist by R. Price),,84,121
397,4,4:39.0,,I. Clark makes 2-pt jump shot from 15 ft,84,123
398,4,4:14.0,A. Len misses 2-pt jump shot from 13 ft,,84,123
399,4,4:12.0,Offensive rebound by T. Warren,,84,123
400,4,4:12.0,T. Warren makes 2-pt layup from 1 ft,,86,123
401,4,4:06.0,,Golden State full timeout,86,123
402,4,4:06.0,,J. McAdoo enters the game for S. Livingston,86,123
403,4,4:06.0,,J. Thompson enters the game for L. Barbosa,86,123
404,4,3:54.0,,I. Clark misses 3-pt jump shot from 24 ft,86,123
405,4,3:53.0,Defensive rebound by A. Goodwin,,86,123
406,4,3:47.0,A. Goodwin makes 2-pt layup from 2 ft,,88,123
407,4,3:34.0,,B. Rush misses 2-pt jump shot from 16 ft,88,123
408,4,3:32.0,Defensive rebound by R. Price,,88,123
409,4,3:31.0,Personal foul by M. Speights (drawn by R. Price),,88,123
410,4,3:08.0,R. Price makes 3-pt jump shot from 26 ft (assist by T. Warren),,91,123
411,4,3:08.0,Shooting foul by M. Speights (drawn by R. Price),,91,123
412,4,3:08.0,R. Price makes free throw 1 of 1,,92,123
413,4,2:56.0,,Personal foul by S. Weems (drawn by J. Thompson),92,123
414,4,2:48.0,,M. Speights misses 2-pt jump shot from 18 ft,92,123
415,4,2:47.0,Defensive rebound by A. Goodwin,,92,123
416,4,2:39.0,A. Len makes 2-pt jump shot from 14 ft (assist by A. Goodwin),,94,123
417,4,2:29.0,,Personal foul by T. Warren (drawn by M. Speights),94,123
418,4,2:29.0,,M. Speights misses free throw 1 of 2,94,123
419,4,2:29.0,,Offensive rebound by Team,94,123
420,4,2:29.0,,M. Speights makes free throw 2 of 2,94,124
421,4,2:21.0,A. Goodwin makes 2-pt jump shot from 16 ft (assist by S. Weems),,96,124
422,4,2:05.0,,Turnover by M. Speights (bad pass; steal by T. Warren),96,124
423,4,1:57.0,A. Len makes 2-pt dunk at rim (assist by A. Goodwin),,98,124
424,4,1:46.0,,M. Speights misses 2-pt jump shot from 4 ft,98,124
425,4,1:43.0,,Offensive rebound by M. Speights,98,124
426,4,1:35.0,,J. McAdoo makes 2-pt jump shot from 6 ft (assist by I. Clark),98,126
427,4,1:22.0,A. Len misses 2-pt jump shot from 15 ft,,98,126
428,4,1:22.0,,Defensive rebound by J. Thompson,98,126
429,4,1:03.0,,B. Rush misses 2-pt jump shot from 20 ft,98,126
430,4,1:02.0,Defensive rebound by T. Warren,,98,126
431,4,0:59.0,Shooting foul by B. Rush (drawn by A. Goodwin),,98,126
432,4,0:59.0,A. Goodwin makes free throw 1 of 2,,99,126
433,4,0:59.0,A. Goodwin misses free throw 2 of 2,,99,126
434,4,0:58.0,,Defensive rebound by J. Thompson,99,126
435,4,0:47.0,,Turnover by I. Clark (bad pass; steal by R. Price),99,126
436,4,0:46.0,Personal foul by M. Speights (drawn by R. Price),,99,126
437,4,0:46.0,R. Price makes free throw 1 of 2,,100,126
438,4,0:46.0,R. Price makes free throw 2 of 2,,101,126
439,4,0:33.0,,Turnover by I. Clark (bad pass; steal by A. Goodwin),101,126
440,4,0:29.0,T. Warren makes 2-pt dunk at rim (assist by R. Price),,103,126
441,4,0:20.0,,Personal foul by R. Price (drawn by M. Speights),103,126
442,4,0:20.0,,M. Speights makes free throw 1 of 2,103,127
443,4,0:20.0,,M. Speights makes free throw 2 of 2,103,128
444,4,0:10.0,A. Goodwin misses 3-pt jump shot from 24 ft,,103,128
445,4,0:10.0,,Defensive rebound by J. Thompson,103,128
