,QUARTER,TIME_REMAINING,INDIANA_ACTION,DETROIT_ACTION,INDIANA_SCORE,DETROIT_SCORE
384,4,3:32.0,Turnover by J. Hill (bad pass; steal by A. Drummond),,91,114
385,4,3:28.0,,A. Tolliver makes 2-pt layup at rim (assist by R. Jackson),91,116
386,4,3:23.0,,R. Bullock enters the game for M. Morris,91,116
387,4,3:23.0,,D. Hilliard enters the game for K. Caldwell-Pope,91,116
388,4,3:23.0,,S. Dinwiddie enters the game for R. Jackson,91,116
389,4,3:23.0,Indiana full timeout,,91,116
390,4,3:23.0,,S. Johnson enters the game for A. Drummond,91,116
391,4,3:23.0,,J. Anthony enters the game for A. Tolliver,91,116
392,4,3:23.0,L. Allen enters the game for G. Hill,,91,116
393,4,3:11.0,C. Budinger misses 3-pt jump shot from 24 ft,,91,116
394,4,3:10.0,,Defensive rebound by J. Anthony,91,116
395,4,2:48.0,,S. Johnson misses 3-pt jump shot from 26 ft,91,116
396,4,2:48.0,Defensive rebound by G. Robinson,,91,116
397,4,2:37.0,S. Hill misses 3-pt jump shot from 27 ft,,91,116
398,4,2:36.0,,Defensive rebound by S. Johnson,91,116
399,4,2:22.0,,D. Hilliard misses 2-pt jump shot from 11 ft,91,116
400,4,2:22.0,Defensive rebound by J. Hill,,91,116
401,4,2:22.0,Turnover by J. Hill (bad pass; steal by S. Johnson),,91,116
402,4,2:20.0,,Turnover by S. Johnson (bad pass; steal by L. Allen),91,116
403,4,2:06.0,Shooting foul by J. Anthony (drawn by C. Budinger),,91,116
404,4,2:06.0,C. Budinger misses free throw 1 of 2,,91,116
405,4,2:06.0,Offensive rebound by Team,,91,116
406,4,2:06.0,C. Budinger makes free throw 2 of 2,,92,116
407,4,1:55.0,,Turnover by D. Hilliard (traveling),92,116
408,4,1:40.0,Turnover by C. Budinger (bad pass; steal by J. Anthony),,92,116
409,4,1:16.0,,D. Hilliard misses 3-pt jump shot from 25 ft,92,116
410,4,1:16.0,Defensive rebound by J. Hill,,92,116
411,4,1:08.0,S. Hill makes 2-pt jump shot from 15 ft,,94,116
412,4,0:52.0,,Offensive foul by S. Johnson (drawn by C. Budinger),94,116
413,4,0:52.0,,Turnover by S. Johnson (offensive foul),94,116
414,4,0:39.0,C. Budinger misses 2-pt jump shot from 18 ft,,94,116
415,4,0:38.0,,Defensive rebound by S. Johnson,94,116
416,4,0:29.0,,D. Hilliard makes 2-pt layup at rim,94,118
417,4,0:11.0,S. Hill makes 2-pt jump shot from 18 ft,,96,118
