,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
395,4,3:22.0,Turnover by T. Lyles (traveling),,78,103
396,4,3:11.0,,Shooting foul by R. Neto (drawn by N. Mohammed),78,103
397,4,3:11.0,,N. Mohammed makes free throw 1 of 2,78,104
398,4,3:11.0,,N. Mohammed makes free throw 2 of 2,78,105
399,4,2:57.0,T. Lyles makes 2-pt jump shot from 3 ft (assist by J. Ingles),,80,105
400,4,2:43.0,,Shooting foul by J. Withey (drawn by J. Huestis),80,105
401,4,2:43.0,,Oklahoma City full timeout,80,105
402,4,2:43.0,,J. Huestis misses free throw 1 of 2,80,105
403,4,2:43.0,,Offensive rebound by Team,80,105
404,4,2:43.0,,J. Huestis misses free throw 2 of 2,80,105
405,4,2:42.0,Defensive rebound by J. Ingles,,80,105
406,4,2:28.0,T. Burke makes 3-pt jump shot from 25 ft (assist by T. Lyles),,83,105
407,4,2:08.0,,J. Huestis makes 3-pt jump shot from 25 ft (assist by D. Waiters),83,108
408,4,1:51.0,T. Lyles makes 2-pt layup from 1 ft (assist by R. Neto),,85,108
409,4,1:37.0,,D. Waiters makes 3-pt jump shot from 25 ft,85,111
410,4,1:30.0,Personal foul by N. Mohammed,,85,111
411,4,1:30.0,T. Burke makes free throw 1 of 2,,86,111
412,4,1:30.0,T. Burke makes free throw 2 of 2,,87,111
413,4,1:07.0,,D. Waiters makes 2-pt jump shot from 17 ft,87,113
414,4,1:00.0,Personal foul by A. Morrow,,87,113
415,4,1:00.0,T. Lyles makes free throw 1 of 2,,88,113
416,4,1:00.0,T. Lyles makes free throw 2 of 2,,89,113
417,4,0:45.0,,Turnover by J. Huestis (bad pass; steal by J. Ingles),89,113
418,4,0:40.0,J. Withey makes 2-pt dunk at rim (assist by J. Ingles),,91,113
419,4,0:24.0,,C. Payne misses 2-pt jump shot from 14 ft,91,113
420,4,0:23.0,Defensive rebound by J. Ingles,,91,113
