,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,MINNESOTA_ACTION,CHARLOTTE_SCORE,MINNESOTA_SCORE
391,4,4:59.0,Turnover by K. Walker (lost ball; steal by Z. LaVine),,95,87
392,4,4:44.0,,Z. LaVine misses 3-pt jump shot from 24 ft,95,87
393,4,4:43.0,Defensive rebound by M. Williams,,95,87
394,4,4:30.0,S. Hawes misses 2-pt jump shot from 16 ft,,95,87
395,4,4:29.0,,Defensive rebound by K. Towns,95,87
396,4,4:19.0,,K. Towns makes 2-pt jump shot from 20 ft (assist by Z. LaVine),95,89
397,4,3:57.0,J. Lin makes 2-pt jump shot from 10 ft,,97,89
398,4,3:43.0,,Shooting foul by S. Hawes (drawn by K. Towns),97,89
399,4,3:43.0,,K. Towns makes free throw 1 of 2,97,90
400,4,3:43.0,,K. Towns makes free throw 2 of 2,97,91
401,4,3:32.0,K. Walker makes 2-pt jump shot from 16 ft,,99,91
402,4,3:19.0,,Turnover by Z. LaVine (lost ball; steal by S. Hawes),99,91
403,4,3:17.0,Turnover by S. Hawes (lost ball; steal by Z. LaVine),,99,91
404,4,3:03.0,,Turnover by Z. LaVine (bad pass),99,91
405,4,3:03.0,C. Zeller enters the game for S. Hawes,,99,91
406,4,2:47.0,Personal foul by Z. LaVine (drawn by K. Walker),,99,91
407,4,2:47.0,Charlotte full timeout,,99,91
408,4,2:42.0,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),,101,91
409,4,2:27.0,,K. Towns misses 2-pt layup at rim (block by N. Batum),101,91
410,4,2:26.0,Defensive rebound by N. Batum,,101,91
411,4,2:12.0,K. Walker misses 3-pt jump shot from 25 ft,,101,91
412,4,2:11.0,,Defensive rebound by T. Prince,101,91
413,4,1:59.0,,K. Martin misses 2-pt jump shot from 21 ft,101,91
414,4,1:57.0,Defensive rebound by Team,,101,91
415,4,1:57.0,,T. Jones enters the game for T. Prince,101,91
416,4,1:36.0,N. Batum makes 2-pt layup from 1 ft,,103,91
417,4,1:31.0,,Z. LaVine makes 2-pt layup from 1 ft,103,93
418,4,1:08.0,C. Zeller misses 2-pt layup from 1 ft (block by K. Towns),,103,93
419,4,1:07.0,,Defensive rebound by K. Martin,103,93
420,4,1:04.0,,Turnover by K. Martin (bad pass; steal by C. Zeller),103,93
421,4,0:52.0,Shooting foul by Z. LaVine (drawn by C. Zeller),,103,93
422,4,0:52.0,C. Zeller misses free throw 1 of 2,,103,93
423,4,0:52.0,Offensive rebound by Team,,103,93
424,4,0:52.0,,D. Rudež enters the game for Z. LaVine,103,93
425,4,0:52.0,,A. Payne enters the game for K. Towns,103,93
426,4,0:52.0,C. Zeller makes free throw 2 of 2,,104,93
427,4,0:33.0,,K. Martin misses 2-pt jump shot from 20 ft,104,93
428,4,0:32.0,Defensive rebound by N. Batum,,104,93
429,4,0:17.0,Turnover by N. Batum (bad pass; steal by T. Jones),,104,93
430,4,0:12.0,Violation by N. Batum (def goaltending),,104,93
431,4,0:12.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by T. Jones),104,95
